Service Code,Service Description,Service Type ID,Fee,Discount,Effective Date,Termination Date,Schedule Name,Unnamed: 8
6122013,EXTRACTION OF A TOOTH FRAGMENT/SMALL RETAINED TOOTH,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122024,OTHER UNDEFINED SURGICAL PROCEDURES PER 15 MINUTES,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122026,PERICORONAL FLAP REMOVAL - SIMPLE,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122041,SIMPLE EXTRACTION INCLUDING L.A.,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122047,SUTURING - LARGE AREA,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6124003,"AMALGAM FILLING - ONE SURFACE, DECIDUOUS",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6124021,PIN RETAINED AMALGAM - EXCLUSIVE OF AMALGAM (PER PIN),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6124025,PIN RETENTION - EXLCUSIVE OF COMPOSITE RESIN (PER PIN),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6124027,PULP CAPPING (EXCLUDING FINAL RESTORATIONS),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6124028,RECEMENTATION OF INLAYS (PER INLAY),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6126005,GINGIVAL CURRETTAGE - PER QUADRANT,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6126011,POLISHING OF TEETH (PROPHYLAXIS),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128005,ADDING TOOTH TO PARTIAL DENTURE TO REPLACE EXTRACTED TOOTH-EACH TOOTH(NOT INVOLVING CLASP OR ABUTM,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128017,CHAIR - SIDE RELINING (PARTIAL DENTURE),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128069,PARATIAL DENTURE ADJUSTMENT,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128081,RECEMENTATION OF CROWN (PER CROWN),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128104,TISSUE CONDITIONING MATERIAL,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121099,"BONE MARROW SPECIAL STAIN, EACH",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121159,CHLAMYDIA,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121189,COPPER SERUM,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121292,FUNGUS CULTURE BLOOD,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121601,TOTAL IRON BINDING CAPACITY (TIBC),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7122012,G6PD (QUANTITATIVE),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7122017,HEMOGLOBIN F DETERMINATION (KLEINHAUER),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123003,BLOOD CULTURE,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124005,"PROTEIN, 24 HOURS URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124006,"CREATININE, 24 HOURS URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124007,"CALCIUM, 24 HOURS URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124012,"SODIUM, 24 HOURS URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124013,"POTASSIUM, 24 HOURS URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124014,"PHOSPHOROUS, 24 HOURS URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124017,"BENCE JONES PROTEIN, URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124021,"URIC ACID, 24 HOURS URINE",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128008,"CYTOLOGY, SPECIAL (SPUTUM, RESPIRATORY, URINE,...E",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128009,BUCCAL SMEAR (BARR BODY),OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7128011,"CYTOLOGY,SURFACE SKIN BX FOR FUNGUS",OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121002,ABDOMEN X-RAY 2 VIEW,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121003,X-RAY ANKLE - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121013,X-RAY BOTH KNEES STANDING,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121014,X-RAY CERVICAL SPINE - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121017,X-RAY CHEST - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121019,X-RAY CLAVICLE - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121022,X-RAY DORSAL SPINE/THORACIC SPINE - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121024,X-RAY ELBOW - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121026,X-RAY FEMUR/THIGH - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121028,X-RAY FINGER/THUMB - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121032,X-RAY FOOT - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121035,X-RAY FOREARM (ULNA/RADIUS) 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121037,X-RAY HAND - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121041,X-RAY HEEL (CALCANEUM) - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121043,X-RAY HIP - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121045,X-RAY HUMERUS UPPER ARM - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121051,X-RAY KNEE - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121054,X-RAY KUB/ABDOMEN - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121055,X-RAY LEG - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121057,X-RAY LUMBAR/LUMBO SACRAL SPINE - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121063,X-RAY MANDIBLE/JAW - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121065,X-RAY MASTOIDS - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121071,X-RAY NASAL BONES/SINUSES - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121074,X-RAY NECK - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121076,X-RAY ORBIT - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121080,X-RAY PELVIS - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121095,X-RAY RIBS - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121096,X-RAY SACRO ILIAC JOINT - 2VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121097,X-RAY SACRUM - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121101,X-RAY SHOULDER/SCAPULA - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121108,X-RAY SKULL - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121112,X-RAY STERNUM - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121113,X-RAY SUBMANDIBULAR GLAND - 1 VIEW,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121117,X-RAY TEMPMANDIBULAR JOINT IMAGE - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121121,X-RAY WRIST - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121123,X-RAY ZYGOMATIC ARCHS - 2 VIEWS,OS   ,170.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
4112048,TRITANRIX HB + HIBERIX INJECTION,OS   ,160.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121243,ENTERO VIRUS (COXSACKIE),OS   ,160.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112026,EPILATION OF ABERRANT LUSHES,OS   ,160.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2112025,Daily DISPOSABLES WARD,OS   ,156.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152028,NONEMERGENT/NONINVASIVE POSITIVE PRESSURE VENTILATION (NPPV) / HOUR,OS   ,156.25,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121009,JUMPERS,OS   ,155.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121652,XYLOSE,OS   ,155.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123002,ANAEROBIC CULTURE,OS   ,155.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7131003,INDIRECT COOMB'S (ANTIBODY SCREEN),OS   ,155.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2112019,NURSING CARE / WARD PER DAY,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2112024,COMPANION CHARGES WITH CHILD PER DAY,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122001,ALTERNATE BINAURAL LOUDNESS BALANCING (ABLB),OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122014,EPISTAXIS NASAL PACK,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122015,EUSTACHIAN TUBE FUNCTION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122040,PURE TONE AUDIOMETRY (AIR & BONE) / FOLLOW UP,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122053,STRENGER TEST,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122055,TONE DECAY TEST,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2122057,TYMPANOMETRY / FOLLOW UP,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2142028,OCCUPATIONAL THERAPY (ONE PART),OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2192011,REMOVAL OF IUCD,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112002,OBSERVATION ROOM ER 3- 6 HOUR,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3112116,TOE PRESURE,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171013,CVP LINE INSERTION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171014,ENDO-TRACHEAL SUCTION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171021,NG FEEDING 24 HOURS,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171023,NG TUBE INSERTION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171025,PULSE OXIMETRY,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171032,REMOVAL OF SHETH (FEMORAL),OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
3171042,TPN ADMINISTRATION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113029,TUBULAR PLATE FROM 2 HOLES TO 8 HOLES EACH,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6113032,SEMI-TUBULAR PLATE FROM 4 HOLES TO 7 HOLES,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121001,INITIAL ORAL CONSULTATION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6122053,TOOTH EXTRACTION ADDITIONAL EACH + L.A..,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121158,CERULOPLASMIN,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121190,CORONA VIRUS TEST,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121516,PROTEIN TOTAL,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123018,C & S SWINE FLU (H1N1),OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7125005,CRYPTOSPORRIDIUM PAVUM ANTIGEN IN STOOL,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7125006,ENTAMOEBA HISTOLYTICA ANTIGEN IN STOOL,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7125008,GIARDIA LAMBLIA ANTIGEN IN STOOL,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7131010,VENESECTION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112037,EXTERNAL PHOTOS,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112046,FRESNAL PRISM (C.L.),OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112074,NERVE FIBER PHOTOGRAPHY,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112075,NEW ORTHOPTIC EVALUATION,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112079,OPHTHALMIC FUNDUS PHOTOGRAPHY,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112107,SLIT LAMP PHOTOGRAPHY,OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112126,"TONOMETRY ""INTRA OCCULAR PRESSURE MEASUREMENT""",OS   ,150.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8123005,CONTRAST ONLY FOR MRI / CT SCAN,P2   ,150.0,0.0,2020-03-01 00:00:00,,Other PD,
4112034,PANTOZOL INJECTION,OS   ,145.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121056,ANTI STREPTOCOCCAL HYALURONIDASE,OS   ,145.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123004,C & S (CULTURE & SENSITIVITY),OS   ,145.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152037,CHEST PHYSIOTHERAPY/ FLUTTER INITIAL,OS   ,140.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152052,MANIPULATION / POSITIONING TO FACILITATE LUNG FUNCTION; INITIAL DEMONSTRATION AND/OR EVALUATION,OS   ,140.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152053,"MANIPULATION CHEST WALL, SUCH AS CUPPING, PERCUSSING, AND VIBRATION TO FACILITATE LUNG FUNCTION; S",OS   ,140.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7112005,SENSORY NERVE CONDUCTION VELOCITY - 1 NERVE,OS   ,140.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121024,ALKALINE LEUOCYTE PHOSPHATASE,OS   ,140.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6121011,BITEWINGS - TWO  FILMS,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6124020,DEVITALIZING DRESSING,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6125001,EMERGENCY DRAINING THROUGH TOOTH/DEVITALIZING,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121330,HDL-CHOLESTEROL,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121395,LDH,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121397,LDL-CHOLESTEROL,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121465,"OSMOLARITY, SERUM / URINE",OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121573,SYNOVIAL FLUID EXAMINATION,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123005,C & S AXILLA,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123006,C & S BLOOD,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123007,C & S CERVICAL SMEAR,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123008,C & S CONJUNCTIVA,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123009,C & S EAR DISCHARGE,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123010,C & S GASTRIC ASPIRATE,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123011,C & S PROSTRATE,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123012,C & S PUS,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123013,C & S RECTAL,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123014,C & S SEMEN,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123015,C & S SKIN,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123016,C & S SPUTUM,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123017,C & S STOOL,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123019,C & S THROAT,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123020,C & S UMBILICAL,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123021,C & S URINE,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123022,C & S VAGINAL,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7123030,"ROUTINE CULTURE, MYCOLOGY",OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7125002,ASO TITER,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7125007,FEBRILE ANTIGENS (WIDAL TEST),OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7125014,INFECTIOUS MONONUCLEOSIS TEST,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7131005,ANTI-D TITER,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121001,ABDOMEN X-RAY 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121011,X-RAY BONE AGE (CHILDREN),OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121016,X-RAY CHEST - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121034,X-RAY FOREARM (ULNA/RADIUS) 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121040,X-RAY HEEL (CALCANEUM) - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121042,X-RAY HIP - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121053,X-RAY KUB/ABDOMEN - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121062,X-RAY MANDIBLE/JAW - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121070,X-RAY NASAL BONES/SINUSES - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121073,X-RAY NECK - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121078,X-RAY PATTELA - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121079,X-RAY PELVIS - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121090,X-RAY POSTIRIOR NASAL SPACE/FACIAL (NASOPHARYNX),OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121094,X-RAY RIBS - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121098,X-RAY SCAPHOID - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121100,X-RAY SHOULDER/SCAPULA - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8121107,X-RAY SKULL - 1 VIEW,OS   ,135.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2112015,HEAD OXYGEN BOX (NEO-NATAL CARE),OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
2152018,PEAKFLOW MONITORING,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
4112002,ACT HIB VACCINE,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
4112035,PARVOLEX INJECTION,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
4112046,TETRACT HIB VACCINE,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
6128003,ACRYLIC (PLASTIC) CROWN PRE-FABRICATED,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121168,"CHLORIDE, STOOL",OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121203,CRYOGLOBULIN QUAL.,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121270,"FATTY ACIDS, NONESTERIFIED",OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121282,FREE FATTY ACIDS,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121431,MICROALBUMINURIA,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121498,"POTASSIUM, STOOL",OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121524,PYRUVATE KINASE,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7121563,"SODIUM, STOOL",OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7122005,CBC WITH DIFFERENTIAL COUNT,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7124022,"COPPER, 24 HOURS URINE",OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7125016,"PREGNANCY TEST, SERUM",OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
7131015,LEUKOCYTE FILTER,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
8112006,CHEMICAL WASH OUT,OS   ,130.0,20.0,2020-03-01 00:00:00,,Main Pricelist,
1112001,GENERAL PRACTITIONER'S CONSULTION (E.R.),CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112002,ER DIFFERENCE - GP & CONSULTANT,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112003,CONSULTANT'S CONSULTATION (OPD),CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112004,INPATIENT DOCTOR CONSULTATION REFERRED,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112005,INPATIENT DOCTOR'S DAILY VISIT,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112006,BARIATRIC CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112007,CARDIOLOGY CONSULTANT CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112008,SPECIALIST CONSULTAION (OPD),CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112009,COLO-RECTAL SURGERY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112010,CONSULTATION - INTERVENTIONAL CARDIOLOGIST,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112012,CONSULTATION 1ST SPECIALIST,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112013,CONSULTATION FEE - SENIOR CONSULTANT DERMATOLOGIST,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112016,DENTAL CONSULTANT CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112017,DENTAL SPECIALIST CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112018,DERMATOLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112019,DIABETIC EDUCATION WITH BLOOD SUGAR TEST,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112020,ENDOCRINOLOGIST CONSULTATION & BLOOD SUGAR TEST,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112021,"ENDOCRINOLOGIST CONSULTATION,BLOOD SUGAR& DIABETIC EDUCATION",CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112022,ENDOCRINOLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112023,ENT SPECIALIST CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112024,FAMILY THERAPY,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112026,FOLLOW-UP CONSULTATION (WITHIN 14 DAYS),CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112027,FREE FOLLOW UP ( DENTAL ),CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112028,GASTROENTEROLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112029,GYNAECOLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112030,INPATIENT VISIT - NEURO SURGEON,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112031,INTERNAL MEDICINE CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112032,INTERVENTIONAL RADIOLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112035,NEPHROLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112036,NEURO SURGERY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112037,NEUROLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112038,ONCOLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
1112039,OPHTHALMOLOGY CONSULTATION,CO   ,125.0,0.0,2020-03-01 00:00:00,,Main Pricelist,
