Service Code,Service Name, Price,NPHIES ID
FMOBG-0076,INTERNAL COMBINED PODALIC VERS ION,1368,90471-04-00
FMOBG-0073,EPISIOTOMY - LOCAL ANAESTHESIA,368,90472-00-00
MTOBG-0016,EPISIOTOMY WOUND REVISION,843,90472-00-00
FMDNTS0104,DENTO ALVEOLAR FRACTURE,1825,90530-00-00
DNT-0014,ORIF FRONTAL BONE FRACTURES,22245,90530-00-00
FMORT-0483,GRADUAL SKIN TRACTN OF CON.HIP DEFORMITY,1279,90531-00-00
FMDNTS0111,INTER MAX. ELASTIC TRACTION,1825,90531-00-00
FMORT-0527,SKELETAL TRACT.FR.FRAC.ADL/CLD,1025,90531-00-00
ORT-0004,Skin and / or Skeletal Traction on Thoma Splint or Bobler Spine,1910,90531-00-00
FMORT-0445,SKIN TRACTION,393,90531-00-00
FMORT-0457,SKULL CALIPER TRACTN FOR DISL-SPINE,2128,90531-00-00
FMNEU-0086,SKULL TRACTION,617,90531-00-00
FMPTD-0029,TRACTION - OP,105,90531-00-00
FMORT-0104,CLOSED REDUCT OF SEPARATED -  EPIPHYSIS AT RADIUS & ULNA,518,90541-00-01
FMORT-0100,OPEN REDUCT OF SEPARATED      EPIPHYSIS AT RADIUS & ULNA,3263,90541-00-01
FMORT-0246,MYOTOMY OF HAND,1279,90545-00-01
FMORT-0250,TENOTOMY OF HAND,1918,90545-00-01
ORT-0041,Arthrodeasis of the Big Toe,7471,90559-00-00
FMORT-0452,ARTHRODESIS OF THE BIG TOE,1061,90559-00-00
FMORT-0207,OTHER FUSION OF TOE,2442,90559-00-00
FMORT-0468,DRAINAGE OF COLD ABSCESS OR    T.B. OF JOINT,1279,90569-00-01
ORT-0058,Osteotomy,10168,90569-00-01
FMORT-0389,OSTEOTOMY OF ANKLE,3197,90569-00-01
FMORT-0386,OSTEOTOMY OF ELBOW,3197,90569-00-01
FMORT-0388,OSTEOTOMY OF KNEE,3065,90569-00-01
FMORT-0383,OSTEOTOMY OF SHOULDER,3065,90569-00-01
FMORT-0384,OSTEOTOMY OF WRIST,3197,90569-00-01
FMORT-0518,SPINAL OSTEOTOMY,4487,90569-00-01
FMORT-0380,THREE DIMENSIONAL OSTEOTOMY OF HIP (SCHNEIDER),3577,90569-00-01
FMORT-0381,VALGUS OSTEOTOMY OF HIP,3065,90569-00-01
FMORT-0382,VARUS OSTEOTOMY OF HIP,3065,90569-00-01
FMORT-0153,RELEASE OF ADHERENT JNT CAPSUL CARTILAGE-UNSPEC. SITE.,1918,90570-00-01
FMORT-0160,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-ANKLE",1279,90570-00-01
FMORT-0155,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-ELBOW",1918,90570-00-01
FMORT-0161,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-FOOT & TOE",645,90570-00-01
FMORT-0157,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-HAND*FINGER",645,90570-00-01
FMORT-0158,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-HIP",2558,90570-00-01
FMORT-0154,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-SHOULDER",2299,90570-00-01
FMORT-0162,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-SPINE",2558,90570-00-01
FMORT-0156,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-WRIST",1279,90570-00-01
MTORT-0157,"RELEASE OF ADHERENT JNT CAPSULLIGAMENT, CARTILAGE-HAND FINGR",645,90570-00-01
FMORT-0305,EXCISION OF HETEROPTIC BONE,1538,90572-00-01
FMORT-0410,REMOVAL OF MEDIUM BONE OR SOFT TISSUE,2558,90572-00-01
FMORT-0807,SEQUESTRECTOMY LONG BONE,1075,90573-00-01
FMORT-0806,SEQUESTRECTOMY SMALL BONE,717,90573-00-01
FMORT-0502,SEQUESTROMY OF LONG BONES -GA,2558,905730001
MTORT-0019,SEQUESTROMY OF SMALL SHORT    BONES,1654,90573-00-01
FMORT-0482,SEQUESTROMY OF SMALL SHORT -   BONES,1279,90573-00-01
FMORT-0171,COMPLETE OF PARTL RESECTION OF KNEE,1538,90574-01-01
FMORT-0173,COMPLETE OR PARTL. RESECTION   OF ANKLE,1025,90574-01-01
FMORT-0110,DEBRIDEMENT OF COMPOUND FRACT. AT CARPALS & METACARPALS,1538,90580-00-01
FMORT-0112,DEBRIDEMENT OF COMPOUND FRACT. AT FEMUR,1918,90580-00-01
FMORT-0115,DEBRIDEMENT OF COMPOUND FRACT. AT PHALANGES -FOOT,1279,90580-00-01
FMORT-0111,DEBRIDEMENT OF COMPOUND FRACT. AT PHALANGES-HAND,1538,90580-00-01
FMORT-0109,DEBRIDEMENT OF COMPOUND FRACT. AT RADIUS & ULNA,1538,90580-00-01
FMORT-0113,DEBRIDEMENT OF COMPOUND FRACT. AT TIBIA & FIBULA,1918,90580-00-01
FMORT-0107,DEBRIDEMENT OF COMPOUND FRACT. AT UNSPEC. SITE,1279,90580-00-01
FMORT-0108,DEBRIDEMENT OF COMPOUND FRACT.AT HUMERUS,1538,90580-00-01
FMORT-0114,DEBRIDEMENT OF COMPUND FRACT.  AT TARSALS & METATARSALS,1538,90580-00-01
FMORT-0106,CLOSED REDUCT OF SEPARATED -   EPIPHYSIS AT TIBIA & FIBULA,645,90581-00-01
FMORT-0103,CLOSED REDUCT OF SEPARATED -   EPIPHYSIS AT UNSPEC. SITE,386,90581-00-01
FMORT-0102,OPEN REDUCT OF SEPARATED -    EPIPHYSIS AT TIBIA & FIBULA,3890,90581-00-01
FMORT-0269,OTHER SUTURE OF OTHER TENDON  OF HAND,2442,90582-01-01
FMPSDF0024,TENDON SUTURE OF THE FOOT      (EXTENSION),1025,90582-01-01
FMPSDF0025,TENDON SUTURE OF THE LEG       (EXTENSOR OR FLEXUS),1736,90582-01-01
FMORT-0342,"FOREARM,WRIST&HAND REATTACHMNT",8047,90584-01-01
FMORT-0273,REATTACHEMNT OF TENDON OF HAND,1665,90584-01-01
FMORT-0340,THUMB REATTACHEMENT,5107,90584-01-01
FMORT-0343,TOE REATTACHEMENT,5107,90584-01-01
ORT-0011,Change of POP Under Anesthesia,3258,90595-00-91
FMORT-0545,CLOSURE OF CAST,132,90595-00-91
FMORT-0489,CORRECTION OF BONE DEFORMITIES AFTER PATHOLOGICAL FRACTURE.,2558,90604-00-00
FMORT-0494,CORRECTION OF DEFORMITIES LIMB,2558,90604-00-00
FMORT-0470,CORRECTION OF FOOT DEFORMITIES,1279,90604-00-00
FMORT-0516,CORRECTION OF HAND & FINGER    DEFORMITY,3065,90604-00-00
ORT-0045,Correction of Hand & Finger Deformity,12976,90604-00-00
FMORT-0140,ARTHROTOMY FOR REMOVAL OF     PROSTHESIS AT ANKLE,2442,90606-01-00
ORT-0017,Removal of Implants/Small Bones,4269,90606-01-00
FMDER-0048,ZYDERM IMPLANT TEST,551,90606-01-00
FMDER-0054,ALOPECIA LOTION 2% - 100CC,1450,90660-00-00
FMDER-0261,ALOPECIA MESOTHERAPY MEDIUM AREA,606,90660-00-00
FMDER-0238,BOTOX INJ.FOR WRINKLE SUPERFACIAL,1125,90660-00-00
FMDER-0265,CELULITIS MESOTHERAPHY LARGE AREA,1985,90660-00-00
FMDER-0263,CELULITIS MESOTHERAPHY SMALL AREA,673,90660-00-00
FMDER-0050,COLLAGEN APPLICATION - REGENE- RATION,270,90660-00-00
FMDER-0147,DERMOJET INJECTION-SMALL AREA,149,90660-00-00
FMPSDJ0038,FAT INJECTION IN THE FACE,2222,90660-00-00
FMPSDJ0040,FAT INJECTION IN THE OTHER ARE AS,1114,90660-00-00
FMPSJ0040,FAT INJECTION IN THE OTHER AREAS,1053,90660-00-00
FMDER-0044,KERATOLITIC APPLICATION - ARM,430,90660-00-00
FMDER-0040,PHENOL APPLICATION 40%,77,90660-00-00
FMDER-0143,PODOPHYLLIN APPL. LARGE AREA,171,90660-00-00
FMDER-0039,PODOPHYLLIN APPLICATION,77,90660-00-00
FMNUR-0063,SUBCUTANEOUS INJECTION,33,90660-00-00
FMDER-0059,ZYDERM IMPLANT INJECTION,2448,90660-00-00
FMPSDA0025,Q-SWITCH FOR PIGMENTATION AND TATOO SMAL AREA,832,90662-00-00
FMPSDA0028,Q-SWITCH FOR PIGMENTATION AND TATTOO EXTRA LARGE AREA,3241,90662-00-00
FMPSDA0027,Q-SWITCH FOR PIGMENTATION AND TATTOO LARGE AREA,2569,90662-00-00
FMPSDA0029,Q-SWITCH FOR PIGMENTATION AND TATTOO TEST DOSE,336,90662-00-00
FMSUR-0059,REMOVAL OF TATTOO,2299,90662-00-00
FMPSDJ0024,BED SORE OF ONE 5X5 EXCISION   & DEPRIDEMENT,926,90665-00-10
MTSUR-0008,DEBREDMENT & SUTURE OF SKIN DEEP,1152,90665-00-10
FMPSDH0025,DEBRIBMENT OF SMALL AREA,1400,90665-00-10
FMENTE3012,DEBRIDEMENT - EAR INFECTION,386,90665-00-10
MTVAS-0008,DEBRIDEMENT (SMALL),393,90665-00-10
FMENTN2034,DEBRIDEMENT-ATROFIC RHINITIS - UNILATERAL,127,90665-00-10
FMORT-0813,DEBRIDMENT SMALL,358,90665-00-10
FMPSDH0024,DEBRIBMENT OF LARGE AREA,2696,90665-00-30
MTVAS-0009,DEBRIDEMENT (LARGE),1364,90665-00-30
FMORT-0812,DEBRIDEMENT LARGE,717,90665-00-30
FMPSDJ0025,MULTIPLE BED SORE OR LARGE ONE 10X10 EXCISION & DEPRIDEMENT,1736,90665-00-30
FMORT-0561,MINOR SKIN GRAFT,1053,90669-00-00
FMORT-0666,"SKIN GRAFT, FREE ANY AREA",617,90669-00-00
FMPSDH0022,SKIN FRAFT WITH INTEGRA 10%    + 2 SHEET,13914,90672-01-00
FMPSDH0023,SKIN GRAFT WITH INTEGRA 15%    + 3 SHEET,19572,90672-01-00
FMDER-0264,CELULITIS MESOTHERAPY MEDIUM AREA,1323,90676-00-00
FMDER-0073,DEPILATION-LARGE AREA.,876,90676-00-00
FMDER-0017,DISSEM SUPER KERATOSIS,2448,90676-00-00
MTDER-0002,ELECTROCAUTERY-MEDIUM AREA G.A,386,90676-00-00
FMDER-0038,MILIA EXTRACTION,1103,90676-00-00
FMPTD-0112,ONE SESSION  THALGO PART,287,90676-00-00
FMDER-0257,REGENERATING /ANTI AGING MESOTHERAPY SMALL AREA,673,90676-00-00
FMNUR-0056,SKIN SHAVING,50,90676-00-00
FMSUR-0287,SKIN STAPPLING,149,90676-00-00
FMDER-0115,STRETCH MARK TREATMENT 5 SESS.,1395,90676-00-00
FMXRY-0600,M.R.I.,1764,90901-08-10
FMXRY-1003,MRA,1323,90901-08-10
FMXRY-1004,MRI ANY AREA ORGAN,1764,90901-08-10
FMXRY-0625,MRI SPECIAL SEQUENCE,1158,90901-08-10
FMXRY-1001,MRI W/O CONTRAST,1764,90901-08-10
FMXRY-0617,MRI WITH 15% DISCOUNT,1764,90901-08-10
FMXRY-0622,OPEN MRI,1764,90901-08-10
FMXRY-0620,PRELIMINARY MRI,1764,90901-08-10
FMXRY-1002,MRI WITH CONTRAST,2315,90901-08-20
FMXRY-0616,MRI WITH GADOLONIUM,2315,90901-08-20
FMXRY-0623,OPEN MRI WITH CONTRAST,2315,90901-08-20
FMXRY-0538,3D FOLLOW-UP STUDY,472,90908-00-00
FMXRY-1044,3D ULTRASOUND,1034,90908-00-00
FMXRY-0513,DIAGNOSTIC U/S FOR NEONATES,221,90908-00-00
FMINT-0067,DOOPLER EXAMINATION,55,90908-00-00
FMXRY-1042,DOPPER ULTRASOUND ONE SIDE,662,90908-00-00
FMSUR-0253,DOPPLER,171,90908-00-00
FMXRY-0505,FOLLOW-UP ULTRASONOGRAM,441,90908-00-00
FMXRY-0905,HOME DOPPLER ULTRASOUND,3528,90908-00-00
FMXRY-0904,HOME ULTRASOUND,1185,90908-00-00
FMXRY-0508,I.V.F.COMPLETE PROGRAM 1ST TIM,783,90908-00-00
FMXRY-0531,PRELIMINARY DOPPLER STUDY,298,90908-00-00
FMXRY-0605,TEL-RAD CONS. - ULTRASOUND,728,90908-00-00
FMXRY-0540,ULTRA SOUND PROCEDURE IN O.R.,794,90908-00-00
FMPTD-0008,ULTRASOUND - IP,138,90908-00-00
FMPTD-0007,ULTRASOUND - OP,121,90908-00-00
FMXRY-1041,ULTRASOUND ANY AREA ORGAN,551,90908-00-00
FMPTD-2127,ULTRASOUND FOR 2 AREAS,154,90908-00-00
FMXRY-0541,ULTRASOUND GUIDED INTERVENTIONAL PR,1185,90908-00-00
FMPDT-0053,ULTRASOUND OF MORE THAN 1 ORGN BABIES & INFANT TO 4 YEARS,342,90908-00-00
FMPDT-0044,ULTRASOUND OF ONE ORGAN-BABIES & INFANT UPTO 4 YRS,198,90908-00-00
FMORT-0535,ULTRASOUND OF SOFT TISSUE,441,90908-00-00
FMXRY-0010,ZYGOMATIC ARCH -TOWNES JUG LER,221,90908-00-00
FMXRY-0537,3D GUIDED BIOPSY,992,90908-00-11
FMXRY-0327,CT GUIDED BIOPSY,2122,90908-00-11
FMURO-0058,DIAGNOSTIC SONOGRAPHY,430,90908-00-11
FMXRY-1014,GUIDED BIOPSY,1516,90908-00-11
FMXRY-0542,HIGH RISKBIOPSY IN X-RAY DEPT,1433,90908-00-11
FMXRY-0554,RFA FOLLOW UP,6494,90908-00-11
FMXRY-0510,U/S GUIDED BIOPSY ASP,992,90908-00-11
FMXRY-1045,ULTRASOUND GUIDED BIOPSY OR ASPIRAT,882,90908-00-11
FMXRY-0098,ANY AREA OR ORGAN 1 VIEW,198,90909-00-00
FMXRY-0099,ANY AREA OR ORGAN 2 VIEWS,320,90909-00-00
FMONC-0075,X-RAY CHECK FILM,358,90909-00-00
FMXRY-0228,CISTERNOGRAPHY,2260,90910-00-00
FMXRY-0466,PRELIMINARY SCAN I,606,90910-00-00
FMXRY-0426,SCINTIGRAPHY OF ANY ORGAN,992,90910-00-00
FMXRY-0611,TELERAD CONS - NUCL. MED. SCAN,1158,90910-00-00
FMXRY-0527,DOPP. VERTEBRO BASILAR W/ DYNA,739,90911-00-00
FMXRY-0532,DOPPLER FOR ONE VESSEL,243,90911-00-00
FMDER-0099,DOPPLER PROCEDURE,232,90911-00-00
FMXRY-0533,DOPPLER STUDY FOLLOW UP,441,90911-00-00
FMXRY-0522,TEST. U/S & DOPPLER -VARICOELE,551,90911-00-00
FMFMD-0001,VASCORE,606,90911-00-00
FMURO-0156,VASCULAR DOPPLER - OFFICE PROC,143,90911-00-00
FMXRY-0319,"MPR,MPD ANY ORGAN AREA",1323,90912-00-00
FMXRY-0314,SPINE W/O CONTRAST(2 SEGMENTS),1985,90912-00-00
FMERDA0082,EVALUATION OF BREAST MILK      USING ELECTRONIC BREAST PUMP,55,92001-00-00
FMPDT-0002,FOLLOW-UP & EXAM. & CONSULTATN NURSERY,160,92001-00-00
FMINT-0039,GEN CHECK-UP II FEMALE IP 1ST CLASS (1 DAY CASE),3039,92001-00-00
FMINT-0040,GEN CHECK-UP II FEMALE IP 2ND CLASS (1 DAY CASE),2431,92001-00-00
FMINT-0038,GEN CHECK-UP II MALE IP 2ND   CLASS (1 DAY CASE),2431,92001-00-00
FMINT-0046,GEN. CHECK UP II(MALES&FEMALES,1951,92001-00-00
FMINT-0047,GEN. CHECK UP III(FEMALES ONLY,2704,92001-00-00
FMINT-0051,GEN. CHECK UP IV W/DYSPEPSIA  WHOLE GUT AND WHOLE ABDOMEN,2431,92001-00-00
FMINT-0048,GEN.CHECK UP IV(W/SUSPECTED   LIVER DISEASE),1703,92001-00-00
FMINT-0045,GENERAL CHECK UP I,1224,92001-00-00
FMENT-0081,GENERAL CHECK-UP I (NEW),1236,92001-00-00
FMINT-0034,GENERAL CHECK-UP I IN OPD,1104,92001-00-00
FMINT-0030,PERIODIC CHEST CHECKUP,623,92001-00-00
FMCAR-0020,24 HOURS AMBULATORY BP MONITORING,551,92001-00-10
FMCAR-0015,HYPERTENSION CHECK-UP I,564,92001-00-10
FMNUM-0016,EEG MONITORING - PACKAGE DEAL  12 HOURS (9:00PM - 9:00AM),3396,92011-00-00
FMNUM-0027,EEG VIDEO MONITORING,4201,92011-00-00
FMNUM-0011,VIDEO E.E.G.,3032,92011-00-00
FMNUM-0045,SLEEP ANALYSIS,3848,92012-00-00
FMNUM-0023,SLEEP LAB,3500,92012-00-00
FMNUM-0032,EVOKED POTENTIAL,2122,92015-00-01
FMENTE6047,VEMP VESTIBULAR EVOKED MYOGENIC POTENTIAL,827,92015-00-01
FMPDT-0090,INSRT.ORO-CASTRIC NUTRIT.TUBE  INCL.FEED UPTO 34 HRS UPTO 3YR,94,92036-00-00
FMPDT-0091,INSRT.ORO-GASTRIC NUTRIT TUBE  UPTO 24HRS CHDRN OVER 3 YRS,160,92036-00-00
FMNUR-0029,NASO GASTRIC INTUBATION,88,92036-00-00
FMANA-0021,NASOGASTRIC TUBE INSERTION,198,92036-00-00
FMPTD-0114,AERODYNE HEATER FOR MECHANICAL NEBULIZATION 24 HRS,132,92043-00-00
FMPDTO0008,NEBULISER WITH EUPHYLLINE,138,92043-00-00
FMPTD-0104,NEBULIZATION,105,92043-00-00
FMPTD-0091,NEBULIZATION FOR ARAMCO PATIENT PER,96,92043-00-00
MTNUR-0014,NEBULIZER (VENTOLIN),132,92043-00-00
FMINT-0075,NEBULIZER A/C VENTOLIN,138,92043-00-00
FMPTD-0117,NEBULIZER ADAPTOR FOR COLD  NEB,39,92043-00-00
FMPTD-0115,NEBULIZER ADAPTOR FOR WARM NEB,39,92043-00-00
FMNEP-0038,NEBULIZER SESSION,138,92043-00-00
FMPDTO0002,NEBULIZER WITH VENTOLIN,138,92043-00-00
FMPDT-0147,HEAT CRIB FROM 5 - 24 HRS.,94,92044-00-00
FMNBD-0001,"NICU I 24 HRS. (VENT.,P-OXIMET ER CAR. MON. O2, INCUBATOR)",2481,92044-00-00
FMNBD-0002,"NICU II 24 HRS.(INCUBATOR,     P-OXIMETER, C. MON. O2+HOOD)",1714,92044-00-00
FMNEP-0037,O2 OXYGEN SESSION,66,92044-00-00
FMNUR-0008,OXYGEN / HOUR INHALATION,88,92044-00-00
FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL   FOR 24 HRS INCLUDING O2,474,92044-00-00
FMPDT-0136,OXYGEN FOR 1 HR,55,92044-00-00
FMPDT-0137,OXYGEN FROM 1 TO 4 HOURS,160,92044-00-00
FMPDT-0148,OXYGEN FROM 5 TO 24 HOURS,320,92044-00-00
FMINT-0072,OXYGEN INHALATION,72,92044-00-00
FMERDA0068,OXYGEN INHALATION (PER 30 MNS),66,92044-00-00
FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,794,92044-00-00
FMPDT-0034,PHONOCARDIOGRAPHY - CHILD OVER 4 YRS,138,92044-00-00
FMINT-0061,SINGLE BREATH O2,243,92044-00-00
FMNEP-0023,SUDDEN NEED OF OXYGEN IN REG.,94,92044-00-00
FMNBD-0003,TICU(INCUBATOR MONITOR OXYGEN),408,92044-00-00
FMPDT-0061,I.C.OF NEWBORN-24HRS INCUBATOR,1637,92045-00-00
FMPDT-0166,STEAM INHALATION - VIRAL GROUP,77,92045-00-00
FMENTK0002,CHANGE OF TRACHEOSTOMY TUBA,430,92046-00-00
FMICU-0011,CHANGE OF TRACHEOTOMY TUBE,309,92046-00-00
FMORT-0349,CPR 1 FOR DAY,2128,92052-00-00
FMORT-0350,CPR 2 FOR THE DAY,1284,92052-00-00
FMORT-0351,CPR 3 FOR THE DAY,865,92052-00-00
MTNUR-0018,CARDIAC MONITORING /30 MNTS,94,92056-00-00
FMERDA0026,CARDIAC MONITORING(PER 30 MIN),94,92056-00-00
FMPDT-0098,ENEMA,72,92077-00-00
FMERDA0061,FLEET CLEANSING ENEMA,66,92077-00-00
FMENTO0010,FOREIGN BODY EXTRACTION-MOUTH,198,92087-00-00
DNT-0003,REMOVAL OF FACIAL FOREIGN BODIES,7415,92087-00-00
MTENT-0021,REMOVAL OF FOREIGN BODY IMPACTED (L.A.),937,92087-00-00
FMDNTS0093,REMOVAL OF FOREIGN BODY SUPER.,673,92087-00-00
MTENT-0131,REMOVAL OF FORIEGN BODY,298,92087-00-00
FMPDT-0055,1 X DI-VACCINE FOR CHILDREN    INCL CONSULTATION & VACCINE,160,92146-00-00
FMPDT-0049,1 X DT VACCINATION INCLUDING   CONSULTATION & VACC,160,92146-00-00
FMPDT-0056,1XDI-VACCINE FOR ADULT INCL    CONSULTATION & VACCINE,160,92146-00-00
FMPDT-0037,1 X DPT VACCINATION INCLUDING  CONSULTATION & VACCINE,160,92149-00-00
FMPDT-0085,T-VACCINE(TETANUS)& T-ANTITOX  COMB.INCL.CONS.VACCINE SERUM,160,92149-00-00
FMPDT-0050,1 X POLIO VACCINE INCLUDING    CONSULTATION & VACCINE,160,92150-00-00
P11ORAP3J,ORAL POLIO,55,92150-00-00
FMLAB-9193,"MEASLES ANTIBODY (IGG, IGM)",569,92153-00-00
FMPDT-0038,MEASLES VACCINATION INCLUDING  CONSULTATION & VACCINE,160,92153-00-00
FMERDV0002,MEMINGITIS VACCINE (ARAMCO),55,92166-00-00
FMERDV0001,MENINGITIS VACCINE,77,92166-00-00
FMERDV0003,HEPATITIS B VACCINE IN ER,127,92168-00-00
FMPDT-0128,HEPATITIS-B VACCINATION+EXAM   CONSULTATION & VACCINE,292,92168-00-00
FMDER-0009,AUTO VACCINATION,105,92171-00-00
FMPDT-0083,I.M.INJ.-CHILDREN OVER 5 YRS,39,92171-00-00
MTENTA0006,INJECTION OF VACCINES,568,92171-00-00
MTENTA0005,VACCINES,1692,92171-00-00
FMPDT-0075,CONT. MAN. CONTROL OF TEMP BY  MONITOR UP TO 12 HRS,557,92178-00-90
FMPDT-0073,CONTINUAL MANUAL CONTROL OF    TEMP UP TO 12 HRS,94,92178-00-90
FMPTD-2086,FANGO HALF - OP,105,92178-00-90
FMPTD-2063,FANGO TREATMENT,154,92178-00-90
FMPTD-2064,FANGO TREATMENT + MASSAGE,320,92178-00-90
FMPDT-0028,HEAT CRIB FROM 1 TO 4 HRS.,66,92178-00-90
MTNUR-0010,HOT COMPRESS,94,921780090
FMPTD-0006,MICROWAVE - IP,121,92178-00-90
FMPTD-0021,PARAFFIN WAX BATH - OP,105,92178-00-90
MTURO-0011,PROSTATE HYPERTHERMIA TREATMENT,4123,92178-00-90
FMPTD-2129,SHORT WAVE FOR 2 AREAS,154,92178-00-90
FMPTD-0036,SHORTWAVE - IP,105,92178-00-90
FMPTD-0035,SHORTWAVE - OP,138,92178-00-90
FMPTD-2132,SHORTWAVE DIALTHERMY,105,92178-00-90
FMDER-0107,THERMAL HOT - MASK TREATMENT   FOR MATURE SKIN,469,92178-00-90
FMURO-0145,TRAN.MIC.HYPER.TREAT. 15 MINS.,2448,92178-00-90
FMURO-0143,TRAN.MIC.HYPER.TREAT.- 45 MINSFOR PROSTRATE,3255,92178-00-90
FMURO-0147,TRAN.MIC.HYPER.TREAT.3 MOS.PST,1312,92178-00-90
FMURO-0144,TRAN.MIC.HYPER.TREAT.-30 MIN.,2606,92178-00-90
FMURO-0142,TRAN.MIC.HYPERTHER.TREAT-60MS.,3890,92178-00-90
FMPDT-0047,TREATMENT W/ MICROWAVE 1 ORGAN 1 SESSION,94,92178-00-90
FMPDT-0066,TREATMENT WITH MICROWAVES MORE THAN 1 ORGAN - SESSION,160,92178-00-90
FMICU-0001,WARMING BLANKET PER HOUR,66,92178-00-90
FMDER-0121,WEIGHT REDUC. BY DEEP HEAT     METHOD AND BODY WRAP 10 SESS.,2448,92178-00-90
FMDER-0123,WEIGHT REDUC. BY DEEP HEAT     METHOD AND BODY WRAP PER TREAT,430,92178-00-90
FMURO-0110,"ESWL (I)  GRADE ""D""",5843,92199-00-00
FMURO-0107,"ESWL (I) GRADE ""A""",3890,92199-00-00
FMURO-0108,"ESWL (I) GRADE ""B""",4551,92199-00-00
FMURO-0109,"ESWL (I) GRADE ""C""",5186,92199-00-00
FMURO-0111,"ESWL (I) GRADE ""E""",6478,92199-00-00
URO-0012,ESWL-Large Stone,8988,92199-00-00
URO-0011,ESWL-Medium Stone,7303,92199-00-00
URO-0010,ESWL-Small Stone,6179,92199-00-00
FMURO-0125,ESWL-STONE LOCALIZATION TRIAL,342,92199-00-00
FMURO-0023,LITHOTHERAPY - PACKAGE DEAL,9989,92199-00-00
FMURO-0118,LITHOTRIPSY (GRADE B),6478,92199-00-00
FMURO-0119,LITHOTRIPSY (GRADE C),7131,92199-00-00
FMURO-0113,RE-ESWL FROM ADDMISSION 1ST    MONTH,171,92199-00-00
FMURO-0114,"RE-ESWL FROM ADMISSION 2ND     ,MONTH",838,92199-00-00
FMURO-0116,RE-ESWL FROM ADMISSION 3-6 MOS,1637,92199-00-00
FMURO-0115,RE-ESWL FROM ADMISSION 3RD     MONTH,1312,92199-00-00
FMURO-0086,ULTRASONIC STONE DISINTEGRATN,4084,92199-00-00
FMERDA0006,REMOVAL OF STICHES,76,92200-00-00
FMSUR-0156,REMOVAL OF STITCHES,110,92200-00-00
OBG-0003,Removal of Suture,1517,92200-00-00
FMDNTS0127,STITCHES REMOVAL (LARGE),298,92200-00-00
FMDNTS0126,STITCHES REMOVAL (MEDIUM),165,92200-00-00
MTOPT-0008,SUTURE REMOVAL,171,922000000
MTSUR-0049,REMOVAL  OF FOREIGN BODY W/SCRN,2941,92201-00-00
MTURO-0028,REMOVAL OF FFOREEIGN BODY,854,92201-00-00
FMORT-0673,REMOVAL OF FOREIGN BODIES UNSP SITE,617,92201-00-00
FMDNTC0040,REMOVAL OF FOREIGN BODY,1213,92201-00-00
FMSUR-0053,REMOVAL OF FOREIGN BODY - SIMPLE,1279,92201-00-00
MTSUR-0056,REMOVAL OF FOREIGN BODY SIMPLE,838,92201-00-00
FMPDT-0095,REMOVAL OF FOREING BODY CANAL,143,92201-00-00
FMPSYA0052,AUTISTIC TEST,331,92204-00-00
FMPSYA0046,FAMININITY & MASCULINITY,298,92204-00-00
FMENTL0031,ILLINOIS TEST OF PSYCHOLIONGUISTIC ABILITIES,458,92204-00-00
FMXRY-0602,IQAMA INVESTIGATION,99,92204-00-00
FMPSYA0033,M.M.P.I.,441,92204-00-00
FMPSYA0021,MEMORY TEST,276,92204-00-00
FMPDT-0135,PERSPIRATION TEST-SUSPECT      MUCOVISCIDOSIS,138,92204-00-00
FMPDT-0156,PRELIMENARY INVESTIGATIONS,160,92204-00-00
FMPSYA0044,PSYCHOPATHIC DEVIATION,298,92204-00-00
FMPDT-0042,"TINE TEST, INCLUDING PRICE OF  TEST STAMP",39,92204-00-00
FMERDA0095,TRIAGE CARDIAC PROFILER,1433,92204-00-00
FMPSYA0028,WEISLER - BELLEVUE TEST,441,92204-00-00
FMENTP3016,C P A P,2525,92209-00-00
FMPTD-0118,MECHANICAL VENTILATOR 24 HOURS,821,92209-00-00
FMOHU-0002,PORTABLE VENTALATOR,94,92209-00-00
FMICU-0005,PORTABLE VENTILATOR (OXYGEN)   PER HOUR,94,92209-00-00
FMCTSS0004,INTERCOSTAL NERVE BLOCK,1047,92510-99-00
FMOBG-0138,PUDENDAL BLOCK ANAESTHESIA,232,92510-99-00
FMPDT-0119,INFILTRATION ANAESTHESIA OF 1  NERVE (FINGER OR TOE),72,92513-99-00
FMOPTA0013,LOCAL ANAESTHESIA,171,92513-99-00
FMNEU-0087,LOCAL INJ. - PAINFUL POINT,99,92513-99-00
FMENTE6041,LOCAL SPINAL INFELTRATION,656,92513-99-00
FMANA-0033,HALOTHANE PER CC,22,92514-99-00
FMANA-0031,MASK G. ANAESTHESIA,496,92514-99-00
