Service Code,Service Name, Price,NPHIES ID
FMPDS-0020,DEBRIDEMENT AND SUTURING,611.0,90665-00-30
FMPDS-0021,SUTURING OF CUT WOUND,611.0,30026-00-10
FMPDS-0023,CONGENITAL INGUINAL HERNIA     (HERNIOTOMY),2426.0,30614-02-00
FMPDS-0024,UNBILICAL HERNIA,2310.0,30617-00-00
FMPDS-0025,CONGENITAL HYDROCELE LIGATION  OR HYDROCELECTOMY,2426.0,30631-00-01
FMPDS-0026,GASTROCHISIS REPAIR,5775.0,43864-00-00
FMPDS-0027,GASTROSTOMY,3465.0,30375-07-00
FMPDS-0028,COLOSTOMY,2888.0,30375-04-00
FMPDS-0029,CLOSURE OF COLOSTOMY,3465.0,30562-03-00
FMPDS-0030,ILEOSTOMY,2888.0,30375-01-00
FMPDS-0031,MINI-LAPAROTOMY,1821.0,30373-00-00
FMPDS-0032,EXPLORATORY LAPAROTOMY,2888.0,30373-00-00
FMPDS-0033,SPHINCTEROTOMY & RECTAL BIOPSY (HIRSCHSPRUNG'S),1216.0,90338-00-00
FMPDS-0034,LOW IMPERFORATE ANUS           (ANOPLASTY),3465.0,32123-00-00
FMPDS-0035,EXCISION OF RECTAL POLYP,1216.0,32093-00-00
FMPDS-0036,LOW ANAL FISTULA,1458.0,32159-02-00
FMPDS-0037,ANAL FISS.EXCIS.SPHINCTEROTOMY,1821.0,90338-00-00
FMPDS-0038,EXCISION OF RANULA,1216.0,30283-00-00
FMPDS-0039,APPENNDICECTOMY,2426.0,30571-00-00
FMPDS-0040,PENILE FISTULA,1216.0,90405-01-00
FMPDS-0041,PLASTIC REPAIR OF THE PENIS,1821.0,90404-00-00
FMPDS-0042,"HYPOSPADIAS, 1ST STAGE",1821.0,37827-00-00
FMPDS-0043,EXCISION OF GANGLION_ORTHO,1579.0,30107-00-01
FMPDS-0044,RE-IMPLANTATION OF URETERS     (V-U REFLUX),3465.0,36588-03-00
FMPDS-0045,UNDESCENDED OR ECTOPIC TESTIS  (ORCHIDOPEXY),2888.0,37604-10-00
FMPDS-0046,TORSION TESTIS,2426.0,90399-00-00
FMPDS-0047,EXCISION OF POLYDACTLY,2426.0,46516-01-00
FMPDS-0048,TRACHEO-ESOPHAGEAL FISTULA,6672.0,43900-00-00
FMPDS-0049,DIAPHRAGMATIC HERNIA,6353.0,43837-02-00
FMPDS-0050,SPLENECTOMY,3762.0,30597-00-00
FMPDS-0051,GASTRO-ESOPHAGEAL REFLUX,4043.0,30473-00-00
FMPDS-0052,EXCISION OF CYSTIC HYGROMA,5198.0,45033-06-00
FMPDS-0053,"OMPHALOCELE, MINOR",3883.0,43870-00-00
FMPDS-0054,"OMPHALOCELE, MAJOR",6672.0,43870-00-00
FMPDS-0055,INTESTIN.RESECTION&ANASTOMOSIS,3762.0,30566-00-00
FMPDS-0056,HIRSCHPRUNG'S DISEASE PULL     THROUGH OPERATION,6188.0,43993-01-00
FMPDS-0057,POSTERIOR SAGITTAL ANORECTOPTO PLASTY,6364.0,43963-00-00
FMPDS-0058,RECTOPEXY,4043.0,32117-00-00
FMPDS-0059,HIGH ANAL FISTULA,3641.0,90315-01-00
FMPDS-0060,EXCISION OF BRACHIAL CYST OR   FISTULA,3641.0,30286-00-00
FMPDS-0061,EXCISION OF THYROGLOSSAL CYST  OR FISTULA,3641.0,30313-00-00
FMPDS-0062,CHOLECYSTECTOMY,3641.0,43900-00-00
FMPDS-0063,PORTOENTEROSTOMY               (BILIARY ATRESIA),6930.0,43978-00-00
FMPDS-0064,"HYPOSPADIAS, 2ND STAGE",4043.0,37830-00-00
FMPDS-0065,"HYPOSPADIAS, SINGLE STAGE/SKIN TUBE URETHROPLASTY",5093.0,37821-00-00
FMPDS-0066,EPISPADIAS REPAIR,3762.0,37836-00-00
FMPDS-0067,NEPHRECTOMY,3762.0,36516-00-00
FMPDS-0068,EXCISION OF NEUROBLASTOMA,4043.0,43987-02-00
FMPDS-0069,REPAIR OF BLADDER EXTROPHY,6353.0,37050-00-00
FMPDS-0070,REPAIR OF CLOACAL EXTROPHY,5198.0,43882-00-00
FMPDS-0071,PYLOROMYOTOMY FOR CONGENITAL   HYPERTROPIC PHYLORIC STENOSIS,3883.0,43930-00-00
FMPDS-0072,INSERTION OF BROVIAC CATHETER,1155.0,13815-00-00
FMPDS-0073,BILATERAL INGUINAL HERNIOTOMY,2888.0,30614-03-00
FMPDS-0074,BILATERAL ORCHIDOPEXY,3465.0,37604-12-00
FMPDS-0075,PROTOSIGMOIDSCOPY (G.A.),462.0,32075-00-00
FMPDS-0076,EXCISION OF CYSTIC HYGOMA AX.,4043.0,45036-00-00
FMPDS-0077,OMPHALOCELE CONSERVE.MNGT.SUP.,578.0,43873-00-00
FMPDS-0078,INTUSSUCEPTION HYDROSTOLIC RED,578.0,90310-00-00
FMPDS-0079,PYELOPLASTY,4043.0,36564-01-00
FMPDS-0080,REPAIR OF CLOACAL EXTROPHY 2ND STAGE,6353.0,43882-01-00
FMPDS-0082,EXCISION OF NEPHROBLASTOMA,4043.0,36558-01-00
FMPDS-0083,EXCISION OF SACROCOXYGEAL TERE,4620.0,32036-00-00
FMPDT-2000,ADDITIONAL FEE FOR COMPLCATED  OPERATION,1216.0,83670-00-40
FMPSD-0002,REMOVAL OF ONE NAVI UNDER L.A.,231.0,48406-16-01
FMPSD-0003,REMOVAL OF MULTIPLE NAVI UPTO  6 UNDER L.A.,578.0,31205-00-10
FMPSD-0004,REMOVAL OF MULTIPLE NAVI MORE  THAN 6 UNDER L.A.,924.0,48406-16-01
FMPSD-0006,EXTRA LARGE LESION FOR ERBIUM  LAZER,2310.0,30195-02-00
FMPSD-0008,ROUDENT ULCER EXCISTION 2X3CM,4620.0,31205-01-00
FMPSD-0009,ROUDENT ULCER EXCISION 4X6CM,9240.0,31205-00-30
FMPSD-0010,MULTIPLE ULCER,9240.0,31205-01-00
FMPSD-2000,ADDITIONAL FEE FOR COMPLICATED OPERATIONS,1276.0,83700-00-00
FMPSDA0001,HARE LIP (UNILAT. INCOMPLETE)\,1914.0,45677-00-00
FMPSDA0002,HARE LIP (UNILATERAL COMPLETE),4400.0,45677-00-00
FMPSDA0003,HARE LIP BILATERAL,3509.0,31205-01-00
FMPSDA0004,SECONDARY REPAIR OF CLEFT LIP,3509.0,45713-00-00
FMPSDA0005,UPPER MACROCHELIA,2107.0,45671-00-00
FMPSDA0006,LOWER MACROCHELIA,2811.0,99999-99-99
FMPSDA0007,REPAIR OF SMALL DEFECT-UPPER   LIP,3509.0,45677-00-00
FMPSDA0008,REPAIR OF SMALL DEFECT - LOWER LIP,2811.0,45677-00-00
FMPSDA0009,REPAIR OF BIG DEFECT OF UPPER  LIP,4208.0,45671-00-00
FMPSDA0010,REPAIR OF BIG DEFECT OF LOWER  LIP,4208.0,30052-02-00
FMPSDA0011,EXCISION OF CYST OF UPPER &    LOWER LIP WITH REPAIR,1661.0,31230-03-00
FMPSDA0012,EXCISION OF TUMOUR OF UPPER    LIP & REPAIR,3190.0,45671-00-00
FMPSDA0013,EXCISION OF TUMOPUR OF LOWER   LIP & REPAIR,3509.0,31230-03-00
FMPSDA0014,REPAIR OF ECTROPION OF LOWER   LIP,3509.0,45626-00-01
FMPSDA0015,REPAIR OF ECTROPION OF UPPER   LIP,3509.0,45626-00-01
FMPSDA0016,CORRECTION OF MICROSTOMIA,2107.0,45671-00-00
FMPSDA0017,CORRECTION OF MACROSTOMIA,2811.0,45671-00-00
FMPSDA0018,REPAIR OF LACERATIONS OF UPPER & LOWER LIP,1832.0,30052-02-00
FMPSDA0019,CLEFT PALATE (INCOMPLETE),3850.0,45677-00-00
FMPSDA0020,CLEFT PALATE (COMPLETE),4461.0,45707-00-00
FMPSDA0021,REVISION OF CLEFT PALATE,4906.0,45713-00-00
FMPSDA0022,ORONASAL FISTULA,4906.0,45714-00-00
FMPSDA0023,PALATOPLASTY,4906.0,90142-01-00
FMPSDA0024,DOUBLE LIP (CONGENITAL LESION),4400.0,45671-00-00
FMPSDB0001,RHINOPLASTY (COMPLETE),5500.0,45638-00-00
FMPSDB0002,NASAL TIP CORRECTION,3300.0,45632-00-00
FMPSDB0003,FORE HEAD FLAP TO NOSE,4208.0,45206-09-00
FMPSDB0004,CLOSED REDUCTION OF NASAL BONE FRACTURE,1408.0,47738-00-00
FMPSDB0005,REPAIR OF SOFT TISSUE LACERATN OF NOSE,2107.0,30052-03-00
FMPSDB0006,SILASTIC IMPLANT TO THE NOSE   (AUGMENTATION RHINOPLASTY),3509.0,45051-00-00
FMPSDB0007,AUGMENTATION RHINOPLASTY(BONE- GRAFT),4906.0,45641-01-00
FMPSDB0008,REVISION OF RHINOPLASTY,4208.0,45650-00-00
FMPSDB0009,EXCISION OF TUMOPUR OF EXTERNL NOSE AND NASAL RECONSTRUCTION,4208.0,31230-01-00
FMPSDB0010,PART. RECONST. OF NOSE BY      LOCAL FLAP,2811.0,45206-01-00
FMPSDB0011,PART. RECONST. OF NOSE BY      COMPOSITE GRAFT,2811.0,45632-00-00
FMPSDB0012,PART. CONST. OF NOSE BY        COMBINE PROCEDURE(FLAP & GRAFT,4906.0,45206-01-00
FMPSDB0013,TOTAL NOSE RECONST. (PER STEP),2107.0,45638-00-00
FMPSDB0014,HYPOPLASTIC LSN+AUGMENTATION   BY BONE GRAFT OTHER THAN NOSE,2657.0,45644-01-00
FMPSDC0001,PROMINENT EARS (BAT EARS),4208.0,45659-00-02
FMPSDC0002,EXCISION OF MINOR KELOID &     REPAIR OF EAR,1128.0,45506-00-00
FMPSDC0003,STAGED REPAIR OF AURICLE (EACH STAGE,1408.0,90111-00-01
FMPSDC0004,EXCISION OF PREAURICULAR SINUS,3509.0,30104-00-01
FMPSDC0005,EXCISION OF EAR REMINENTS,3509.0,31230-02-01
FMPSDC0006,PARTIAL EXCISION & REPAIR OF   PINNA,1408.0,90111-00-01
FMPSDC0007,SUTURE OF LACERATION OF        EXTERNAL EAR,2107.0,30052-00-01
FMPSDC0008,RECONSTRUCTION OF PARTIAL EAR  LOSS,2552.0,45659-01-01
FMPSDC0011,SINGLE (UNILATERAL) BAT EAR,1914.0,45659-00-01
FMPSDD0001,REPAIR OF INGUINAL HERNIA,2107.0,30614-02-00
FMPSDD0002,REPAIR OF UMBILICAL HERNIA,2552.0,30617-00-00
FMPSDD0003,REPAIR OF FEMORAL HERNIA,3190.0,30614-00-00
FMPSDD0004,REPAIR OF INCISIONAL HERNIA,4461.0,30403-00-00
FMPSDD0005,REPAIR OF VENTRAL HERNIA,3823.0,30403-01-00
FMPSDD0006,ABDOMINOPLASTY,5093.0,30165-00-00
FMPSDD0007,LIPOSUCTION OF ABDOMEN,2107.0,30165-00-00
FMPSDD0008,LIPOSUCTION OF ONE THIGH,2107.0,30168-00-00
FMPSDD0009,LIPOSUNCTION OF TROCHANTRIC    PAD OF FAT,1408.0,45584-00-00
FMPSDD0010,LIPOSUCTION OF ONE BUTTOCK,1408.0,45584-00-00
FMPSDD0011,LIPOSUCTION OF SUBMENTAL PAD   OF FAT,1408.0,30168-00-00
FMPSDD0012,LIPOSUCTION OF BREAST,1408.0,45584-00-00
FMPSDD0013,LIPOSUCTION OF ONE ARM,2107.0,30168-00-00
FMPSDD0015,HYPOSPADIUS 1ST STAGE,2750.0,37821-00-00
FMPSDD0016,HYPOSPADIUS 2ND STAGE,3509.0,37821-00-00
FMPSDD0017,BIL. TROCHANTERIC LIPECTOMY,4906.0,30171-00-00
FMPSDD0018,BIL. GLUTEAL LIPECTOMY,4906.0,30171-00-00
FMPSDD0019,BILATERAL THIGH LIFT,4906.0,30168-00-00
FMPSDE0001,FACE LIFTING (COMPLETE),7700.0,45587-00-00
FMPSDE0002,PTOSIS UNILATERAL,2811.0,45623-05-01
FMPSDE0003,PTOSIS BILATERAL,4906.0,45623-05-02
FMPSDE0004,CICATRITIAL ECTROPION REPAIR   (ONE LID),2107.0,45626-00-01
FMPSDE0005,CICATRITIAL ECTROPION REPAI    BY GRAFTING,2811.0,45626-00-01
FMPSDE0006,PARTIAL LOSS OF UPPER EYELID   (CONSTRUCTION),2811.0,45614-00-01
FMPSDE0007,TOTAL LOSS OF UPPER EYE LID    (RECONSTRUCTION),4208.0,45614-00-01
FMPSDE0008,PARTIAL LOSS OF LOWER EYELID,2107.0,45614-00-01
FMPSDE0009,TOTAL LOSS OF LOWER EYELID,3509.0,45614-00-01
FMPSDE0010,REPAIR OF LACERATIONS OF       EYELID,2107.0,30052-01-01
FMPSDE0011,EXCISION OF TUMOUR OF EYELID   REPAIR,3509.0,31230-00-01
FMPSDE0012,CORRECTION OF CONGENITAL       WEBBING,2107.0,45515-01-00
FMPSDE0013,MEDICAL CANTHOPEXY,2107.0,42590-00-01
FMPSDE0014,LIFTING FACE EYELIDS BLEPHARO- PLASTY,4400.0,45614-00-01
FMPSDE0015,NECK CONTRACTURE (MULTIPLE Z),3509.0,45515-01-00
FMPSDE0016,NECK CONTRACTURE(EXCISION AND  REPAIR),4906.0,45515-01-00
FMPSDE0017,CERVICAL NODE BIOPSY,1128.0,30075-00-00
FMPSDE0018,BRANCHIAL CYST,1914.0,30286-00-00
FMPSDE0019,BRANCHIAL FISTULA,2552.0,30289-00-00
FMPSDE0021,THYROGLOSSAL FISTULA,2552.0,30314-00-00
FMPSDE0022,CYSTIC HYGROMA,2107.0,45033-06-00
FMPSDE0023,TONGUE TIE RELEASE,572.0,30278-00-00
FMPSDE0024,PARTIAL EXCISION OF TONGUE,2107.0,30272-00-00
FMPSDE0025,HEMIGLOSSECTOMY,3509.0,30272-00-00
FMPSDE0026,TOTAL GLOSSECTOMY,4208.0,41779-01-00
FMPSDE0027,EXCISION OF CANCER OF ORAL     CAVITY,4906.0,30275-00-00
FMPSDE0028,EXCISION OF TUMOUR OF SOFT     PALATE,2811.0,30275-00-00
FMPSDE0029,PARTIAL EXCISION OF MAXILLA,3509.0,45605-01-01
FMPSDE0030,TOTAL EXCISION OF MAXILLA,4906.0,45596-00-00
FMPSDE0031,DELTOPECTORAL FLAP TO ORAL     CAVITY,4906.0,45206-02-00
FMPSDE0032,FORE HEAD FLAP TO ORAL CAVITY,4906.0,45206-09-00
FMPSDE0033,EXCISION OF SUBMANDIBULAR      SALIVARY GLAND,2107.0,30256-00-00
FMPSDE0034,REMOVAL OF STONE FROM SUBMAN-  DIBULAR DUCT,1128.0,30266-02-00
FMPSDE0035,SUPERFICIAL PAROTIDECTOMY,3509.0,30253-00-00
FMPSDE0036,TOTAL PAROTIDECTOMY,4906.0,30247-00-00
FMPSDE0037,EXCISION OF MELANOMA OF HEAD   OR NECK,4208.0,31235-00-00
FMPSDE0038,EXCISION OF EPITHELIOMA OF     HEAD OR NECK,3509.0,31235-00-00
FMPSDE0039,EXCISION OF SMALL KELOID OF    FACE,572.0,45506-00-00
FMPSDE0040,EXCISION OF MEDIUM KELOID OF   FACE,1128.0,45506-00-00
FMPSDE0041,EXCISION OF LARGE KELOID OF    FACE,2107.0,45512-00-00
FMPSDE0042,EYE BROW LOSS (HAIR TRANSPLANT,2811.0,45560-00-00
FMPSDF0001,SYBDACTYLAE(BETWEEN 2 FINGERS),3850.0,90673-00-00
FMPSDF0002,POLYDACTYLAE,3850.0,46464-00-01
FMPSDF0003,CONTRACTED FINGERS(ONE FINGER),2107.0,46492-00-01
FMPSDF0004,CROSS FINGER FLAP (1ST STAGE),2552.0,45221-01-00
FMPSDF0005,CROSS FINGER FLAP (2ND STAGE),1276.0,45224-01-00
FMPSDF0006,ABDOMINAL OR PECTORAL FLAP TO  THUMB (1ST STAGE),3190.0,45221-01-00
FMPSDF0007,ABDOMINAL OR PECTORAL FLAP TO  THUMB (2ND STAGE),1276.0,45224-01-00
FMPSDF0008,ABDOMINAL OR PECTORAL FLAP TO  A FINGER (1ST STAGE),2107.0,45221-01-00
FMPSDF0009,ABDOMINAL OR PECTORAL FLAPS TO A FINGER (2ND STAGE),710.0,45206-07-01
FMPSDF0010,ABDOMINAL FLAP TO THE HAND     (1ST STAGE),4208.0,45206-05-01
FMPSDF0011,ABDOMINAL FLAP TO THE HAND     (2ND STAGE),1128.0,45206-05-01
FMPSDF0012,REPAIR OF MINOR LACERATION OF  HAND,1128.0,30026-00-10
FMPSDF0013,REPAIR OF MODERATE LACERATION  OF HAND,2107.0,30026-00-20
FMPSDF0014,REPAIR OF MAJOR LACERATIONS OF HAND,2811.0,30026-00-20
FMPSDF0015,TENDON SUTURE OF HAND(FLEXORS),1408.0,46432-00-01
FMPSDF0016,TENDON SUTURE OF HAND(EXTENSOR,1128.0,46420-00-01
FMPSDF0017,TENDON GRAFT TO ONE FINGER(MAJOR),4906.0,90583-00-00
FMPSDF0018,DUPETRYNE CONTRACTURE,2811.0,46369-00-01
FMPSDF0019,EXCISION OF GANGLION & OTHER   CYSTS,1650.0,46494-00-01
FMPSDF0020,SKIN GRAFT OF HAND,2811.0,45448-05-01
FMPSDF0021,REPAIR OF MACRODFACTYLY,2811.0,46510-00-01
FMPSDF0022,FINGER TIP RECONSTRUCTION (L.A ),347.0,46408-00-01
FMPSDF0023,FINGER TIP RECONSTRUCITON (G.A ),578.0,46408-00-01
FMPSDF0024,TENDON SUTURE OF THE FOOT      (EXTENSION),1023.0,90582-01-01
FMPSDF0025,TENDON SUTURE OF THE LEG       (EXTENSOR OR FLEXUS),1733.0,90582-01-01
FMPSDG0001,EXCISION OF BENIGN MASSES OF   BREAST,1408.0,31500-00-01
FMPSDG0002,GYNAECOMASTIA,3823.0,31524-00-00
FMPSDG0003,MASTOPEXY,3850.0,45556-00-01
FMPSDG0004,REDUCTION MAMMOPLASTY,5093.0,45522-00-00
FMPSDG0005,AUGMENTATION MAMMOPLASTY (ONE0 SIDE),5500.0,45524-00-00
FMPSDG0006,AUGMENTATION MAMMOPLASTY (TWO  SIDES),7700.0,45528-00-00
FMPSDG0007,IMPLANTATN OF TISSUE EXPANDER,2200.0,45566-00-00
FMPSDG0008,RADICAL MASTECTOMY,5605.0,31518-00-00
FMPSDG0009,EXCISION OF SUPERNUMERY BREAST,2811.0,31500-00-01
FMPSDG0010,EXCISION OF AXILLARY TAIL OF   BREAST,2811.0,31500-00-01
FMPSDG0011,EXCISION OF BENIGN MASSES OF   BREAST (LARGE),2552.0,31500-00-01
FMPSDG0012,2ND STAGE TISSUE EXPANDER      REMOVAL & RECONSTURCION,2310.0,45542-00-01
FMPSDH0001,SHAVING OF LEUCODERMA SKIN     GRAFT,847.0,31205-00-10
FMPSDH0002,DERMABRASION 1%,1001.0,45021-01-00
FMPSDH0003,RESUSSITATION OF MAJOR BURN,2811.0,96199-19-00
FMPSDH0004,BURN DRESSING > 30 %,1408.0,30014-00-00
FMPSDH0005,BURN DRESSING 20 - 30%,1128.0,30014-00-00
FMPSDH0006,BURN DRESSING 10 - 20%,710.0,30014-00-00
FMPSDH0007,BURN DRESSING 5 - 10%,220.0,30010-00-20
FMPSDH0008,"BURN DRESSING , 5%",143.0,30010-00-10
FMPSDH0009,WOUND DRESSING MAJOR,143.0,30055-00-30
FMPSDH0012,SKIN GRAFT FOR BURN UPTO 5%,2200.0,45409-00-00
FMPSDH0013,SKIN GRAFT FOR BURN UPTO 10%,3850.0,45415-00-00
FMPSDH0014,SKIN GRAFT FOR BURN UPTO 15%   USING INTEGRA ARTIFICIAL,3850.0,45451-19-00
FMPSDH0015,FINGER IMPLANTATION,6677.0,45794-07-01
FMPSDH0016,REPAIR OF ALL TENDONS OF HAND  (FLEXORS),4681.0,46432-00-01
FMPSDH0017,REPAIR OF PERI. MEDIAN NERVE,2668.0,39300-00-00
FMPSDH0018,REPAIR OF PERI. ULNAR NERVE,2668.0,39300-00-00
FMPSDH0019,REPAIR OF PERI. RADIAL VESSEL  BY MICROSCOPE,2668.0,45500-00-00
FMPSDH0020,REPAIR OF PERI. ULNAR VESSEL   BY MICROSCOPE,2668.0,45502-00-00
FMPSDH0021,SKIN GRAFT WITH INTEGRA 5%     + 1 SHEET,9031.0,90672-00-00
FMPSDH0022,SKIN FRAFT WITH INTEGRA 10%    + 2 SHEET,17353.0,90672-01-00
FMPSDH0023,SKIN GRAFT WITH INTEGRA 15%    + 3 SHEET,24409.0,90672-01-00
FMPSDI0001,FRACTURE ZYGOMA,2107.0,47762-00-01
FMPSDI0002,FRACTURE ONE MAXILLA           LA FORTE ONE,1408.0,53400-00-00
FMPSDI0003,FRACTURE MAXILLA (LAFORTE TWO),2811.0,47753-00-01
FMPSDI0004,FRACTURE MAXILLA(LAFORTE THREE,3509.0,52122-02-00
FMPSDI0005,ORBITAL FRACTURE REDUCTION     (NO GRAFT),2811.0,45590-00-01
FMPSDI0006,ORBITAL FRACTURE REDUCTION     (GRAFTING),3509.0,45590-00-01
FMPSDI0007,EXCISSION OF TUMOUR OF MANDI-  BLE (PARTIAL),2811.0,30241-00-01
FMPSDI0008,EXCISSION OF TUMOUR MANDIBLE   (HEMI),3509.0,30241-00-01
FMPSDI0009,EXCISION OF TUMOUR MANDIBLE    (TOTAL),4906.0,30241-00-01
FMPSDJ0001,ROTATION FLAP (MAJOR),4950.0,45200-00-00
FMPSDJ0002,ROTATION FLAP (MODERATE),3300.0,45200-00-00
FMPSDJ0003,ROTATION FLAP (MINOR),1650.0,45200-00-00
FMPSDJ0004,TRANSPOSITION FLAP (MAJOR),2811.0,45200-00-00
FMPSDJ0005,TRANSPOSITON FLAP (MODERATE),2107.0,45200-00-00
FMPSDJ0006,TRANSPOSITION FLAP (MINOR),1408.0,45200-00-00
FMPSDJ0007,CROSS LEG FLAP 1ST STAGE,4208.0,45200-00-00
FMPSDJ0008,CROSS LEG FLAP 2ND STAGE,1128.0,45224-01-00
FMPSDJ0009,GRAIN FLAP (1ST STAGE),4208.0,45200-00-00
FMPSDJ0010,GRAIN FLAP (2ND STAGE),1128.0,45224-01-00
FMPSDJ0012,EXCISION  OF LIPOMA (MODERATE),1100.0,31350-00-01
FMPSDJ0017,LATISMUS DORSI MUSCLE FLAP,4906.0,45009-01-00
FMPSDJ0024,BED SORE OF ONE 5X5 EXCISION   & DEPRIDEMENT,924.0,90665-00-10
FMPSDJ0025,MULTIPLE BED SORE OR LARGE ONE 10X10 EXCISION & DEPRIDEMENT,1733.0,90665-00-30
FMPSDJ0033,MODERATE LESSION OF PORT WINE  STAIN & HAEMANGIOMA,1826.0,45030-00-00
FMSUR-1001,ADD'L FEE FOR COM.OR OVER 3HRS,550.0,83700-00-00
FMURO-0002,CYSTOURETHOSCOPY,1276.0,36812-00-00
FMURO-0003,CYSTOSCOPY & URETERAL CATHETER,1914.0,36824-00-00
FMURO-0004,CYSTOSCOPY & CAUTERY - BLADDER,1914.0,36840-02-00
FMURO-0005,SIMPLE URETHRAL DILATATION,836.0,90358-00-00
FMURO-0006,FIXATION CATHETER - RUPTURED   URETHRA,1535.0,37011-00-00
FMURO-0007,SPURAPUBIC PUNCTURE - CYSTOFIX,836.0,37011-00-00
FMURO-0008,VISUAL INT. URETHROTOMY,2552.0,37327-00-00
FMURO-0009,T.U.R. OF PROSTATE,4461.0,37224-03-00
FMURO-0010,T.U.R. OF BLADDER TUMOURS,4400.0,36845-07-00
FMURO-0011,T.U.R. OF BLADDER NECK,3823.0,36854-02-00
FMURO-0012,VISUAL LITHOLAPAXY,3190.0,36863-00-00
FMURO-0013,ENDOSCOPIC EXTRACTN OF URETER- AL STONE,5093.0,36806-02-00
FMURO-0014,SUPRAPUBIC CYSTOSTOMY,2167.0,37011-00-00
FMURO-0015,SUPRAPUBIC CYSTOLITHOTOMY,2420.0,37008-03-00
FMURO-0016,RECURRENT SPURAPUB. CYSTOSTOMY,3190.0,37011-00-00
FMURO-0017,RECURRENT SPURAPUBIC CYSTO-    LITHOTOMY,3190.0,37008-03-00
FMURO-0018,CLOSURE OF PENAL URETHROSTOMY,2552.0,36621-00-00
FMURO-0019,FIRST STAGE HYPOSPADIAS REPAIR,2552.0,37827-00-00
FMURO-0020,MEATOTOMY,644.0,37321-00-00
FMURO-0021,URETERO-CUTANEOUS URINE DIVERSION,1914.0,36585-01-00
FMURO-0022,URETERO-SIGMOIDECTOMY U.D.,2552.0,99999-99-99
FMURO-0023,LITHOTHERAPY - PACKAGE DEAL,9818.0,92199-00-00
FMURO-0024,PARTIAL CYSTECTOMY,3823.0,37000-01-00
FMURO-0025,DIVERTICULECTOMY,3823.0,37020-01-00
FMURO-0026,PYELOLITHOTOMY,3823.0,36540-00-01
FMURO-0027,NEPHRECTOMY,3823.0,36516-00-00
FMURO-0028,NEPHROSTOMY,2552.0,36552-00-01
FMURO-0029,REPAIR-STRICTURE OF URETER,3823.0,90357-00-00
FMURO-0030,URETEROVERSICAL ANASTOMOSIS,3823.0,36594-01-00
FMURO-0031,RENAL CYST RESECTION,3190.0,36558-01-00
FMURO-0032,PENILE PROSTHESIS,12744.0,37426-00-00
FMURO-0033,ILIEAL LOOP URINE DIVERSION,3823.0,36606-00-00
FMURO-0034,RECTAL-BLADDER URINE DIVERSION,3823.0,36606-00-00
FMURO-0035,REMOVAL V-SIGMOID FISTULA &    RESECTION,3823.0,90340-01-00
FMURO-0036,REPAIR OF STRICTURE OF URETHRA,4461.0,90364-00-00
FMURO-0037,URETHROPLASTY - HYPOSPADIAS,4461.0,37342-00-00
FMURO-0038,PYELOPLASTY,4461.0,36564-01-00
FMURO-0039,PARTIAL NEPHRECTOMY,4461.0,36522-01-00
FMURO-0040,TOTAL CYSTECTOMY,5093.0,37014-00-00
FMURO-0042,RECURRENT UTERELITHOTOMY,4461.0,36549-00-00
FMURO-0043,RECURRENT REPAIR OF URETER,5093.0,90357-00-00
FMURO-0044,STAGHORN RENAL CALCULI,5093.0,99999-99-99
FMURO-0045,NEPHRECTOMY FOR RENAL TUMOURS,5093.0,36516-01-00
FMURO-0046,PERCUTANEOUS NEPHROLITHOTOMY,3823.0,30450-01-01
FMURO-0047,BILATERAL URETIC SPLINTING,3823.0,90357-00-00
FMURO-0048,PERCUTANEOUS NEPHROLITHOTOMY-  PARTIAL,1914.0,30450-01-01
FMURO-0049,ANTI-REFLUX PLASTY,3823.0,99999-99-99
FMURO-0050,ILEAL BLADDER URINE DIVERSION,5093.0,36606-00-00
FMURO-0051,ILEOCAECAL-BLADDER URINE DIVER SION,5093.0,36606-00-00
FMURO-0052,BOARIPLASTY & TUNNEL BLADDER   DIVERSION,5093.0,36588-03-00
FMURO-0053,URETEROLYSIS,3823.0,36615-01-00
FMURO-0054,BLADDER WASHOUT,303.0,11921-00-00
FMURO-0056,DRESSING OF WOUND,127.0,30055-00-00
FMURO-0059,ANTERIOR URETHERO-LITHOTOMY,1815.0,36549-00-00
FMURO-0060,URETERO-LITHOTOMY (MID & LOWER THIRD),2041.0,36549-00-00
FMURO-0061,CIRCUMCISION,385.0,30653-00-00
FMURO-0062,URETHRO CYSTOGRAPHY,385.0,58721-00-00
FMURO-0065,DRAINAGE OF PROSTATIC ABSCESS,1980.0,37221-00-00
FMURO-0066,TESTICULAR BIOPSY,1023.0,30644-04-00
FMURO-0067,HYDROCELE EXCISION,1788.0,30631-00-01
FMURO-0068,SPERMATOCELE EXCISION,1914.0,37601-00-00
FMURO-0069,MICTURATING CYSTOURETHROGRAM   (MCUG),385.0,11919-00-00
FMURO-0070,URETERAL DILATATION OR MEATO-  MY,1914.0,37303-00-00
FMURO-0071,PERINEPHRIC ABSCESS DRAINAGE,1914.0,36537-02-01
FMURO-0072,URETEROSCOPY URS,1914.0,36803-00-00
FMURO-0073,NEPHROSCOPY,1914.0,36627-00-01
FMURO-0074,ASPIRATN & INJ. OF RENAL CYST,2552.0,36624-01-01
FMURO-0075,VARICOCELE (OPEN SURGERY),1914.0,30635-00-01
FMURO-0076,EMBOLIZATION OF VARICOCELE,2552.0,30635-00-01
