Code,Name,Gross Price
FMSUR-2065,LAPAROSCOPIC LYSIS OF PERITON- EAL ADHESION,4969.8
FMSUR-2066,LOCAL EXCISN OR DESTRUCTION OF LESION OR TISSUE OF RECTUM,4147
FMSUR-2067,LT. LAT. ANAL SPHINCTEROTOMY,1329.9
FMSUR-2068,EXCISN HIGH ANAL FISTULA,2982.1
FMSUR-2069,CONTROL OF POST-OP HAEMORHHAGE OF ANUS (STOP BLEEDING),837.1
FMSUR-2070,DRAINAGE OF PERINEAL ABCESS,1086.8
FMSUR-2071,INCISION OF THROMBOSED EXT. HAEMORRHOIDS,672.1
FMSUR-2072,REPAIR OF PARTIAL PROLAPSE OF ANUS,1995.4
FMSUR-2073,PROCTO-SIGMOIDOSCOPY,257.4
FMSUR-2074,EXCISION OF ANAL FISSURE,2002
FMSUR-2075,EXCISION OF ANAL FISTULA - LOW,3146
FMSUR-2076,HAEMORRHOIDECTOMY,2002
FMSUR-2077,COLOSTOMY,4147
FMSUR-2078,APPENDECTOMY,3146
FMSUR-2079,APPENDECTOMY - COMPLICATED,3654.2
FMSUR-2080,EXCISN OF PILONIDAL SINUS,3146
FMSUR-2081,SUCUTANEOUS HAEMORRHOIDECTOMY,2982.1
FMSUR-2082,BANDING OF HAEMORRHOIDS,1329.9
FMSUR-2083,ABDOMINO-PERINEAL RESECTN OF RECTUM,9946.2
FMSUR-2084,LOCAL EXCISION OF LESSION OR TISSUE OF LARGE INTESTINE,5799.2
FMSUR-2085,HEMICOLECTOMY -RT\LT,6620.9
FMSUR-2086,MULTIPLE SEGMENTAL RESECTION OF SMALL INTESTINE,6620.9
FMSUR-2087,MULTIPLE SEGMENTAL RESECTION OF LARGE INTESTINE,8279.7
FMSUR-2088,CECOSTOMY,4147
FMSUR-2089,RESECTION OF TRANSVERSE COLON,6620.9
FMSUR-2091,CLOSURE OF STOMA OF LARGE INTESTINE,5799.2
FMSUR-2092,DRAINAGE OF APPENDICEAL ABSCES,3317.6
FMSUR-2093,COMPLETE RECTAL PROLAPSE REPAIR THROUGH THE ANUS,5720
FMSUR-2094,REPAIR OF RECTAL PROLAPSE THRU THE ANUS IN CHILD,1658.8
FMSUR-2096,LAPAROSCOPIC APPENDECTOMY,3317.6
FMSUR-2097,TRANS-ABDOMINAL RECTOPEXY,4290
FMSUR-2098,LASER-HAEMORRHOIDECTOMY,2102.1
FMSUR-2099,LASER-FISSURECTOMY,1501.5
FMSUR-2100,LASER-FISTULECTOMY-LOW,1952.5
FMSUR-2101,LASER-FISTULECTOMY-HIGH,3303.3
FMSUR-2102,LASER-SPHINCTEROTOMY,1801.8
FMSUR-2103,ABDOMINAL RECTOPEXY,4290
FMSUR-2104,TOTAL COLECTOMY W/ILEO-RECTAL ANASTOMOSIS,10010
FMSUR-2105,TOTAL PROCTO-COLECTOMY W/ILEAL -POUCH AND ILEO-ANAL ANASTOMOS,11440
FMSUR-2106,LIVER BIOPSY - TROCHAR,1086.8
FMSUR-2107,CHOLESYSTECTOMY & EXPLORATION OF COMMON BILE DUCT,6620.9
FMSUR-2108,CHOLESYSTECTOMY,5005
FMSUR-2109,CHOLESYSTO-DUODENEOSTOMY,4969.8
FMSUR-2110,REMOVAL OF HEPATIC CYST,4969.8
FMSUR-2111,REPAIR OF RUPTURED LIVER,4147
FMSUR-2112,CHOLECYSTECTOMY CHOLANGIOGRAM,4969.8
FMSUR-2113,PARTIAL EXCISION OF LIVER,6620.9
FMSUR-2114,INTERNAL DRAINAGE-PANCREATIC CYST,5799.2
FMSUR-2115,TRANSDUCTINAL AMPUTATION SPINCTEROTOMY,4147
FMSUR-2116,CHOLEDOCHODUODINOSTOMY,4147
FMSUR-2117,CHOLEDOCHOJEJUNOSTOMY,4969.8
FMSUR-2118,CHOLESYSTOGASTROENTERIC FISTULECTOMY,4147
FMSUR-2119,PARTIAL HEPATECTOMY,6620.9
FMSUR-2120,HYDATID CYST (HEPATIC LESSION EVACUATION),5799.2
FMSUR-2121,PARTIAL PANCREATECTOMY,8279.7
FMSUR-2122,INTRA-OPERAT.CHOLANGIOGRAPHY,2982.1
FMSUR-2123,LAPAROSCOPIC CHOLECYSTECTOMY,5720
FMSUR-2124,LAPAROSCOPIC CHOLE. W/ADHESION OF CBD & INSRTN. OF T-TUBE,8279.7
FMSUR-2125,LAPAROSCOPIC BIOPSY OF HEP.LES,3317.6
FMSUR-2126,EXCISION OF CHOLEDOCAL CYST CHOLY CYSTO-JUNOSTOMY,3317.6
FMSUR-2127,LAPROSCOPY HYPATID CYST (HEPATIC LESSION),6006
FMSUR-2128,TRANSDUCTINAL AMPUTATION & SPHINCTEROPLASTY,4147
FMSUR-2129,HEPATIC ABSCESS DRAINAGE,3317.6
FMSUR-2131,SPLENECTOMY,5005
FMSUR-2132,REIMPLANTATN OR TRANPLANTATN OF SPLEEN,3317.6
FMSUR-2133,SPLENECTOMY DEVASCULARIZATION,7150
FMSUR-2134,MUSCULAR HERNIA REPAIR,2488.2
FMSUR-2135,LAPAROSCOPIC HERNIORRHAPHY,3317.6
FMSUR-2136,LAPAROSCOPIC BILATERAL HERNIO- RHAPY,5799.2
FMSUR-2137,SKIN STAPPLING,143
FMSUR-2138,LAPAROSCOPIC SPERMATIC VIEN LIGATION,2488.2
FMSUR-2139,LAPAROSCOPIC ADRENALECTOMY,4290
FMSUR-3006,ANTERIOR RESECTN OF RECTUM W/ SYNCHRONOUS COLOSTOMY,8279.7
FMSUR-3007,VARICOSE VIENS ONE LIMB MODERATE,2860
FMSUR-3008,VARICODE VIENS ONE LIMB MAJOR,4290
FMSUR-3009,LIGATION OF PERFORANTUS VEINS,837.1
FMSUR-3010,ARTERIOVENOUS FISTULA DIRECT,2860
FMSUR-3011,ARTERIOVENOUS FISTULA AUTOGENOUS GRAFT,5005
FMSUR-3012,ARTERIOVENOUS FISTULA SYNTHETIC GRAFT,5005
FMSUR-3013,ARTERIOVENOUS FISTOIR GRAFT LOWERLIMB,6435
FMSUR-3014,ARTERIOVENOUS FISTOIR COMPLICATED,5005
FMSUR-3015,EXCISION & REPAIR OF PERIPH.ANEURYSMS,4969.8
FMSUR-3016,SYMPHATECTOMY CERVICAL LUMBER,5005
FMSUR-3017,SYMPHATECTOMY CERVICAL THORACOSOPIC,6435
FMSUR-3018,EMBOLECTOMY FEMORAL BRACHIAL,4969.8
FMSUR-3019,VASCULAR SURGERY - ABDOMINAL VESSELS,8279.7
FMSUR-3020,FEMORO-POPLITEAL BYPASS ABOVE KNEE,8279.7
FMSUR-3021,FEMORO-POPLITEAL BYPASS BELOW KNEE,10010
FMSUR-3022,SCLEROTHERAPY FOR VARICOSE VEINS (SESSION),257.4
FMSUR-3023,SCLEROHERAPHY FOR HEMORRHOIDS (SESSION),165
FMSUR-3024,AMPUTATION ABOVE KNEE,4969.8
FMSUR-3025,AMPUTATION BELOW KNEE,3317.6
FMSUR-3026,AMPUTAION METATARSAL,2488.2
FMSUR-3027,AMPUTATION TOE,1001
FMSUR-3028,DISTAL INFRAPOPLITEAL BY-PASSES,13249.5
FMSUR-3029,AORTA BI-FERMORAL BYPASS,14300
FMSUR-3034,PERMICATH INSERTION,2860
FMSUR-3035,PORTA-CATH INSERTION,2860
FMSUR-3036,CAROTID THROMBOEND ARTREC TOMY,9946.2
FMSUR-3037,DEBRIDEMENT OF DIABETIC FOOT INFECTION,5434
FMSUR-3038,RVL. OF PERMA CATH. & REPAIR OF JAGULAR LINE,2252.8
FMSUR-3039,AORTIC ANEURYSM REPAIR ABDOMINAL,21450
FMSUR-3040,AORTIC ANEURYSM REPAIR A.BI-FEMORAL,21450
FMSUR-3041,ARTERIAL OR VENOUS INJURY - MODERATE,5005
FMSUR-3042,ARTERIAL OR VENOUS INJURY - MAJOR,6435
FMSUR-3043,COMBINED ATRERIAL AND VENOUS INJURIES,8580
FMSUR-4006,PARTL THYROIDECTOMY,5720
FMSUR-4007,MASTECTOMY - SIMPLE,5005
FMSUR-4008,LOBECTOMY - THYROID,3317.6
FMSUR-4009,RADICAL MASTECTOMY AND AXILLARY BLOCK DISSECTION,3317.6
FMSUR-4010,RADICAL MASTECTOMY,5005
FMSUR-4011,TOTAL THROIDECTOMY,6435
FMSUR-4012,ENUNCLIATION OF THYROID CYST OR ADENOMA,2488.2
FMSUR-4013,LYMPH NODES BIOPSY (SUPERFICIAL),672.1
FMSUR-4014,LYMPH NODES BIOPSY (DEEP),1329.9
FMSUR-4015,BRANCHIAL CYST EXCISION,2488.2
FMSUR-4016,SUPERFICIAL PAROTEDECTOMY,5720
FMSUR-4017,EXPLORATION AND/OR EXCISION OF PARA THYROID GLAND OR ADENOMA,3317.6
FMSUR-4018,EXCISION OF AXILLARY MASS,2373.8
FMSUR-4019,EXCISION OF LOCALIZED LESION OF BREAST,2860
FMSUR-4020,MASTECTOMY IN MALES,3003
FMSUR-4021,FINE NEEDLE BIOPSY OR ASPIRATN OF THYROID CYST,336.6
FMSUR-4022,NECK EXPLORATION,6620.9
FMSUR-4023,LOBECTOMY - BREAST,4290
FMSUR-5006,REPAIR OF VARICOCELE (HIGH - LIGATION OF SPERMATIC VEIN,2860
FMSUR-5007,REPAIR OF HYDROCELE,2860
FMSUR-5008,REPAIR UNDESCENDED TESTICLE,3146
FMSUR-5009,ORCHIDECTOMY,3146
FMSUR-5010,HERNIORRHAPHY,2982.1
FMSUR-5011,REPAIR OF INCARCERATED HERNIA,4147
FMSUR-5012,EXCISN OF CYST OF FORESKIN PENIS,837.1
FMSUR-5013,RECURRENT HERNIA W/ SKIN GRAFT,4969.8
FMSUR-5014,RESECTN OF STRANGULATED HERNIA,5005
FMSUR-5015,REPAIR OF DIASTASIS OF RECTUS MUSCLE(MAYO OPERATION),5005
FMSUR-5016,HERNIA REPAIR - BILATERAL,4969.8
FMSUR-5017,REPAIR OF UMBILICAL HERNIA (SMALL),2982.1
FMSUR-5018,REPAIR OF UMBILICAL HERNIA (BIG),3146
FMSUR-5019,REPAIR OF EPIGASTRIC HERNIA - (SMALL),1658.8
FMSUR-5020,REPAIR OF EPIGASTRIC HERNIA - (BIG),3317.6
FMSUR-5021,REPAIR OF FERMORAL HERNIA,3654.2
FMSUR-5022,HERNIOTOMY IN CHILDREN,1658.8
FMSUR-5023,REPAIR OF SPIEGEL HERNIA,1995.4
FMSUR-5024,RECURRENT HERNIA W/OUT GRAFT,4147
FMSUR-5025,VASECTOMY,1658.8
FMSUR-6006,PLEURAL TAP (THERAPEUTIC),500.5
FMSUR-6007,ENDOTRACHEAL INTUBATION,336.6
FMSUR-6009,TRACHEOSTOMY,2488.2
FMSUR-6010,EXPLORATORY THORACOTOMY,4969.8
FMSUR-6011,WEDGE RESECTION LUNG,5799.2
FMSUR-6012,PLEURECTOMY,4969.8
FMSUR-6013,CLOSURE OF BRONCHO PLEURAL FISTULA,5799.2
FMSUR-6014,DECORTICATION,4969.8
FMSUR-6015,LOBECTOMY AND BRONCHOPLASTY,11039.6
FMSUR-6016,SUBCUTANEOUS IMPLANTATION OF PACEMAKER,4969.8
FMSUR-7006,CRANIOTOMY,4147
FMSUR-7007,SUTURE OF PERIPHERAL NERVE,1658.8
FMSUR-7008,PERIPHERAL NERVE GRAFT,4969.8
FMSUR-7009,REPAIR OF OLD TRAUMATIC INJURY OF PERIPHERAL NERVE,5799.2
FMSUR-7010,LUMBAR/VERTICAL DISC,5799.2
FMSUR-7011,CERVICAL DISC W/PLATE FUSION,6620.9
FMSUR-8006,ASPIRATION SYNOVIAL FLUID,257.4
FMSUR-8007,REDUCTION FO FRACTURE UNDER LOCAL ANAESTHESIA & CAST,1329.9
FMSUR-8008,BURSECTOMY - OLECRANON,2860
FMSUR-8009,REMOVAL OF FIBRO CHONDROMA,4147
FMSUR-8010,FINGER AMPUTATION (PARTIAL),837.1
FMSUR-8011,TOE AMPUTATION (PARTIAL),1001
FMSUR-8012,PLASTER SLAB (ARM),222.2
FMSUR-8013,PLASTER SLAB (LEG),257.4
FMSUR-9006,PALMAR TUMOUR OF HAND EXCISION,837.1
FMSUR-9007,DORSAL TUMOUR OF HAND EXCISION,837.1
FMSUR-9008,REMOVAL OF TATTOO,2982.1
FMSUR-9009,REPAIR OF BAT EARS,4969.8
FMSUR-9010,EXTENSIVE KELOID RECONSTRUCTN,3317.6
FMSUR-9011,TUBE GRAFT,4969.8
FMSUR-9012,REMVL OF DEEP EXTERNAL ULCER W/ SKIN GRAFT,3317.6
FMSUR-9013,CORRECTN OF CONGENITAL WEBBED FINGERS,2488.2
FMSUR-9014,SKIN GRAFT FULL THICKNESS FREE,3317.6
FMSUR-9015,SKIN GRAFT PARTIAL THICKNESS,3317.6
FMSUR-9017,AUTOGENOUS SKIN GRAFTING(SMALL,837.1
FMSUR-9019,CARBUNCLE UNDER GA,1086.8
FMSUR-9020,REPAIR OF CUT WOUND TONGUE,336.6
FMSUR-9021,PSARP FOR INPERFORATE ANUS (RECTOVESICAL FISTULA),5720
FMSUR-9022,PSARP FOR IMPERFACTED ANUS(RECTO VRETHRAL FISTUAL),5720
FMSUR-9023,PSARP FOR IMPERFORATE ANUS (VAGINAL FISTULA),4290
FMSUR-9024,PSARVUP FOR REPAIR OF CLOACA,7150
FMSUR-9025,TRANSANAL PULL THROUGH FOR HIRSCHSPRIING DISEASE,6435
FMSUR-9026,DUHAMEL OPERATION FOR HIRSCHSPRUNG S DISEASE,7150
FMSUR-9027,KASAI OPERATION FOR TREATMENT OF BILIARY ATRESIA,4290
FMSUR-9029,REPAIR OF IMPERAFARATE ANUS (PERINEAL ANOPLASTY,2145
FMSUR-9030,PSARP FOR IMPERFORATE ANUS (VESTIBULAR FISTULA),4290
FMSUR-9031,GASTRIC BY PASS,7150
FMSUR-9032,HYPOSPADIAS REPAIR ( ONE STAGE),5720
FMSUR-9033,RECTAL BIOPSY (FULL THICKNESS),1430
FMSUR-9034,ADRENALECTOMY,5005
FMSUR-9035,LAPAROSCOPIC ORCHIDECTOMY,4290
FMSUR-9036,SECOND LOOK EXPLORATORY LAPAROTOMY,2860
FMSUR-9037,RESECTION-ANASTOMOSIS OF A SMALL INTENSINAL LOOP,4290
FMSUR-9038,FINGER AMPUTATION (Multiple),1716
FMSUR-9039,UPPER G.I ENDOSCOPY (Diagnostic),1144
FMSUR-9040,UPPER G.I ENDOSCOPY (Therapentic),1859
FMSUR-9041,LAPROSCOPIC ASSISTED RETROPERITONEAL LYMPH NODE EXCISION,3575
FMSUR-9042,ADHESIOLYSIS FOR ADHESIVE INTESTINAL OBSTRUCTION,1430
FMSUR-9043,PARATHYROIDECTOMY FOR HYPERPARATHYRODISM,2860
FMSUR-9044,FEMORAL OR SUBCLAVICEN CATHETR,929.5
FMSUR-9045,CORRECTION OF PERIPHERAL ANEURYSM,5720
FMSUR-9046,TRANSHIATAL ESOPHAGECTOMY AND CERVICAL ESOPHAGOGASTROSOTOMY,10010
FMSUR-9047,RESECTION OF NEUROBLASTOMA,5720
FMSUR-9048,EXCISION OF SOFT TISSUE SARCOMA,5005
FMSUR-9049,COLLIS GASTROPLASTRY & MODIFIED FUNDOPLICATION,4147
FMSUR-9050,EXCISION OF FIBROMA,715
FMSUR-9051,POSTERIOR FACIOTOMY,2145
FMSUR-9052,REPAIR OF OMPHALOCAELE (SMALL),1430
FMSUR-9053,REPAIR OF OMPHALOCAELE(BIG),2860
FMSUR-9054,MINIMAL INVASIVE APPENDECTOMY,2145
FMSUR-9055,LAPAROSCOPIC ASSISTED GASTRIC BY-PASS,5720
FMSUR-9056,HUGE INTRAMUSCULAR LIPOMA,2860
FMSUR-9057,CIRCUMCISION BETWEEN 1-15 YEARS,715
FMSUR-9058,THYROIDECTOMY FOR RECURRENT GOITRE,5720
FMSUR-9059,EXCISION OF BRONCHIAL FISTULA (MAJOR),2145
FMSUR-9060,REMOVAL OF PERMICATH,1501.5
FMSUR-9061,HYDROCELECTOMY BILATERAL,3432
FMSUR-9062,EXCISION OF SKIN PAPILLOMA,715
FMSUR-9063,LIGATION OF A.V. GRAFT,1430
FMSUR-9064,EXCISN OF SEBACEOUS CYST SINGLE,2145
FMSUR-9065,LAY OPEN OF FISTULA,1430
FMSUR-9066,REMOVAL OF STICTHES UNDER GA,715
FMSUR-9067,REVESAL OF HARTMANN S PROCEDURE OF THE COLON,5005
FMSUR-9068,BILATERAL HERNIOTOMY IN CHILDEREN,3575
FMSUR-9069,REPAIR OF RECURRENT VENTRAL HERINA WITH A MESH,4004
FMSUR-9070,EXCISION OF NERVE SCHWANNOMA,3575
FMSUR-9071,TRANS-ANAL EXPLORATION OF A PARARECTAL CYST,1287
FMSUR-9072,RADICAL ORCHIDECTOMY(MAJOR),3575
FMSUR-9073,REMOVAL OF DIALYSIS CATHETEK,357.5
FMSUR-9074,REMOVAL OF PORTACATH,1001
FMSUR-9075,LAPROSCOPIC CYSTO-GASTROSTOMY,5005
FMSUR-9076,OPENING OF ALOOP CHOLOSTOMY,1072.5
FMSUR-9077,ORCHIDOPEXY(OPEN) ONE SIDE,2145
FMSUR-9078,ORCHIDOPEXY(OPEN) BILATERAL,2860
FMSUR-9079,LIGATION OF A.V ANEURYSM,2145
FMSUR-9080,ESOPHAGEUL REPLACEMENT,6435
FMSUR-9081,TESTICULAR MASS,3432
FMSUR-9082,VARICOCELE LIGATION,2574
FMSUR-9083,WIDE LOCAL EXCISION & AXILLARY EVACUATION,3575
FMSUR-9084,ILEO FEMORAL BY PASS,8580
FMSUR-9085,ABSCESS INCISION & DRAINAGE UNDER LOCAL ANAESTHESIA,2145
FMSUR-9086,SUBFACIAL ENDOSCOPIC PERFARATOR SURGERY,2860
FMSUR-9087,EVACUATION OF WOUND HAEMATOMA,715
FMSUR-9088,FASCIOTOMY,357.5
FMSUR-9089,AMPUTATION ABOVE ELBOW,2145
FMSUR-9090,MESENTERIC TEAR,2145
FMSUR-9091,AUXILLARY ARTERY REPAIR,28600
FMSUR-9092,ENDOSCOPIC THYROIDECTOMY(ONE LOBE),3575
FMSUR-9093,ENDOSCOPIC THYROIDECTOMY(TWO LOBES),5005
FMSUR-9094,REPAIR OF VENTRAL HERNIA WITH MESH,5005
FMSUR-9095,DAY CASE HERNIOTOMY,929.5
FMSUR-9096,DEBRIDEMENT,1072.5
FMSUR-9098,QUADRENTECTOMY AND AUXILLARY EVACUATION,5005
FMSUR-9099,DRAINAGE OF COLLECTION AT THE SUBMANDIBLE AREA,2145
FMSUR-9100,BILATERAL HERNEORRHAPHY,4290
FMSUR-9101,REPAIR OF MULTIPLE MESSENTERIC TEAR,2145
FMSUR-9102,REPAIR OF ABDOMINAL WALL INJURIES(MAJOR),2860
FMSUR-9103,REPAIR OF ABDOMINAL WALL INJURIES(MINOR),1430
FMSUR-9104,LAPAROSCOPIC CHOLECYSTCTOMY&REP OF UMBLCAL HRNIA BIG,9724
FMSUR-9105,CYSTOGASTROSTOMY,2717
FMSUR-9106,REVISION OF STUMP,2860
FMSUR-9107,AUXILLIARY EXPLORATION,2860
FMSUR-9108,RE CIRCUMCISION,1001
FMSUR-9109,HYDROCELE_EXCISION,2324.3
FMSUR-9110,COMPLETION THYRODECTOMY,1716
FMSUR-9111,DRAINAGE OF PELVIC ABSCESS,1430
FMSUR-9112,REMOVAL OF GANGLION NEUROMA,2574
FMSUR-9113,EXCISION OF SCROTAL WEB,715
FMSUR-9114,EXCISN SPLENIC ARTERY ANEURYSM W/ SPLENCTMY&DIST PNCREATCTMY,14300
FMSUR-9115,MASTECTOMY IN FEMALES,2145
FMSUR-9116,PECTUS EXCAVATUM CORRECTION,50050
FMSUR-9117,EXCISION OF PAPILLOMA (LA),500.5
FMSUR-9118,REPAIR OF DIVARICATION OF RECTI & DERMOLIPECTOMY,4290
FMSUR-9119,REPAIR OF UMBILICAL HERNIA & INGUINAL HERNIA,3861
FMSUR-9120,EXCISION OF UMBILICAL MASS,2860
FMSUR-9121,ABDOMINAL WALL DERMOLIPECTOMY,5005
FMSUR-9122,LAPAROSCOPIC EXPLORATION,1430
FMSUR-9123,LAPAROSCOPIC APPENDECTOMY (COMPLICATED),2860
FMSUR-9124,LAPAROSCOPIC APPENDECTOMY (NOT COMPLICATED),2145
FMSUR-9125,FEMORO DISTAL BY PASS GRAFTING SURGERY,11440
FMSUR-9126,REPAIR OF VENTRAL HERNIA & ABDOMINOPLASTY,11440
FMSUR-9127,INSERTION OF INFERRIOR VENACAVAL FILTER,4290
FMSUR-9128,EXCISION OF NEUROFIBROMA,2145
FMSUR-9129,REPAIR OF DIVARICATION OF RECTI & ABDOMINOPLASTY,7865
FMSUR-9130,GLANULOPLASTY,2145
FMSUR-9131,REPAIR OF CONGENITAL ESOPHAGEAL ATRESIA,7150
FMSUR-9132,RELEASE OF TONGUE TIE UNDER GA,1430
FMSUR-9133,CERVICAL LYMPHADENECTOMY,3575
FMSUR-9134,EXCISION OF THYROGLOSSAL CYST-SURGERY,2860
FMSUR-9135,Vertical Banding Gastroplasty + LAPAROSCOPIC CHOLECYSTECTOM,10010
FMSUR-9136,EXCISION OF CAVERNOUS HAEMANGIOMA,5005
FMSUR-9137,HEMI-THYRODECTOMY,4290
FMSUR-9138,BILATERAL HENIOTOMY IN CHILDREN,3289
FMSUR-9139,ANAL DILATATION,2145
FMSUR-9140,EXCISION OF MULTIPLE FIBROMATA(MAX 3),1430
FMSUR-9141,SUBPHRENIC ABSCESS REMOVAL AND DRAINAGE-SINGLE,4290
FMSUR-9142,SUBPHRENIC ABSCESS REMOVAL AND DRAINAGE-MULTIPLE,8580
FMSUR-9143,APPENDECTOMY W/ PELVIC ABSCESS,5005
FMSUR-9144,SECTOR MASTECTOMY,2145
FMSUR-9145,REPAIR OF DIVERICATION OF RECTI,4290
FMSUR-9146,CHOLECYSTODUODENAL FISTULA REPAIR,8580
FMSUR-9147,EVACUATION OF HAEMATOMA - LARGE/DEEP,3575
FMSUR-9148,REPAIR OF MULTIPLE RUPTURED LIVER,9295
FMSUR-9149,REPAIR OF ABDOMINAL WALL (SECONDARY SUTURING),2274.8
FMSUR-9150,EXCISION OF ANAL POLYP,1430
FMSUR-9151,INCISION & DRAINAGE UNDER GA BILATERAL,2860
FMSUR-9152,SUB - TOTAL THYROIDECTOMY,5720
FMSUR-9153,FEMORO - FEMORAL EXTRA ANATOMICAL BYPASS,11726
FMSUR-9154,EXCISION OF HAEMANGIOMA BIG,2860
FMSUR-9155,EXCISION OF POST TRAUMATIC ARTERIO-VENOUS MALFORMATION,3575
FMSUR-9156,LUDWIGS ANGINA FOR DRAINAGE IN SUBMENTAL AREA,1716
FMSUR-9157,DRAINAGE OF MULTIPLE ABSCESS IN THE NAPE / DIABETIC PATIENT,2860
FMSUR-9158,THORASCOPIC EXPLORATION,2145
FMSUR-9159,REPAIR OF DIAPHRAGMATIC HERNIA,10010
FMSUR-9160,EXCISION OF SMALL HAEMANGIOMA AND FDREIGN BODY UNDER G.A. W/,3575
FMSUR-9161,THROACOSCOPIC REMOVAL OF NAUIS BAR,14300
FMSUR-9162,EMBOLECTOMY POPLITEAL,5720
FMSUR-9163,EXCISION OF PILONIDAL SINUS WITH RHOMBOID FLAP,5720
FMURO-0005,SIMPLE URETHRAL DILATATION,1086.8
FMURO-0006,FIXATION CATHETER - RUPTURED URETHRA,1995.4
FMURO-0007,SPURAPUBIC PUNCTURE - CYSTOFIX,1086.8
FMURO-0008,VISUAL INT. URETHROTOMY,3317.6
FMURO-0009,T.U.R. OF PROSTATE,5799.2
FMURO-0010,T.U.R. OF BLADDER TUMOURS,5720
FMURO-0011,T.U.R. OF BLADDER NECK,4969.8
FMURO-0012,VISUAL LITHOLAPAXY,4147
FMURO-0013,ENDOSCOPIC EXTRACTN OF URETER- AL STONE,6620.9
FMURO-0014,SUPRAPUBIC CYSTOSTOMY,2817.1
FMURO-0015,SUPRAPUBIC CYSTOLITHOTOMY,3146
FMURO-0016,RECURRENT SPURAPUB. CYSTOSTOMY,4147
FMURO-0017,RECURRENT SPURAPUBIC CYSTO- LITHOTOMY,4147
FMURO-0018,CLOSURE OF PENAL URETHROSTOMY,3317.6
FMURO-0019,FIRST STAGE HYPOSPADIAS REPAIR,3317.6
FMURO-0020,MEATOTOMY,837.1
FMURO-0021,URETERO-CUTANEOUS URINE DIVERSION,2488.2
FMURO-0022,URETERO-SIGMOIDECTOMY U.D.,3317.6
FMURO-0023,LITHOTHERAPY - PACKAGE DEAL,12763.3
FMURO-0024,PARTIAL CYSTECTOMY,4969.8
FMURO-0025,DIVERTICULECTOMY,4969.8
FMURO-0026,PYELOLITHOTOMY,4969.8
FMURO-0027,NEPHRECTOMY,4969.8
FMURO-0028,NEPHROSTOMY,3317.6
FMURO-0029,REPAIR-STRICTURE OF URETER,4969.8
FMURO-0030,URETEROVERSICAL ANASTOMOSIS,4969.8
FMURO-0031,RENAL CYST RESECTION,4147
FMURO-0032,PENILE PROSTHESIS,16567.1
FMURO-0034,RECTAL-BLADDER URINE DIVERSION,4969.8
FMURO-0035,REMOVAL V-SIGMOID FISTULA & RESECTION,4969.8
FMURO-0036,REPAIR OF STRICTURE OF URETHRA,5799.2
FMURO-0037,URETHROPLASTY - HYPOSPADIAS,5799.2
FMURO-0038,PYELOPLASTY,5799.2
FMURO-0039,PARTIAL NEPHRECTOMY,5799.2
FMURO-0040,TOTAL CYSTECTOMY,6620.9
FMURO-0042,RECURRENT UTERELITHOTOMY,5799.2
FMURO-0043,RECURRENT REPAIR OF URETER,6620.9
FMURO-0044,STAGHORN RENAL CALCULI,6620.9
FMURO-0045,NEPHRECTOMY FOR RENAL TUMOURS,6620.9
FMURO-0046,PERCUTANEOUS NEPHROLITHOTOMY,4969.8
FMURO-0047,BILATERAL URETIC SPLINTING,4969.8
FMURO-0048,PERCUTANEOUS NEPHROLITHOTOMY- PARTIAL,2488.2
FMURO-0049,ANTI-REFLUX PLASTY,4969.8
FMURO-0052,BOARIPLASTY & TUNNEL BLADDER DIVERSION,6620.9
FMURO-0053,URETEROLYSIS,4969.8
FMURO-0054,BLADDER WASHOUT,393.8
FMURO-0059,ANTERIOR URETHERO-LITHOTOMY,2359.5
FMURO-0060,URETERO-LITHOTOMY (MID & LOWER THIRD),2653.2
FMURO-0061,CIRCUMCISION,500.5
FMURO-0062,URETHRO CYSTOGRAPHY,500.5
FMURO-0063,RETROGRADE PYELOGRAPHY,336.6
FMURO-0066,TESTICULAR BIOPSY,1329.9
FMURO-0067,HYDROCELE EXCISION,2324.3
FMURO-0068,SPERMATOCELE EXCISION,2488.2
FMURO-0069,MICTURATING CYSTOURETHROGRAM (MCUG),500.5
FMURO-0070,URETERAL DILATATION OR MEATO- MY,2488.2
FMURO-0071,PERINEPHRIC ABSCESS DRAINAGE,2488.2
FMURO-0072,URETEROSCOPY URS,2488.2
FMURO-0073,NEPHROSCOPY,2488.2
FMURO-0074,ASPIRATN & INJ. OF RENAL CYST,3317.6
FMURO-0075,VARICOCELE (OPEN SURGERY),2488.2
FMURO-0076,EMBOLIZATION OF VARICOCELE,3317.6
FMURO-0077,NEPHROPEXY,4969.8
FMURO-0078,URETHRAL FISTULA,4969.8
FMURO-0079,ORCHIDECTOMY,3317.6
FMURO-0080,ORCHIDOPEXY,4147
FMURO-0081,EPIPADIUS REPAIR,5799.2
FMURO-0082,EPIDIDYMOVASOSTOMY,5799.2
FMURO-0083,ENDOPYELOTOMY,1995.4
FMURO-0084,ANTI-INCONTINENCE OPERATIONS,13249.5
FMURO-0085,BLADDER AUGMENTATION OR DILATATION,6620.9
FMURO-0086,ULTRASONIC STONE DISINTEGRATN,6620.9
FMURO-0089,ENDOSCOPIC PUSH OF STONE UPPER URETER BEFORE LITHOTRIPSY,1329.9
FMURO-0090,ENDOSCOPIC DILATATN OF URETE- RAL STRICTURE,2488.2
