Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
396,8112033,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE SMALL EYE LID GROWTH / BILATERAL ,475,
397,8112034,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF ONE SMALL EYE LID GROWTH / UNILATERAL ,309,
398,8112035,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF STYE,167,
399,8112036,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXCISION OF TRACHOMA (P.T.D) / BILATERAL ,475,
400,8112037,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXTERNAL PHOTOS,143,
401,8112038,OPHTHALMOLOGY,OPHTHA. SERVICES ,EXTERNAL PHOTOS / FOLLOW UP ,72,
402,8112039,OPHTHALMOLOGY,OPHTHA. SERVICES ,EYE REFRACTION OR COMPUTER,48,
403,8112040,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCEIN ANGIOGRAPHY (FIRST TIME),808,
404,8112041,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCEIN ANGIOGRAPHY / FOLLOW UP ,523,
405,8112042,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCIEN STAINING ONE EYE,48,
406,8112043,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLOURESCIEN STAINING TWO EYES,95,
407,8112044,OPHTHALMOLOGY,OPHTHA. SERVICES ,FLUORESCENT ANGIOGRAPHY,475,
408,8112045,OPHTHALMOLOGY,OPHTHA. SERVICES ,FRESNAL PRISM,48,
409,8112046,OPHTHALMOLOGY,OPHTHA. SERVICES ,FRESNAL PRISM (C.L.),143,
410,8112047,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS & NERVE FIBER PHOTOGRAPHY,190,
411,8112048,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS EXAMINATION,48,
412,8112049,OPHTHALMOLOGY,OPHTHA. SERVICES ,FUNDUS PHOTOGRAPHY / FOLLOW UP ,95,
413,8112050,OPHTHALMOLOGY,OPHTHA. SERVICES ,GLAUCOMA WORK UP,618,
414,8112051,OPHTHALMOLOGY,OPHTHA. SERVICES ,GONIO SLIT LAMB PHOTOGRAPHY,190,
415,8112052,OPHTHALMOLOGY,OPHTHA. SERVICES ,GONIO SLIT LAMB PHOTOGRAPHY / FOLLOW UP ,95,
416,8112053,OPHTHALMOLOGY,OPHTHA. SERVICES ,IDESIGN WAVE FRONT ASSESMENT (ONE EYE),285,
417,8112054,OPHTHALMOLOGY,OPHTHA. SERVICES ,IDESIGN WAVE FRONT ASSESMENT (TWO EYES),428,
418,8112055,OPHTHALMOLOGY,OPHTHA. SERVICES ,INDOCYANINE GREEN,1045,
419,8112056,OPHTHALMOLOGY,OPHTHA. SERVICES ,INDOCYANINE GREEN + FLOURESCEIN ANGIOGRAPHY,1663,
420,8112057,OPHTHALMOLOGY,OPHTHA. SERVICES ,INJECTIONS OF 5 FU  POST OPERATIVE (FULL COURSE),713,
421,8112058,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRA OCCULAR LENS CALCULATION / BILATERAL ,190,
422,8112059,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAOCULAR LENS CALCULATION,95,
423,8112060,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL  INJECTION OF AVASTIN ,5225,
424,8112061,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL  INJECTION OF LUCENTIS,11163,
425,8112062,OPHTHALMOLOGY,OPHTHA. SERVICES ,INTRAVITREAL ANTIBIOTIC INJECTION ,380,
426,8112063,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER FLARE / CELL METTER ,190,
427,8112064,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PERIPHERAL IREDECTOMY,2993,
428,8112065,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PERIPHERAL IRIDECTOMY / BILATERAL ,4798,
429,8112066,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PHOTOCOAGULATION ONE SESSION / BILATERAL ,2993,
430,8112067,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PHOTOCOAGULATION THREE SESSION / BILATERAL,6175,
431,8112068,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER PHOTOCOAGULATION TWO SESSION / BILATERAL ,5225,
432,8112069,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER POSTERIOR CAPSULOTOMY DONE INSIDE / BLILATERAL ,2565,
433,8112070,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER POSTERIOR CAPSULOTOMY DONE OUTSIDE / BILATERAL ,4513,
434,8112071,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER TRABECULOPLASTY,3990,
435,8112072,OPHTHALMOLOGY,OPHTHA. SERVICES ,LASER TRABICULECTOMY / BILATERAL ,7220,
436,8112073,OPHTHALMOLOGY,OPHTHA. SERVICES ,MICRO-PULSE LASER,3800,
437,8112074,OPHTHALMOLOGY,OPHTHA. SERVICES ,NERVE FIBER PHOTOGRAPHY,143,
438,8112075,OPHTHALMOLOGY,OPHTHA. SERVICES ,NEW ORTHOPTIC EVALUATION,143,
439,8112076,OPHTHALMOLOGY,OPHTHA. SERVICES ,NFLA-NERVE FIBER LAYER ANALYZER,167,
440,8112077,OPHTHALMOLOGY,OPHTHA. SERVICES ,OCT (OPTICAL COHEREANCE TOMOGRAPHY) DISC,475,
441,8112078,OPHTHALMOLOGY,OPHTHA. SERVICES ,OCT (OPTICAL COHEREANCE TOMOGRAPHY) RETINA,475,
442,8112079,OPHTHALMOLOGY,OPHTHA. SERVICES ,OPHTHALMIC FUNDUS PHOTOGRAPHY,143,
443,8112080,OPHTHALMOLOGY,OPHTHA. SERVICES ,OPT. COHERRENT TOMOGRAPHY (OCT) / BILATERAL ,618,
444,8112081,OPHTHALMOLOGY,OPHTHA. SERVICES ,OPT. COHERRENT TOMOGRAPHY (OCT) / UNILATERAL ,380,
445,8112082,OPHTHALMOLOGY,OPHTHA. SERVICES ,OPTHALMIC PHONOGRAPH ,95,
446,8112083,OPHTHALMOLOGY,OPHTHA. SERVICES ,ORTHOPTIC EVALUATION,95,
447,8112084,OPHTHALMOLOGY,OPHTHA. SERVICES ,ORTHOPTIC FOLLOW UP,48,
448,8112085,OPHTHALMOLOGY,OPHTHA. SERVICES ,POLISHING ARTIFICIAL EYE ,167,
449,8112086,OPHTHALMOLOGY,OPHTHA. SERVICES ,POTENTIAL ACUITY METER,190,
450,8112087,OPHTHALMOLOGY,OPHTHA. SERVICES ,PROBING & SYRNING OF NASO LACRIMAL DUCT / BILATERAL ,475,
451,8112088,OPHTHALMOLOGY,OPHTHA. SERVICES ,PROBING OF NASO LACRIMAL DUCT,238,
452,8112089,OPHTHALMOLOGY,OPHTHA. SERVICES ,PUNCTUM DILATION / UNILATERAL (SILICON) ,1045,
453,8112090,OPHTHALMOLOGY,OPHTHA. SERVICES ,PUNCTUM DILATION / BILATERAL (SILICON) ,1663,
454,8112091,OPHTHALMOLOGY,OPHTHA. SERVICES ,PUNCTUM OCCLUSION / UNILATERAL (SILICON) ,950,
455,8112092,OPHTHALMOLOGY,OPHTHA. SERVICES ,PUNCTUM OCCLUSION / BILATERAL (SILICON) ,1663,
456,8112093,OPHTHALMOLOGY,OPHTHA. SERVICES ,REFRACTIVE SURGERY ASSESSMENT,285,
457,8112094,OPHTHALMOLOGY,OPHTHA. SERVICES ,RELAXING CORNEAL INCISIONS / BILATERAL ,1045,
458,8112095,OPHTHALMOLOGY,OPHTHA. SERVICES ,RELAXING CORNEAL INCISIONS / UNILATERAL ,713,
459,8112096,OPHTHALMOLOGY,OPHTHA. SERVICES ,REMOVAL / EXCISION OF CHALZION UNDER LA (MULTIPLE),760,
460,8112097,OPHTHALMOLOGY,OPHTHA. SERVICES ,REMOVAL / EXCISION OF CHALZION UNDER LA (SINGLE),570,
461,8112098,OPHTHALMOLOGY,OPHTHA. SERVICES ,REMOVAL OF CORNEAL SUTURES (SURGERY DONE OUTSIDE),428,
462,8112099,OPHTHALMOLOGY,OPHTHA. SERVICES ,REMOVAL OF FOREIGN BODY (CORNEA OR CONG.),167,
463,8112100,OPHTHALMOLOGY,OPHTHA. SERVICES ,REMOVAL OF LID SUTURES (SURGERY DONE OUTSIDE),238,
464,8112101,OPHTHALMOLOGY,OPHTHA. SERVICES ,REPAIR OF ARTIFICIAL EYE  ,428,
465,8112102,OPHTHALMOLOGY,OPHTHA. SERVICES ,REPAIR OF SIMPLE CONJUNCTIVAL WOUND,618,
466,8112103,OPHTHALMOLOGY,OPHTHA. SERVICES ,REPAIR OF SMALL EYE LID BROW WOUND,618,
467,8112104,OPHTHALMOLOGY,OPHTHA. SERVICES ,RETROBULAR ALCOHOL INJECTION,713,
468,8112105,OPHTHALMOLOGY,OPHTHA. SERVICES ,SECOND POST LASIK VISIT (WEEK 1 ),0,
469,8112106,OPHTHALMOLOGY,OPHTHA. SERVICES ,SLIT LAMP ANALYSER,285,
470,8112107,OPHTHALMOLOGY,OPHTHA. SERVICES ,SLIT LAMP PHOTOGRAPHY,143,
471,8112108,OPHTHALMOLOGY,OPHTHA. SERVICES ,SLIT LAMP PHOTOGRAPHY / FOLLOW UP ,72,
472,8112109,OPHTHALMOLOGY,OPHTHA. SERVICES ,SPECULAR MICROSCOPY,238,
473,8112110,OPHTHALMOLOGY,OPHTHA. SERVICES ,STERIOD INJECTION FOR HAEMANGIOMA,618,
474,8112111,OPHTHALMOLOGY,OPHTHA. SERVICES ,SUB-CONJ. INJECTION,48,
475,8112112,OPHTHALMOLOGY,OPHTHA. SERVICES ,SUBCUTANEOUS FOREIGN BODY REMOVAL,760,
476,8112113,OPHTHALMOLOGY,OPHTHA. SERVICES ,SUPERFACIAL KERATECTOMY / BILATERAL ,1235,
477,8112114,OPHTHALMOLOGY,OPHTHA. SERVICES ,SUPERFACIAL KERATECTOMY / UNILATERAL ,998,
478,8112115,OPHTHALMOLOGY,OPHTHA. SERVICES ,SUPERFACIAL TEMPORAL ARTERY BIOPSY,713,
479,8112116,OPHTHALMOLOGY,OPHTHA. SERVICES ,SUPERFICIAL LACERATIONE. EYE,618,
480,8112117,OPHTHALMOLOGY,OPHTHA. SERVICES ,SYNOPTOPHORE ONE SESSION,190,
481,8112118,OPHTHALMOLOGY,OPHTHA. SERVICES ,TEMPORARY (COLLAGEN PLUGS) PUNCTUM OCCLUSION / BILATERAL ,380,
482,8112119,OPHTHALMOLOGY,OPHTHA. SERVICES ,TEMPORARY (COLLAGEN PLUGS) PUNCTUM OCCLUSION / UNILATERAL ,190,
483,8112120,OPHTHALMOLOGY,OPHTHA. SERVICES ,TENSILON TEST,48,
484,8112121,OPHTHALMOLOGY,OPHTHA. SERVICES ,TESTING FIELD OF VISION,285,
485,8112122,OPHTHALMOLOGY,OPHTHA. SERVICES ,TESTING FIELD OF VISION (MANUAL & AUTOMATED),618,
486,8112123,OPHTHALMOLOGY,OPHTHA. SERVICES ,TESTING FIELD OF VISION (MANUAL OR AUTOMATED),523,
487,8112124,OPHTHALMOLOGY,OPHTHA. SERVICES ,THERAPEUTIC CONTACT LENS,95,
488,8112125,OPHTHALMOLOGY,OPHTHA. SERVICES ,TONOGRAPHY,95,
489,8112126,OPHTHALMOLOGY,OPHTHA. SERVICES ,"TONOMETRY ""INTRA OCCULAR PRESSURE MEASUREMENT""",143,
490,8112127,OPHTHALMOLOGY,OPHTHA. SERVICES ,TOPOGRAPHIC (T.M.C.)C-L,95,
491,8112128,OPHTHALMOLOGY,OPHTHA. SERVICES ,TOPOGRAPHIC (TMS),333,
492,8112129,OPHTHALMOLOGY,OPHTHA. SERVICES ,TOPOGRAPHIC (TMS) AFTER OPERATION,167,
493,8112130,OPHTHALMOLOGY,OPHTHA. SERVICES ,TOPPS,333,
494,8112131,OPHTHALMOLOGY,OPHTHA. SERVICES ,TRACHOMA P.T.D.S. SCRAPPING,238,
495,8112132,OPHTHALMOLOGY,OPHTHA. SERVICES ,ULTRASONOGRAPHY,570,
496,8112133,OPHTHALMOLOGY,OPHTHA. SERVICES ,ULTRASONOGRAPHY / BILATERAL ,808,
497,8112134,OPHTHALMOLOGY,OPHTHA. SERVICES ,ULTRASOUND - BIOMICROSCOPE,380,
498,8112135,OPHTHALMOLOGY,OPHTHA. SERVICES ,"VISUAL FIELD, NFLA, OPTIC DISC. PHOTOGRAPHY",428,
499,8112136,OPHTHALMOLOGY,OPHTHA. SERVICES ,VITROUS ASPRIATION FOR C&S + INTRAVITREAL ANTIBIOTIC INJECTION,618,
500,8112137,OPHTHALMOLOGY,OPHTHA. SERVICES ,YAG LASER POSTERIOR CAPSULOTOMY (DONE INSIDE MAGRABI),1520,
501,8112138,OPHTHALMOLOGY,OPHTHA. SERVICES ,YAG LASER POSTERIOR CAPSULOTOMY (DONE OUTSIDE MAGRABI),2993,
502,8112139,OPHTHALMOLOGY,OPHTHA. SERVICES ,YAG. LASER POST. CAPSULOTOMY (DONE INSIDE),1425,
503,8112140,OPHTHALMOLOGY,OPHTHA. SERVICES ,YAG. LASER POST. CAPSULOTOMY (DONE OUTSIDE),2613,
899,8121001,RADIOLOGY,X-RAY,ABDOMEN X-RAY 1 VIEW,129,
900,8121002,RADIOLOGY,X-RAY,ABDOMEN X-RAY 2 VIEW,162,
901,8121003,RADIOLOGY,X-RAY,X-RAY ANKLE - 2 VIEWS,162,
902,8121004,RADIOLOGY,X-RAY,X-RAY ANKLE -3 TO 4 VIEWS,190,
903,8121005,RADIOLOGY,X-RAY,X-RAY BARIUM ENEMA - 7 VIEWS,665,
904,8121006,RADIOLOGY,X-RAY,X-RAY BARIUM ENEMA DOUBLE CONTRAST,713,
905,8121007,RADIOLOGY,X-RAY,X-RAY BARIUM MEAL /FOLLOW THROUGH  - 6 VIEWS,713,
906,8121008,RADIOLOGY,X-RAY,X-RAY BARIUM MEAL/UPPER G.I.SERIES - 6 VIEWS,475,
907,8121009,RADIOLOGY,X-RAY,X-RAY BILATERAL LOWER EXTERIMETIES ,656,
908,8121010,RADIOLOGY,X-RAY,X-RAY BILATERAL UPPER EXTERIMETIES ,656,
909,8121011,RADIOLOGY,X-RAY,X-RAY BONE AGE (CHILDREN),129,
910,8121012,RADIOLOGY,X-RAY,X-RAY BOTH KNEES,247,
911,8121013,RADIOLOGY,X-RAY,X-RAY BOTH KNEES STANDING,162,
912,8121014,RADIOLOGY,X-RAY,X-RAY CERVICAL SPINE - 2 VIEWS,162,
913,8121015,RADIOLOGY,X-RAY,X-RAY CERVICAL SPINE - 4 VIEWS,238,
914,8121016,RADIOLOGY,X-RAY,X-RAY CHEST - 1 VIEW,129,
915,8121017,RADIOLOGY,X-RAY,X-RAY CHEST - 2 VIEWS,162,
916,8121018,RADIOLOGY,X-RAY,X-RAY CHEST - 3 VIEWS,190,
917,8121019,RADIOLOGY,X-RAY,X-RAY CLAVICLE - 2 VIEWS,162,
918,8121020,RADIOLOGY,X-RAY,CYSTOGRAM,333,
919,8121021,RADIOLOGY,X-RAY,DACRYOCYSTOGRAPHY,680,
920,8121022,RADIOLOGY,X-RAY,X-RAY DORSAL SPINE/THORACIC SPINE - 2 VIEWS,162,
921,8121023,RADIOLOGY,X-RAY,X-RAY DORSAL SPINE/THORACIC SPINE 4 VIEWS,247,
922,8121024,RADIOLOGY,X-RAY,X-RAY ELBOW - 2 VIEWS,162,
923,8121025,RADIOLOGY,X-RAY,X-RAY ELBOW - 3 VIEWS,190,
924,8121026,RADIOLOGY,X-RAY,X-RAY FEMUR/THIGH - 2 VIEWS,162,
925,8121027,RADIOLOGY,X-RAY,X-RAY FEMUR/THIGH - 3 VIEWS,190,
926,8121028,RADIOLOGY,X-RAY,X-RAY FINGER/THUMB - 2 VIEWS,162,
927,8121029,RADIOLOGY,X-RAY,FISTULOGRAM,566,
928,8121030,RADIOLOGY,X-RAY,FLOUROSCOPY SCREENING ,62,
929,8121031,RADIOLOGY,X-RAY,FLUOROSCOPY IN O.R (C-ARM),404,
930,8121032,RADIOLOGY,X-RAY,X-RAY FOOT - 2 VIEWS,162,
931,8121033,RADIOLOGY,X-RAY,X-RAY FOOT - 3 TO 4 VIEWS,190,
932,8121034,RADIOLOGY,X-RAY,X-RAY FOREARM (ULNA/RADIUS) 1 VIEW,129,
933,8121035,RADIOLOGY,X-RAY,X-RAY FOREARM (ULNA/RADIUS) 2 VIEWS,162,
934,8121036,RADIOLOGY,X-RAY,X-RAY GASTRIC BANDING ADJUSTMENT,760,
935,8121037,RADIOLOGY,X-RAY,X-RAY HAND - 2 VIEWS,162,
936,8121038,RADIOLOGY,X-RAY,X-RAY HAND - 3 VIEWS,190,
937,8121039,RADIOLOGY,X-RAY,X-RAY HAND - 4 VIEWS,238,
938,8121040,RADIOLOGY,X-RAY,X-RAY HEEL (CALCANEUM) - 1 VIEW,129,
939,8121041,RADIOLOGY,X-RAY,X-RAY HEEL (CALCANEUM) - 2 VIEWS,162,
940,8121042,RADIOLOGY,X-RAY,X-RAY HIP - 1 VIEW,129,
941,8121043,RADIOLOGY,X-RAY,X-RAY HIP - 2 VIEWS,162,
942,8121044,RADIOLOGY,X-RAY,X-RAY HIP - 3 TO 4 VIEWS,238,
943,8121045,RADIOLOGY,X-RAY,X-RAY HUMERUS UPPER ARM - 2 VIEWS,162,
944,8121046,RADIOLOGY,X-RAY,X-RAY HUMERUS UPPER ARM - 3 VIEWS,190,
945,8121047,RADIOLOGY,X-RAY,HYSTEROSALPHINGOGRAPHY,566,
946,8121048,RADIOLOGY,X-RAY,HYSTEROSALPHINGOGRAPHY UNDER ANAESTHESIA,1373,
947,8121049,RADIOLOGY,X-RAY,I.V.P. (INTRAVENOUS PYELOGRAM) - 7 VIEWS,566,
948,8121050,RADIOLOGY,X-RAY,INTRA-OPERATIVE CHOLOANGIOGRAM (I.O.C),475,
949,8121051,RADIOLOGY,X-RAY,X-RAY KNEE - 2 VIEWS,162,
950,8121052,RADIOLOGY,X-RAY,X-RAY KNEE - 3 VIEWS,190,
951,8121053,RADIOLOGY,X-RAY,X-RAY KUB/ABDOMEN - 1 VIEW,129,
952,8121054,RADIOLOGY,X-RAY,X-RAY KUB/ABDOMEN - 2 VIEWS,162,
953,8121055,RADIOLOGY,X-RAY,X-RAY LEG - 2 VIEWS,162,
954,8121056,RADIOLOGY,X-RAY,X-RAY LEG - 3 VIEWS,190,
955,8121057,RADIOLOGY,X-RAY,X-RAY LUMBAR/LUMBO SACRAL SPINE - 2 VIEWS,162,
956,8121058,RADIOLOGY,X-RAY,X-RAY LUMBAR/LUMBO SACRAL SPINE - 4 VIEWS,238,
957,8121059,RADIOLOGY,X-RAY,MAMMARY DUCTOGRAM / GALACTOGRAM ,855,
958,8121060,RADIOLOGY,X-RAY,MAMMOGRAPHY (1 BREAST),475,
959,8121061,RADIOLOGY,X-RAY,MAMMOGRAPHY (2 BREASTS),566,
960,8121062,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 1 VIEW,129,
961,8121063,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 2 VIEWS,162,
962,8121064,RADIOLOGY,X-RAY,X-RAY MANDIBLE/JAW - 3 VIEWS,190,
963,8121065,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 2 VIEWS,162,
964,8121066,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 3 VIEWS,190,
965,8121067,RADIOLOGY,X-RAY,X-RAY MASTOIDS - 4 VIEWS,238,
966,8121068,RADIOLOGY,X-RAY,MCU (ALONG WITH IVP),238,
967,8121069,RADIOLOGY,X-RAY,MCU (MICURATUG URETHROGRAM),404,
968,8121070,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 1 VIEW,129,
969,8121071,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 2 VIEWS,162,
970,8121072,RADIOLOGY,X-RAY,X-RAY NASAL BONES/SINUSES - 4 VIEWS,238,
971,8121073,RADIOLOGY,X-RAY,X-RAY NECK - 1 VIEW,129,
972,8121074,RADIOLOGY,X-RAY,X-RAY NECK - 2 VIEWS,162,
973,8121075,RADIOLOGY,X-RAY,X-RAY OESOPHAGUS (BARIUM SWALLOW),404,
974,8121076,RADIOLOGY,X-RAY,X-RAY ORBIT - 2 VIEWS,162,
975,8121077,RADIOLOGY,X-RAY,X-RAY ORBIT - 4 VIEWS,238,
976,8121078,RADIOLOGY,X-RAY,X-RAY PATTELA - 1 VIEW,129,
977,8121079,RADIOLOGY,X-RAY,X-RAY PELVIS - 1 VIEW,129,
978,8121080,RADIOLOGY,X-RAY,X-RAY PELVIS - 2 VIEWS,162,
979,8121081,RADIOLOGY,X-RAY,X-RAY PORTABLE BILATERAL LOWER EXTERIMETIES ,575,
980,8121082,RADIOLOGY,X-RAY,X-RAY PORTABLE BILATERAL UPPER EXTERIMETIES ,575,
981,8121083,RADIOLOGY,X-RAY,X-RAY PORTABLE CHEST X-RAY 1 VIEW,209,
982,8121084,RADIOLOGY,X-RAY,X-RAY PORTABLE UNILATERAL LOWER EXTERIMETIES ,328,
983,8121085,RADIOLOGY,X-RAY,X-RAY PORTABLE UNILATERAL UPPER EXTERIMETIES ,328,
984,8121086,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 1 VIEW,209,
985,8121087,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 2 VIEW,243,
986,8121088,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 3 VIEW,271,
987,8121089,RADIOLOGY,X-RAY,X-RAY PORTABLE X-RAY 4 VIEW,328,
988,8121090,RADIOLOGY,X-RAY,X-RAY POSTIRIOR NASAL SPACE/FACIAL (NASOPHARYNX),129,
989,8121091,RADIOLOGY,X-RAY,RETROGRADE (ASCENDING) URETHROGRAM,404,
990,8121092,RADIOLOGY,X-RAY,RETROGRADE PYELOGRAPHY BILATERAL,566,
991,8121093,RADIOLOGY,X-RAY,RETROGRADE PYELOGRAPHY UNILATERAL,566,
992,8121094,RADIOLOGY,X-RAY,X-RAY RIBS - 1 VIEW,129,
993,8121095,RADIOLOGY,X-RAY,X-RAY RIBS - 2 VIEWS,162,
994,8121096,RADIOLOGY,X-RAY,X-RAY SACRO ILIAC JOINT - 2VIEWS,162,
995,8121097,RADIOLOGY,X-RAY,X-RAY SACRUM - 2 VIEWS,162,
996,8121098,RADIOLOGY,X-RAY,X-RAY SCAPHOID - 1 VIEW,129,
997,8121099,RADIOLOGY,X-RAY,X-RAY SCAPHOID SERIES,247,
998,8121100,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 1 VIEW,129,
999,8121101,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 2 VIEWS,162,
1000,8121102,RADIOLOGY,X-RAY,X-RAY SHOULDER/SCAPULA - 3 VIEWS,190,
1001,8121103,RADIOLOGY,X-RAY,X-RAY SIALOGRAM ONE SIDE (SALIVARY),404,
1002,8121104,RADIOLOGY,X-RAY,X-RAY SIALOGRAM TWO SIDES (SALIVARY),566,
1003,8121105,RADIOLOGY,X-RAY,X-RAY SINOGRAM,404,
1004,8121106,RADIOLOGY,X-RAY,X-RAY SKELETAL SURVEY,737,
1005,8121107,RADIOLOGY,X-RAY,X-RAY SKULL - 1 VIEW,129,
1006,8121108,RADIOLOGY,X-RAY,X-RAY SKULL - 2 VIEWS,162,
1007,8121109,RADIOLOGY,X-RAY,X-RAY SKULL - 3 VIEWS,190,
1008,8121110,RADIOLOGY,X-RAY,X-RAY SKULL - 4 VIEWS,247,
1009,8121111,RADIOLOGY,X-RAY,STEREOTACTIC BIOPSY OF THE BREAST,5700,
1010,8121112,RADIOLOGY,X-RAY,X-RAY STERNUM - 2 VIEWS,162,
1011,8121113,RADIOLOGY,X-RAY,X-RAY SUBMANDIBULAR GLAND - 1 VIEW,162,
1012,8121114,RADIOLOGY,X-RAY,X-RAY SUBMANDIBULAR GLAND - 3 VIEWS,190,
1013,8121115,RADIOLOGY / INTERVENATIONAL,X-RAY,T.TUBE CHOLANGLOGRAM,404,
1014,8121116,RADIOLOGY,X-RAY,T.TUBE PYELOGRAM (NEPHROSTOGRAM),404,
1015,8121117,RADIOLOGY,X-RAY,X-RAY TEMPMANDIBULAR JOINT IMAGE - 2 VIEWS,162,
1016,8121118,RADIOLOGY,X-RAY,X-RAY UNILATERAL LOWER EXTERIMETIES ,409,
1017,8121119,RADIOLOGY,X-RAY,X-RAY UNILATERAL UPPER EXTERIMETIES ,409,
1018,8121120,RADIOLOGY,X-RAY,VOIDING URETHROGRAM,566,
1019,8121121,RADIOLOGY,X-RAY,X-RAY WRIST - 2 VIEWS,162,
1020,8121122,RADIOLOGY,X-RAY,X-RAY WRIST - 4 VIEWS,238,
1021,8121123,RADIOLOGY,X-RAY,X-RAY ZYGOMATIC ARCHS - 2 VIEWS,162,
1022,8121124,RADIOLOGY,X-RAY,ADDITIONAL CD COPY,95,
1023,8122001,RADIOLOGY,ULTRASOUND,ULTRASOUND ONE ORGAN,371,
1024,8122002,RADIOLOGY,ULTRASOUND,ULTRASOUND ANY ADDITIONAL ORGAN (EACH),62,
1025,8122003,RADIOLOGY,ULTRASOUND,ANTENATAL SCAN,371,
1026,8122004,RADIOLOGY / INTERVENATIONAL,ULTRASOUND,ULTRASOUND GUIDED BIOPSY,1425,
1027,8122005,RADIOLOGY,ULTRASOUND,ULTRASOUND SCAN FOR BIOPHYSICAL PREGNANCY,808,
1028,8122006,RADIOLOGY,ULTRASOUND,ULTRASOUND GUIDED CV LINE INSERTION,760,
1029,8122007,RADIOLOGY,ULTRASOUND,TRANSRECTAL ULTRASOUND OF PROSTATE / SEMINAL VESCICLES,618,
1030,8122008,RADIOLOGY,ULTRASOUND,TRANSRECTAL ULTRASOUND OF PROSTATE / SEMINAL VESCICLES + BIOPSY,5700,
1031,8122009,RADIOLOGY,ULTRASOUND,TRANSVAGINAL ULTRASOUND,570,
1032,8122010,RADIOLOGY,ULTRASOUND,ULTRASOUND ABDOMEN ,556,
1033,8122011,RADIOLOGY,ULTRASOUND,ULTRASOUND PELVIS,452,
1034,8122012,RADIOLOGY,ULTRASOUND,ULTRASOUND ABDOMEN AND PELVIC,618,
1035,8122013,RADIOLOGY,ULTRASOUND,ULTRASOUND BRAIN,452,
1036,8122014,RADIOLOGY,ULTRASOUND,ULTRASOUND CHEST ,452,
1037,8122015,RADIOLOGY,ULTRASOUND,ULTRASOUND GALL BLADDER ,452,
1038,8122016,RADIOLOGY,ULTRASOUND,ULTRASOUND HIP UNILATERAL,452,
1039,8122017,RADIOLOGY,ULTRASOUND,ULTRASOUND HIP BILATERAL,452,
1040,8122018,RADIOLOGY,ULTRASOUND,ULTRASOUND KUB ,494,
1041,8122019,RADIOLOGY,ULTRASOUND,ULTRASOUND LIVER,452,
1042,8122020,RADIOLOGY,ULTRASOUND,ULTRASOUND LYMPHHONODES ,452,
1043,8122021,RADIOLOGY,ULTRASOUND,ULTRASOUND NECK,452,
1044,8122022,RADIOLOGY,ULTRASOUND,ULTRASOUND ONE BREAST,475,
1045,8122023,RADIOLOGY,ULTRASOUND,ULTRASOUND PANCREAS,452,
1046,8122024,RADIOLOGY,ULTRASOUND,ULTRASOUND PARATHYROID,452,
1047,8122025,RADIOLOGY,ULTRASOUND,ULTRASOUND PELVIS FOR FOLLICLE MONITORING,741,
1048,8122026,RADIOLOGY,ULTRASOUND,ULTRASOUND PROSTATE,452,
1049,8122027,RADIOLOGY,ULTRASOUND,ULTRASOUND RETRO PERITONEUM,452,
1050,8122028,RADIOLOGY,ULTRASOUND,ULTRASOUND SHOULDER ,452,
