Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2638,6127019,DENTAL,ORTHODONTICS,REMOVAL APPLIANCE FOR EACH JAW,,1377.5,
2639,6127020,DENTAL,ORTHODONTICS,SPACE MAINTAINER FOR SINGLE SIDE,,1045,
2640,6127021,DENTAL,ORTHODONTICS,SPACE RETAINER - FIXED,,1092.5,
2641,6127022,DENTAL,ORTHODONTICS,SPACE RETAINER - REMOVABLE,,712.5,
2642,6127023,DENTAL,ORTHODONTICS,SPACE RETAINER REMOVABLE - FOLLOW UP,,308.75,
2643,6127024,DENTAL,ORTHODONTICS,TREATMENT OF CL II DN I VERTICAL GROWTH PATTERN WITH ANTERIOR BITE FIXING UPPER AND LOWER FIXED ORTHO APPLIANCE,,17290,
2644,6127025,DENTAL,ORTHODONTICS,TREATMENT OF CLASS I MALOCCLUSION WITH TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCE,,12350,
2645,6127026,DENTAL,ORTHODONTICS,TREATMENT OF CLASS I MAL-OCCLUSION WITHOUT TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCES,,9975,
2646,6127027,DENTAL,ORTHODONTICS,"TREATMENT OF CLASS II DIVN I MALOCCLUSION ""DEEP BITE"" FIXING UPPER AND LOWER ORTHO APPLIANCE",,14820,
2647,6127028,DENTAL,ORTHODONTICS,TREATMENT OF CLASS II DIVN I WITH TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCES,,14820,
2648,6127029,DENTAL,ORTHODONTICS,TREATMENT OF CLASS II DIVN II MALOCCLUSION FIXING UPPER AND LOWER FIXED ORTHO APPLIANCE,,14820,
2649,6127030,DENTAL,ORTHODONTICS,TREATMENT OF CLASS III MALOCCLUSION WITH TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCE,,14820,
2650,6127031,DENTAL,ORTHODONTICS,TREATMENT OF MIXED DENTITION MALOCCLUSION FIXING UPPER AND LOWER ORTHO APPLIANCE,,12350,
2651,6127032,DENTAL,ORTHODONTICS,TREATMENT PLAN - A,,617.5,
2652,6127033,DENTAL,ORTHODONTICS,TREATMENT PLAN - B,,1235,
2653,6127034,DENTAL,ORTHODONTICS,TREATMENT PLAN - C,,2470,
2654,6127035,DENTAL,ORTHODONTICS,TREATMENT PLAN - D,,6175,
2655,6127036,DENTAL,ORTHODONTICS,TREATMENT PLAN - E,,308.75,
2656,6127037,DENTAL,ORTHODONTICS,"TREATMENT PLAN ""SUMMARISED PROGRAM""",,190,
2657,6128001,DENTAL,DENTURE,"3/4 CROWN, PRECIOUS",,1187.5,
2658,6128002,DENTAL,DENTURE,ACRYLIC (PLASTIC) CROWN PER CROWN,,308.75,
2659,6128003,DENTAL,DENTURE,ACRYLIC (PLASTIC) CROWN PRE-FABRICATED,,123.5,
2660,6128004,DENTAL,DENTURE,ADDING TOOTH TO PARTIAL DENTURE TO REPLACE EXTRACTED TOOTH(INVOLVING CLASP OR ABUTMENT TOOTH),,237.5,
2661,6128005,DENTAL,DENTURE,ADDING TOOTH TO PARTIAL DENTURE TO REPLACE EXTRACTED TOOTH-EACH TOOTH(NOT INVOLVING CLASP OR ABUTMENT TOOTH),,161.5,
2662,6128006,DENTAL,DENTURE,ADDITIONAL CASTED CLASP-GOLD OR METAL,,475,
2663,6128007,DENTAL,DENTURE,APEXO-GENSIS,,950,
2664,6128008,DENTAL,DENTURE,APICECTOMY,,2850,
2665,6128009,DENTAL,DENTURE,BITE GUARD (BITE RAISING APPLIANCE),,1187.5,
2666,6128010,DENTAL,DENTURE,BONE GRAFTING (SYNTH / POT),,855,
2667,6128011,DENTAL,DENTURE,CANTILEVER BRIDGES,,2850,
2668,6128012,DENTAL,DENTURE,"CASE STUDY FOR IMPLANTS (OPG,PA X-RAY,S.MS)",,855,
2669,6128013,DENTAL,DENTURE,CASTED LINGUAL RETAINER SPLINTS PER UNIT,,475,
2670,6128014,DENTAL,DENTURE,CEKA ATTACHMENT PER PIECE,,712.5,
2671,6128015,DENTAL,DENTURE,CERAMIC INLAYS,,1900,
2672,6128016,DENTAL,DENTURE,CHAIR - SIDE RELINING (COMPLETE DENTURE)CHAIR - SIDE RELINING (COMPLETE DENTURE),,237.5,
2673,6128017,DENTAL,DENTURE,CHAIR - SIDE RELINING (PARTIAL DENTURE),,161.5,
2674,6128018,DENTAL,DENTURE,CHANGING TEETH IN OLD CHROME - PARTIAL,,603.25,
2675,6128019,DENTAL,DENTURE,CHROME COBALT FULL DENTURE: UPPER AND LOWER,,5605,
2676,6128020,DENTAL,DENTURE,CHROME COBALT PARTIAL 4-7 TEETH,,1615,
2677,6128021,DENTAL,DENTURE,CHROME COBALT PARTIAL 8-12 TEETH,,1947.5,
2678,6128022,DENTAL,DENTURE,CLASP ADDITIONAL (EACH),,237.5,
2679,6128023,DENTAL,DENTURE,COMPLETE DENTAL IMPLANTS ONE UNIT (PACKAGE DEAL),,8075,
2680,6128024,DENTAL,DENTURE,COMPLETE DENTURE ADJUSTMENT,,237.5,
2681,6128025,DENTAL,DENTURE,COMPLETE DENTURES,,2299,
2682,6128026,DENTAL,DENTURE,CORE BUILDUP (INCLUDING POSTS),,494,
2683,6128027,DENTAL,DENTURE,CROWN FOR IMPLANT (PER CROWN),,4560,
2684,6128028,DENTAL,DENTURE,DENTURE - COMPLERE LOWER (ACRYLIC),,1995,
2685,6128029,DENTAL,DENTURE,DENTURE - COMPLETE LOWER (CHROME COBBALT),,3581.5,
2686,6128030,DENTAL,DENTURE,DENTURE - COMPLETE UPPER (ACRYLIC),,1995,
2687,6128031,DENTAL,DENTURE,DENTURE - COMPLETE UPPER (CHROME COBBALT),,3581.5,
2688,6128032,DENTAL,DENTURE,DENTURE - IMMEDIATE LOWER COMPLETE,,1615,
2689,6128033,DENTAL,DENTURE,DENTURE - IMMEDIATE UPER COMPLETE,,1615,
2690,6128034,DENTAL,DENTURE,DIGITAL SMILE DESIGN CASE STUDY,,1900,
2691,6128035,DENTAL,DENTURE,EACH ADDITIONAL WING - ACID ETCH MARYLAND,,403.75,
2692,6128036,DENTAL,DENTURE,FIBER POST AND CORE BUILDS UPS,,950,
2693,6128037,DENTAL,DENTURE,FITTING LINGUAL BAR,,403.75,
2694,6128038,DENTAL,DENTURE,FIXED I/D SPACE CLOSURE (ETCH TECHNIQUE),,712.5,
2695,6128039,DENTAL,DENTURE,FIXED IMPLANT PROSTHODONTICS,,2850,
2696,6128040,DENTAL,DENTURE,FIXED OCCLUSAL APPLIANCES,,475,
2697,6128041,DENTAL,DENTURE,GOLD ONLAY (ONLAYING CUSPS EXCLUDIGN PRICE OF GOLD),,1235,
2698,6128042,DENTAL,DENTURE,GUM PEALING AND DEPIGMENTATION,,3800,
2699,6128043,DENTAL,DENTURE,GUMMY SMILE SURGERY,,2850,
2700,6128044,DENTAL,DENTURE,"HEMISECTIONING, BICUSPLIZATION AND ROOT AMBUTATION",,1425,
2701,6128045,DENTAL,DENTURE,HYPRIDE IMPLANT PROSTHODONTICS,,2375,
2702,6128046,DENTAL,DENTURE,IMMEDIATE COMPLETE DENTURES (REQUIRING RELINING),,1900,
2703,6128047,DENTAL,DENTURE,IMPLANT SURGERY (PER IMPLANT USED),,4275,
2704,6128048,DENTAL,DENTURE,ISOSIT INJECTION MOULDED DENTURE,,2731.25,
2705,6128049,DENTAL,DENTURE,JAW LOCK OR TREATMENT OF CONDYLAR DISLOCATION WITHOUT GA,,475,
2706,6128050,DENTAL,DENTURE,LABORATORY RELINING (COMPLETE DENTURE),,403.75,
2707,6128051,DENTAL,DENTURE,LABORATORY RELINING (PARTIAL DENTURE),,237.5,
2708,6128052,DENTAL,DENTURE,LAMINATE VENEER,,1900,
2709,6128053,DENTAL,DENTURE,LASER BLEACHING,,1900,
2710,6128054,DENTAL,DENTURE,LASER DESENSITIZATION OF TEETH,,190,
2711,6128055,DENTAL,DENTURE,LASER PERIODONTAL POCKET DISINFECTION,,950,
2712,6128056,DENTAL,DENTURE,LASER TMJ TREATMENT,,475,
2713,6128057,DENTAL,DENTURE,LOWER CHROME COBALT PARTIAL DENTURE (1-3 TEETH / UNILATERAL),,1615,
2714,6128058,DENTAL,DENTURE,LOWER CHROME COBALT PARTIAL DENTURE (3 OR MORE TEETH / BILATERAL),,3230,
2715,6128059,DENTAL,DENTURE,LUMINEER,,1900,
2716,6128060,DENTAL,DENTURE,NON PRECIOUS METAL (CROWN / PONTIC) / ACRYLIC FACING,,741,
2717,6128061,DENTAL,DENTURE,NON-PRECIOUS METAL CROWN/PONTIC FULL CAST,,1235,
2718,6128062,DENTAL,DENTURE,NON-PRECIOUS METAL POST,,199.5,
2719,6128063,DENTAL,DENTURE,OBTURATOR,,807.5,
2720,6128064,DENTAL,DENTURE,OCCLUSAL ADJUSTMENT AND REMOVAL OF OCCLUSAL INTERFERENCES,,1900,
2721,6128065,DENTAL,DENTURE,"OCCLUSAL ANALYSIS, CASE STUDY",,950,
2722,6128066,DENTAL,DENTURE,OTHER CORRECTIVE PROCEDURES (PER 1/4 HOUR),,114,
2723,6128067,DENTAL,DENTURE,OTHER UNDEFINED PROCEDURE/ 1/4 HOUR,,114,
2724,6128068,DENTAL,DENTURE,OVERDENTURE FOR IMPLANT (PER JAW),,3420,
2725,6128069,DENTAL,DENTURE,PARATIAL DENTURE ADJUSTMENT,,161.5,
2726,6128070,DENTAL,DENTURE,PARTIAL DENTURE 1-3 TEETH,,475,
2727,6128071,DENTAL,DENTURE,PARTIAL DENTURE 4-7 TEETH,,807.5,
2728,6128072,DENTAL,DENTURE,PARTIAL DENTURE 8-12 TEETH,,1140,
2729,6128073,DENTAL,DENTURE,PONTIC FOR IMPLANTS (PER PONTIC),,3420,
2730,6128074,DENTAL,DENTURE,PORCELAIN SET FOR COMPLETE DENTURES (ADDITIONAL),,199.5,
2731,6128075,DENTAL,DENTURE,"PORCELAIN, NON-PRECIOUS METAL CROWN/PONTIC",,1615,
2732,6128076,DENTAL,DENTURE,"PORCELAIN, PRECIOUS METAL (CROWN/PONTIC)",,2470,
2733,6128077,DENTAL,DENTURE,"PORCELAIN, PRECIOUS TELESCOPIC CROWN W/COPING",,2802.5,
2734,6128078,DENTAL,DENTURE,PRECIOUS METAL CROWN/PONTIC FULL CAST,,2232.5,
2735,6128079,DENTAL,DENTURE,PSEUDO GOLD CROWN OR IN-LAY IN DENTURE,,475,
2736,6128080,DENTAL,DENTURE,REBASING (UPPER OR LOWER),,722,
2737,6128081,DENTAL,DENTURE,RECEMENTATION OF CROWN (PER CROWN),,161.5,
2738,6128082,DENTAL,DENTURE,REFIXING TOOTH IN DENTURE OR HAIRLINE CRACKS,,66.5,
2739,6128083,DENTAL,DENTURE,RELINING UPPER OR LOWER DENTURE,,641.25,
2740,6128084,DENTAL,DENTURE,REMOVABLE BRIDGES,,1900,
2741,6128085,DENTAL,DENTURE,REMOVABLE OCCLUSAL APPLIANCE,,2850,
2742,6128086,DENTAL,DENTURE,REMOVAL OF BROKEN FILES FROM ROOT CANALS,,190,
2744,6128088,DENTAL,DENTURE,REMOVAL OF OLD BRIDGE BY CUTTING,,114,
2745,6128089,DENTAL,DENTURE,REMOVAL OF OSSLUSAL INTERFERENCE (OCCLUSAL EQUILIBRATION) PER QUADRANT,,475,
2746,6128090,DENTAL,DENTURE,REPAIR ACRYLIC DENTURE - COMPLEX,,475,
2747,6128091,DENTAL,DENTURE,REPAIR ACRYLIC DENTURE - SIMPLE,,114,
2748,6128092,DENTAL,DENTURE,REPAIR OF BROKEN COMPLETE OR PARTIAL DENTURE - NO TEETH DAMAGED ,,237.5,
2749,6128093,DENTAL,DENTURE,REPAIR OF CHIPPED PORCELAIN (INTRA ORALLY),,403.75,
2750,6128094,DENTAL,DENTURE,REPAIR OF CHIPPED PORCELAIN (LABORATORY),,807.5,
2751,6128095,DENTAL,DENTURE,REPAIR OF PERFORATED ROOT,,475,
2752,6128096,DENTAL,DENTURE,RESIN BONDED BRIDGE PER UNIT,,950,
2753,6128097,DENTAL,DENTURE,"RETENTIVE WINGS, 1ST PAIR - ACID ETCH MARYLAND",,1448.75,
2754,6128098,DENTAL,DENTURE,ROOT CANAL TREATMENT FOR ANTERIOR TEETH,,1425,
2755,6128099,DENTAL,DENTURE,ROOT CANAL TREATMENT FOR POSTERIOR TEETH,,1900,
2756,6128100,DENTAL,DENTURE,SPLINTS/GUARDS,,356.25,
2757,6128101,DENTAL,DENTURE,STAINLESS STEEL CROWN,,247,
2758,6128102,DENTAL,DENTURE,TELESCOPIC CROWNS,,950,
2759,6128103,DENTAL,DENTURE,THREE UNIT ONLAYS RETAINED BRIDGE,,7600,
2760,6128104,DENTAL,DENTURE,TISSUE CONDITIONING MATERIAL,,161.5,
2761,6128105,DENTAL,DENTURE,TOOTH ADDITIONAL (EACH),,237.5,
2762,6128106,DENTAL,DENTURE,TREATMENT OF INFECTED ROOT CANANL OF ANTERIOR TEETH,,1425,
2763,6128107,DENTAL,DENTURE,UPPER CHROME COBALT PARTIAL DENTURE (1-3 TEETH / UNILATERAL),,1615,
2764,6128108,DENTAL,DENTURE,UPPER CHROME COBALT PARTIAL DENTURE (3 OR MORE TEETH BILATERAL),,3230,
2765,6128109,DENTAL,DENTURE,UV LIGHT BLEACHING,,1900,
2766,6128110,DENTAL,DENTURE,WHOLE PORCELAIN CROWN (AS ONE UNIT OF BRIDGE),,2375,
2767,6128111,DENTAL,DENTURE,ZIRCON INLAYS ,,2375,
2768,6128112,DENTAL,DENTURE,ZIRCON ONLAYS,,2850,
2769,6129001,DENTAL,CO2 LASER,CO2 LASER ABLATION OF HARD / SOFT PALATE SWELLING,,8550,
2770,6129002,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LARGE ORAL ULCERS (MORE THAN1.5 CM DIA),,2945,
2771,6129003,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LEUKOPLEBIA (MORE THAN 2 CM,,6175,
2772,6129004,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LEUKOPLEBIA (SMALL LESS THAN,,3705,
2773,6129005,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LIP / CHEEK SWELLING,,7410,
2774,6129006,DENTAL,CO2 LASER,CO2 LASER ABLATION OF ORAL ULCERS (MULTIPLE-MORE THAN 3 ULCERS),,2470,
2775,6129007,DENTAL,CO2 LASER,CO2 LASER ABLATION OF ORAL ULCERS LESS THAN 0.5 CM(UPTO 3 ULCERS),,1235,
2776,6129008,DENTAL,CO2 LASER,CO2 LASER ABLATION OF TONGUE SWELLING (SMALL),,7410,
2777,6129009,DENTAL,CO2 LASER,CO2 LASER COAGULATION OF ANGIOMOTOUS LESION,,12350,
2778,6129010,DENTAL,CO2 LASER,CO2 LASER EXCISION OF HEAD & NECK MALIGNANCY,,7410,
2779,6129011,DENTAL,CO2 LASER,CO2 LASER EXCISION OF HYPER PLASTIC GINGIVAL SWELL,,3800,
2780,6129012,DENTAL,CO2 LASER,CO2 LASER FRAENECTOMIES (LABIAL OR LINGUAL),,3705,
2781,6129013,DENTAL,CO2 LASER,CO2 LASER GLOSSECTOMY (IN ASOSCIATION WITH ND: YAG,,14820,
2782,6129014,DENTAL,CO2 LASER,CO2 LASER HAEMOSTASIS IN POST-EXTRACTION HAEMOPHIL,,1235,
2783,6129015,DENTAL,CO2 LASER,CO2 LASER PALLIATIVE TREATMENT FOR TERMINAL CANCER,,3705,
2784,6129016,DENTAL,CO2 LASER,CO2 LASER REPOSITIONING OF MENISCUS IN TMS SURGERE,,7410,
2785,9141001,SKINCARE,GENERAL CARE,CHEMICAL PEEL SUPERFICIAL (FRUIT ACID PEEL) (SKINCARE),,475,
2786,9141002,SKINCARE,GENERAL CARE,CHEMICAL PEEL LIGHT (FRUIT ACID PEEL) (SKINCARE),,712.5,
2787,9141003,SKINCARE,GENERAL CARE,CHEMICAL PEEL MEDIUM (SKINCARE),,1140,
2788,9141004,SKINCARE,GENERAL CARE,CHEMICAL PEEL DEEP (SKINCARE),,1425,
2789,9141005,SKINCARE,GENERAL CARE,CHEMICAL PEEL FOR THE BACK - PER SESSION (SKINCARE),,1140,
2790,9141006,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHE-SMALL AREA (SKINCARE),,4750,
2791,9141007,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHES- MEDIUM AREA (SKINCARE),,5700,
2792,9141008,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHES LARGE AREA (SKINCARE),,7125,
2793,9141009,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (300-400) GRAFT (SKINCARE),,8550,
2794,9141010,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (400-500) GRAFT (SKINCARE),,9500,
2795,9141011,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (500-600) GRAFT (SKINCARE),,11400,
2796,9141012,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (600-700) GRAFT (SKINCARE),,12350,
2797,9141013,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (700-800) GRAFT (SKINCARE),,14250,
2798,9141014,SKINCARE,GENERAL CARE,PUVA PER SESSION (SKINCARE),,76,
2799,9141015,SKINCARE,GENERAL CARE,EYE BROW TRANSPLANT (SKINCARE),,2850,
2800,9141016,SKINCARE,GENERAL CARE,FACIAL CLEANSING SKIN CARE (SKINCARE),,285,
2801,9141017,SKINCARE,GENERAL CARE,SKIN BIOPSY (SKINCARE),,285,
2802,9141018,SKINCARE,GENERAL CARE,TRICHOGRAM (SKINCARE),,285,
2803,9141019,SKINCARE,GENERAL CARE,CRYO CAUTERY - FEW LESION (SKINCARE),,142.5,
2804,9141020,SKINCARE,GENERAL CARE,CRYO CAUTERY - MULTIPLE LESION (SKINCARE),,285,
2805,9141021,SKINCARE,GENERAL CARE,ELECTROLYSIS PER SESSION (SKINCARE),,475,
2806,9141022,SKINCARE,GENERAL CARE,ELECTRO CAUTERY - FEW LESION (SKINCARE),,142.5,
2807,9141023,SKINCARE,GENERAL CARE,ELECTRO CAUTERY - MULTIPLE LESION (SKINCARE),,285,
2808,9141024,SKINCARE,GENERAL CARE,EXCISION OF MOLE - SMALL (SKINCARE),,712.5,
2809,9141025,SKINCARE,GENERAL CARE,EXCISION OF MOLE - MEDIUM (SKINCARE),,950,
2810,9141026,SKINCARE,GENERAL CARE,EXCISION OF MOLE - LARGE (SKINCARE),,1140,
2811,9141027,SKINCARE,GENERAL CARE,COMEDON EXTRACTION - SMALL AREA (SKINCARE),,142.5,
2812,9141028,SKINCARE,GENERAL CARE,COMEDON EXTRACTION - MEDIUM AREA (SKINCARE),,190,
2813,9141029,SKINCARE,GENERAL CARE,COMEDON EXTRACTION - LARGE AREA (SKINCARE),,285,
2814,9141030,SKINCARE,GENERAL CARE,DERMABRASION (SKINCARE),,4750,
2815,9141031,SKINCARE,GENERAL CARE,PATCH TEST (SKINCARE),,475,
2816,9141032,SKINCARE,GENERAL CARE,AMELAN PEEL - AMELAN,,2375,
2817,9141033,SKINCARE,GENERAL CARE,DERMABRASION TEST,,475,
2818,9141034,SKINCARE,GENERAL CARE,CRYSTAL DERMABRASION - SUPERFACIAL,,285,
2819,9141035,SKINCARE,GENERAL CARE,CRYSTAL DERMABRASION - DEEP,,475,
2820,9141036,SKINCARE,GENERAL CARE,CRYTAL DERMABRASION WITH LIGHTNING ,,570,
2821,9141037,SKINCARE,GENERAL CARE,MILANEEN PEEL,,1425,
2822,9141038,SKINCARE,GENERAL CARE,FEATHER THREADS MONO PER PACK 10 INJECTION,,950,
2823,9141039,SKINCARE,GENERAL CARE,FEATHER THREADS KOG PER PACK,,1140,
2824,9141040,SKINCARE,GENERAL CARE,FACIAL CLEANSING BY AQUA CLEAN,,475,
2825,9141041,SKINCARE,GENERAL CARE,MARZIA GOLD MASK,,475,
2826,9141042,SKINCARE,GENERAL CARE,MARZIA PINK MASK,,332.5,
2827,9141043,SKINCARE,GENERAL CARE,MARZIA 3D LIFTING,,332.5,
2828,9141044,SKINCARE,GENERAL CARE,MARZIA ACNE MASK,,332.5,
2829,9141045,SKINCARE,GENERAL CARE,AMELAN POST,,855,
2830,9141046,SKINCARE,GENERAL CARE,MELANIN POST,,475,
2831,9141047,SKINCARE,GENERAL CARE,CHEMICAL PEEL - AMELAN,,1900,
2832,9141048,SKINCARE,GENERAL CARE,MESOTHERAPY - LIGHT EYE,,285,
2833,9141049,SKINCARE,GENERAL CARE,MESOTHERAPY - WHITE IN,,475,
2834,9141050,SKINCARE,GENERAL CARE,VAGINAL REJUVENATION,,2850,
2835,9141051,SKINCARE,GENERAL CARE,CIMEL PEELING,,2090,
2836,9141052,SKINCARE,GENERAL CARE,DERMAMELAN PEEL,,2375,
2837,9141053,SKINCARE,GENERAL CARE,CARBOXY GEL MASK,,380,
2838,9141054,SKINCARE,GENERAL CARE,NEAUVIA RHEOLOGY,,1425,
2839,9141055,SKINCARE,GENERAL CARE,NEAUVIA INTENSE LV,,1425,
2840,9141056,SKINCARE,GENERAL CARE,COSMELAN PEEL,,2375,
2841,9141057,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE FACE & EYE MASK,,237.5,
2842,9141058,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE WHITENING FACE MASK,,237.5,
2843,9141059,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE FACE & NECK MASK,,237.5,
2844,9141060,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE ANTI - AGEING MASK,,237.5,
2845,9141061,SKINCARE,GENERAL CARE,ROYCE - CELLULOSE PURIFYING MASK,,237.5,
2846,9142001,SKINCARE,LASER CARE,LASER TEST (SKINCARE),,190,
2847,9142002,SKINCARE,LASER CARE,ERBIUM LASER - SINGLE TREATMENT (SKINCARE),,475,
2848,9142003,SKINCARE,LASER CARE,ERBIUM LASER - LESS THAN THREE PCS (SKINCARE),,760,
2849,9142004,SKINCARE,LASER CARE,ERBIUM LASER - MORE THAN FIVE PCS (SKINCARE),,1140,
2850,9142005,SKINCARE,LASER CARE,ERBIUM LASER - MORE THAN TEN PCS (SKINCARE),,1425,
2851,9142006,SKINCARE,LASER CARE,DYE LASER PER SESSION SMALL AREA 2-5 CM (SKINCARE),,475,
2852,9142007,SKINCARE,LASER CARE,DYE LASER PER SESSION MEDIUM AREA 5-10 CM (SKINCARE),,950,
2853,9142008,SKINCARE,LASER CARE,DYE LASER PER SESSION LARGE AREA 10-15 CM (SKINCARE),,1425,
2854,9142009,SKINCARE,LASER CARE,SCARLET LASER - FACE,,950,
2855,9142010,SKINCARE,LASER CARE,SCARLET LASER - FACE PACKAGE FOR 5 SESSIONS,,3800,
2856,9142011,SKINCARE,LASER CARE,CO2 LASER  PER SESSION -SINGLE TREATMENT (SKINCARE),,475,
2857,9142012,SKINCARE,LASER CARE,CO2 LASER PER SESSION - LESS THAN THREE (SKINCARE),,760,
2858,9142013,SKINCARE,LASER CARE,CO2 LASER PER SESSION - MORE THAN FIVE (SKINCARE),,1140,
2859,9142014,SKINCARE,LASER CARE,CO2 LASER PER SESSION - MORE THAN TEN (SKINCARE),,1425,
2860,9142015,SKINCARE,LASER CARE,LASER RESURFACING PERIORAL (SKINCARE),,4750,
2861,9142016,SKINCARE,LASER CARE,LASER RESURFACING - PERIORBITAL (SKIINCARE),,6650,
2862,9142017,SKINCARE,LASER CARE,LASER RESURFACING - FULL FACE (SKINCARE),,11400,
2863,9142018,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP 1ST SESSION (SKINCARE),,142.5,
2864,9142019,SKINCARE,LASER CARE,LASER HAIR REMOVAL - NECK 1ST SESSION(SKINCARE),,142.5,
2865,9142020,SKINCARE,LASER CARE,LASER HAIR REMOVAL - JAWLINE 1ST SESSION(SKINCARE),,142.5,
2866,9142021,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHIN 1ST SESSION(SKINCARE),,142.5,
2867,9142022,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEEK 1ST SESSION(SKINCARE),,142.5,
2868,9142023,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP AND CHIN 1ST SESSION(SKINCARE),,237.5,
2869,9142024,SKINCARE,LASER CARE,"LASER HAIR REMOVAL - UPPER LIP, CHIN & NECK 1ST SESSION(SKINCARE)",,380,
2870,9142025,SKINCARE,LASER CARE,LASER HAIR REMOVAL - FULL FACE 1ST SESSION(SKINCARE),,475,
2871,9142026,SKINCARE,LASER CARE,LASER HAIR REMOVAL - ABDOMIN 1ST SESSION(SKINCARE),,380,
2872,9142027,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEST 1ST SESSION(SKINCARE),,380,
2873,9142028,SKINCARE,LASER CARE,LASER HAIR REMOVAL - BIKNI LANE 1ST SESSION(SKINCARE),,380,
2874,9142029,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEECK TO JAWLINE 1ST SESSION,,237.5,
2875,9142030,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEECK TO JAWLINE & NECK 1ST,,380,
2876,9142031,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UNDER ARMS 1ST SESSION(SKINCARE),,285,
2877,9142032,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER ARMS 1ST SESSION(SKINCARE),,570,
2878,9142033,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER ARMS 1ST SESSION(SKINCARE),,570,
2879,9142034,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER BACK 1ST SESSION(SKINCARE),,380,
2880,9142035,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER BACK 1ST SESSION(SKINCARE),,380,
2881,9142036,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LEGS 1ST SESSION(SKINCARE),,950,
2882,9142037,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER LEGS 1ST SESSION(SKINCARE),,950,
2883,9142038,SKINCARE,LASER CARE,LASER HAIR REMOVAL - SACRAL AREA 1ST SESSION (SKINCARE),,285,
2884,9142039,SKINCARE,LASER CARE,LASER HAIR REMOVAL - EAR 1ST SESSION (SKINCARE),,142.5,
2885,9142040,SKINCARE,LASER CARE,LASER HAIR REMOVAL - FOREHEAD 1ST SESSION (SKINCARE),,142.5,
2886,9142041,SKINCARE,LASER CARE,LASER HAIR REMOVAL - AROUND THE NIPPLE 1ST SESSION (SKINCARE),,142.5,
2887,9142042,SKINCARE,LASER CARE,"LASER HAIR REMOVAL - FULL BODY, 1ST SESSION (LEGS, ARMS, FACE, BIKNI, UNDER ARMS)",,4275,
2888,9142043,SKINCARE,LASER CARE,LASER HAIR REMOVAL -  UPPER LIP SUB-SEQUENCE SESSION(SKINCARE),,95,
2889,9142044,SKINCARE,LASER CARE,LASER HAIR REMOVAL - NECK SUB-SEQUENCE SESSION (SKINCARE),,95,
2890,9142045,SKINCARE,LASER CARE,LASER HAIR REMOVAL - JAWLINE SUB-SEQUENCE SESSION(SKINCARE),,95,
2891,9142046,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHIN SUB-SEQUENCE SESSION (SKINCARE),,95,
2892,9142047,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEECK SUB-SEQUENCE SESSION (SKINCARE),,95,
2893,9142048,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP & CHIN SUB-SEQUENCE SESSION(SKINCARE),,166.25,
2894,9142049,SKINCARE,LASER CARE,"LASER HAIR REMOVAL - UPPER LIP,CHIN&NECK-SUB-SEQUENCE SESSION (SKINCARE)",,261.25,
