Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,PACKAGES ,Admission Days (LOS),Unnamed: 6,Unnamed: 7,A+ / A / B+ / B
421.0,4051011,C.V.T.,THORACIC SURGERY,ESOPHAGEAL MYOTOMY / TRANS-THORACIC,0,2,,34496.4
211.0,4051012,C.V.T.,THORACIC SURGERY,EXCISION OF MEDIASTINAL MASS / CYST STERNOTOMY,0,3,,48700.799999999996
422.0,4051013,C.V.T.,THORACIC SURGERY,"EXCISION, ESOPHAGUS",0,2,,36525.6
423.0,4051014,C.V.T.,THORACIC SURGERY,"EXCISION, LESION / LUNG",0,2,,30780.0
212.0,4051015,C.V.T.,THORACIC SURGERY,"EXCISION, MEDIASTINAL MASS",0,3,,48700.799999999996
424.0,4051016,C.V.T.,THORACIC SURGERY,"INSERTION, ARTERIAL LINE",0,0,,3693.6
425.0,4051017,C.V.T.,THORACIC SURGERY,"INSERTION, CATHETER, TENKHOFF FOR PERITONEAL DIALYSIS",0,2,,19060.8
213.0,4051018,C.V.T.,THORACIC SURGERY,"INSERTION, CENTRAL VENOUS LINE",0,0,,2571.8399999999997
426.0,4051019,C.V.T.,THORACIC SURGERY,"INSERTION, HICKMAN CATHETER",0,1,,19060.8
427.0,4051020,C.V.T.,THORACIC SURGERY,"INSERTION, INFERIOR VENA CAVA FILTER",0,1,,21318.0
214.0,4051021,C.V.T.,THORACIC SURGERY,"INSERTION, PERM-CATHETER",0,1,,19060.8
428.0,4051022,C.V.T.,THORACIC SURGERY,"INSERTION, SHUNT, PERITONEO-VENOUS",0,1,,19060.8
429.0,4051023,C.V.T.,THORACIC SURGERY,"INSERTION, SHUNT, PLEURO-PERITONEAL",0,1,,19060.8
215.0,4051024,C.V.T.,THORACIC SURGERY,"INSERTION, SHUNT, PLEURO-VENOUS",0,1,,19060.8
430.0,4051025,C.V.T.,THORACIC SURGERY,INTRARENAL AORTIC ANEURYSM REPAIR,0,2,,18572.5
431.0,4051026,C.V.T.,THORACIC SURGERY,"LIGATION, DIVISION, OTHER, VESSELS, AORTA",0,3,,34496.4
216.0,4051027,C.V.T.,THORACIC SURGERY,"LOBECTOMY, LUNG",0,3,,34496.4
432.0,4051028,C.V.T.,THORACIC SURGERY,MEDIASTENOSCOPY WITH BIOPSY,0,2,,29754.0
433.0,4051029,C.V.T.,THORACIC SURGERY,"MEDIASTINOTOMY (CHAMBERLAIN), BIOPSY",0,2,,35511.0
217.0,4051030,C.V.T.,THORACIC SURGERY,NATIVE VALVE ENDOCARDITIS – VALVE REPLACEMENT  (IMPLANT NOT INCLUDED),1,4,,59185.0
434.0,4051031,C.V.T.,THORACIC SURGERY,PACEMAKER ENDOCARDITIS – SURGICAL REMOVAL ,0,4,,50730.0
435.0,4051032,C.V.T.,THORACIC SURGERY,"PHLEBECTOMY, WITH ANASTOMOSIS, AORTA",0,4,,34496.4
218.0,4051033,C.V.T.,THORACIC SURGERY,PLEURACTOMY,0,3,,30780.0
436.0,4051034,C.V.T.,THORACIC SURGERY,"PNEUMONECTOMY, COMPLETE",0,3,,38554.799999999996
437.0,4051035,C.V.T.,THORACIC SURGERY,PROSTHETIC VALVE ENDOCARDITIS – VALVE REPLACEMENT EXCLUDING VALVE,1,4,,71867.5
219.0,4051036,C.V.T.,THORACIC SURGERY,"RE-ENTRY OPERATION, AORTA",1,3,,42613.2
438.0,4051037,C.V.T.,THORACIC SURGERY,"REPAIR, ESOPHAGEAL STRICTURE",0,3,,34496.4
439.0,4051038,C.V.T.,THORACIC SURGERY,"REPAIR, FISTULA, ESOPHAGUS, OTHER",0,3,,34496.4
220.0,4051039,C.V.T.,THORACIC SURGERY,"RESECTION, AORTA, WITH GRAFT REPLACEMENT",1,4,,46671.6
440.0,4051040,C.V.T.,THORACIC SURGERY,"RESECTION, SEGMENTAL, LUNG",0,3,,30780.0
441.0,4051041,C.V.T.,THORACIC SURGERY,RIB FIXATION BY PLATES AND SCREWS FOR FLAIL SEGMENTS (IMPLANT NOT INCLUDED),0,2,,20187.5
221.0,4051042,C.V.T.,THORACIC SURGERY,RIB RESECTION OR CHEST WALL RESECTION ONE OR MORE RIBS WITHOUT MESH CLOSURE ,0,2,,20187.5
442.0,4051043,C.V.T.,THORACIC SURGERY,RIGID BRONCHOSCOPY WITH PROCEDURE / PEDIATRIC (F.B REMOVAL OR BIOPSY),0,1,,16720.0
443.0,4051044,C.V.T.,THORACIC SURGERY,RIGID OESPHAGOSCOPY (REMOVAL OF INGESTED F.B OR BIOPSY),0,1,,12540.0
222.0,4051045,C.V.T.,THORACIC SURGERY,SUPRARENAL AORTIC ANEURYSM REPAIR,0,2,,18572.5
444.0,4051046,C.V.T.,THORACIC SURGERY,"SYMPATHECTOMY, CERVICAL",0,2,,31806.0
445.0,4051047,C.V.T.,THORACIC SURGERY,"SYMPATHECTOMY, LUMBAR, BILATERAL",0,2,,36525.6
223.0,4051048,C.V.T.,THORACIC SURGERY,"SYMPATHECTOMY, LUMBAR, UNILATERAL",0,2,,25194.0
446.0,4051049,C.V.T.,THORACIC SURGERY,TAVI/ TRANS-CATHETER  AORTIC VALVE IMPLANTATION ( TRANS APICAL) (IMPLANT NOT INCLUDED),1,5,,59185.0
447.0,4051050,C.V.T.,THORACIC SURGERY,TAVI/ TRANS CATHETER  AORTIC VALVE IMPLANTATION (TRANS FEMORAL)(IMPLANT NOT INCLUDED),1,3,,42275.0
224.0,4051051,C.V.T.,THORACIC SURGERY,THORACOTOMY,0,3,,29925.0
448.0,4051052,C.V.T.,THORACIC SURGERY,THORACOTOMY DRAINAGE LOCACLIZED COLLECTION EMPYEMA OR EFFUSION,0,3,,34496.4
449.0,4051053,C.V.T.,THORACIC SURGERY,"THORACOTOMY, DECORTICATION",0,3,,36525.6
225.0,4051054,C.V.T.,THORACIC SURGERY,"THORACOTOMY, DRAINAGE OF LOCULATED COLLECTION",0,3,,34496.4
450.0,4051055,C.V.T.,THORACIC SURGERY,"THORACOTOMY, DRAINAGE, PERICARIAL COLLECTION",0,3,,23256.0
451.0,4051056,C.V.T.,THORACIC SURGERY,"THORACOTOMY, PERICARDIAL WINDOW",0,3,,23256.0
226.0,4051057,C.V.T.,THORACIC SURGERY,"THORACOTOMY, PLEURAL BX",0,3,,29754.0
452.0,4051058,C.V.T.,THORACIC SURGERY,"THORACOTOMY, PLEURODESIS, RESECTION BLEB",0,3,,34496.4
453.0,4051059,C.V.T.,THORACIC SURGERY,"THORACOTOMY, REPAIR, DIAPHRAGMATIC HERNIA",0,3,,46671.6
227.0,4051060,C.V.T.,THORACIC SURGERY,"THORACOTOMY, REPAIR, ESOPHAGEAL INJURY",0,3,,46671.6
454.0,4051061,C.V.T.,THORACIC SURGERY,"THORACOTOMY, REPAIR, TRACHEO-BRONCHIAL TREE",0,3,,46671.6
455.0,4051062,C.V.T.,THORACIC SURGERY,"THORACOTOMY, RESECTION, APICAL BLEB",0,3,,31806.0
228.0,4051063,C.V.T.,THORACIC SURGERY,"THORACOTOMY, WEDGE LUNG BIOPSY",0,3,,29754.0
456.0,4051064,C.V.T.,THORACIC SURGERY,"THORACTOMY, EXPLORATORY",0,3,,25194.0
457.0,4051065,C.V.T.,THORACIC SURGERY,"THYMECTOMY, EXTENDED",0,3,,48700.799999999996
229.0,4051066,C.V.T.,THORACIC SURGERY,VATS / VIDEO ASSISTED THORASCOPIC SURGERY  THYMECTOMY,0,2,,12540.0
458.0,4051067,C.V.T.,THORACIC SURGERY,"VIDEO-ASSISTED SYMPATHECTOMY, CERVICAL",0,2,,34496.4
459.0,5011001,UROLOGY,MINOR SURG,ANTERIOR URETHROLITHOTOMY,0,1,,5643.0
230.0,5011002,UROLOGY,MINOR SURG,CYSTOSCOPY,0,1,,3591.0
460.0,5011003,UROLOGY,MINOR SURG,CYSTOSCOPY WITH REMOVAL OF DJ STENT (U.G.A.) UNILATERAL,0,1,,3591.0
461.0,5011004,UROLOGY,MINOR SURG,EXCISION OF PENILE SKIN LESION (U.G.A.),0,D/C,,2884.2
231.0,5011005,UROLOGY,MINOR SURG,EXCISION OF PENILE SKIN LESION (U.L.A.),0,D/C,,1658.6999999999998
462.0,5011006,UROLOGY,MINOR SURG,LASER LITHOTRIPSY,0,1,,3092.25
463.0,5011007,UROLOGY,MINOR SURG,MEATOTOMY (U.G.A.),0,1,,3004.3749999999995
232.0,5011008,UROLOGY,MINOR SURG,MEATOTOMY (U.L.A.),0,0,,1875.3
464.0,5011009,UROLOGY,MINOR SURG,RECIRCUMCISION (U.G.A.),0,D/C,,2915.5499999999997
465.0,5011010,UROLOGY,MINOR SURG,RECIRCUMCISION (U.L.A.),0,0,,2143.2
233.0,5011011,UROLOGY,MINOR SURG,SUPRAPUBIC CATHETER INSERTION,0,D/C,,2915.5499999999997
466.0,5011012,UROLOGY,MINOR SURG,TESTICUALR BIOPSY,0,D/C,,2915.5499999999997
467.0,5011013,UROLOGY,MINOR SURG,TESTICULAR BIOPSY/HISTOPATHOLOGY,0,D/C,,3445.6499999999996
234.0,5011014,UROLOGY,MINOR SURG,TRANSURETHROLITHOTOMY,0,1,,5643.0
468.0,5011015,UROLOGY,MINOR SURG,TRANS RECTAL / URETHRAL ULTRASOUND BIOPSY,0,0,,1425.0
469.0,5011016,UROLOGY,MINOR SURG,VESICOLITHOTOMY,0,1,,5643.0
235.0,5012001,UROLOGY,MEDIUM SURG,ASPIRATION OF PROSTATIC CYST,0,0,,1643.3100000000002
470.0,5012002,UROLOGY,MEDIUM SURG,BLADDER NECK INCISION,0,1,,9028.8
471.0,5012003,UROLOGY,MEDIUM SURG,CYSTODISTENTION,0,1,,3313.125
236.0,5012004,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH BIOPSY,0,1,,3313.125
472.0,5012005,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH ANAESTESIA,0,1,,4232.25
473.0,5012006,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH REMOVAL OF DJ STENT (U.G.A.) (BILATERAL),0,1,,5130.0
237.0,5012007,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH DJ STENT INSERTION (UNILATERAL),0,1,,5872.187499999999
474.0,5012008,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH MEATOTOMY,0,1,,5514.75
475.0,5012009,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH RETROGRADE PYELOGRAPHY,0,1,,4873.5
238.0,5012010,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH RETROGRADE PYELOGRAPHY WITH DJ STENT INSERTION ,0,1,,6087.599999999999
476.0,5012011,UROLOGY,MEDIUM SURG,CYSTOSCOPY WITH URETERIC CATHETERIZATION (ONE SIDE OR BOTH SIDES) APART FROM RADIOLOGY,0,1,,4488.75
477.0,5012012,UROLOGY,MEDIUM SURG,CYSTOURETHROSCOPY WITH OTIS URETHROTOMY,0,1,,6594.9
239.0,5012013,UROLOGY,MEDIUM SURG,CYSTOURETHROSCOPY WITH VISUAL INTERNAL URETHROTOMY,0,1,,7355.849999999999
478.0,5012014,UROLOGY,MEDIUM SURG,CYSTOURETHROSCOPY WITH DIATHERMY COAGULATION PAPILOMA BLADDER,0,1,,9154.199999999999
479.0,5012015,UROLOGY,MEDIUM SURG,CYSTOURETHROSCOPY WITH LOOP DJ STENT,0,1,,6087.599999999999
240.0,5012016,UROLOGY,MEDIUM SURG,DIVERTICULUM (EXCISION OF BLADDER),0,1,,11035.199999999999
480.0,5012017,UROLOGY,MEDIUM SURG,ENDOSCOPIC INCISION OF URETEROCELE,0,1,,6087.599999999999
481.0,5012018,UROLOGY,MEDIUM SURG,EPIDIDYMECTOMY,0,1,,6087.599999999999
241.0,5012019,UROLOGY,MEDIUM SURG,EVERTION OF HYDROCELE,0,1,,4873.5
482.0,5012020,UROLOGY,MEDIUM SURG,EXCISION OF  URETHRAL CARUNCLE,0,1,,4873.5
483.0,5012021,UROLOGY,MEDIUM SURG,EXCISION OF HYDROCELE,0,1,,4061.25
242.0,5012022,UROLOGY,MEDIUM SURG,INGUINAL ORCHIDECTOMY,0,1,,6341.25
484.0,5012023,UROLOGY,MEDIUM SURG,MEATOPLASTY ,0,1,,4873.5
485.0,5012024,UROLOGY,MEDIUM SURG,NEPHROSTOMY,0,1,,5189.375
243.0,5012025,UROLOGY,MEDIUM SURG,OPEN CYSTOLITHOTOMY,0,1,,9028.8
486.0,5012026,UROLOGY,MEDIUM SURG,SPERMATOCELECTOMY,0,1,,4873.5
487.0,5012027,UROLOGY,MEDIUM SURG,UNILATERAL LIGATION OF VACICOCELE,0,1,,4873.5
244.0,5012028,UROLOGY,MEDIUM SURG,UNILATERAL ORCHIDOPEXY,0,1,,6341.25
488.0,5012029,UROLOGY,MEDIUM SURG,URETERAL DILATION,0,1,,7355.849999999999
489.0,5012030,UROLOGY,MEDIUM SURG,URETHRAL DILATATION,0,1,,4232.25
245.0,5013001,UROLOGY,MAJOR SURG,ANTERIOR URETHROTOMY FOR STONE,0,1,,9028.8
490.0,5013002,UROLOGY,MAJOR SURG,BILATERAL LIGATION OF VARICOCELE,0,1,,8276.4
491.0,5013003,UROLOGY,MAJOR SURG,BILATERAL ORCHIDOPEXY,0,1,,9279.6
246.0,5013004,UROLOGY,MAJOR SURG,COLPOSUSPENSION,0,2,,12038.4
492.0,5013005,UROLOGY,MAJOR SURG,CORRECTION OF TORTION TESTES WITH ORCHIDOPEXY,0,1,,9279.6
493.0,5013006,UROLOGY,MAJOR SURG,CYSTOCSOPY AND U/S LITHTRIPSY,0,1,,8276.4
247.0,5013007,UROLOGY,MAJOR SURG,CYSTOSCOPY AND DILATATION OF URETERIC STRICTURE AND DJ STENT INSERTION,0,1,,7558.77
494.0,5013008,UROLOGY,MAJOR SURG,CYSTOSCOPY AND LITHOTREPSY,0,1,,8477.04
495.0,5013009,UROLOGY,MAJOR SURG,CYSTOURETHROSCOPY WITH TURP ,0,2,,12038.4
248.0,5013010,UROLOGY,MAJOR SURG,CYSTOURETHROSCOPY WITH URETERIC MEATOTOMY,0,1,,7558.77
496.0,5013011,UROLOGY,MAJOR SURG,DIVERTICULECTOMY,0,2,,12038.4
497.0,5013012,UROLOGY,MAJOR SURG,DRAINAGE OF PERINEPHRIC ABSCESS,0,1,,10784.4
249.0,5013013,UROLOGY,MAJOR SURG,ENDOSCOPIC REMOVAL OF URETHRAL STONE,0,1,,6594.9
498.0,5013014,UROLOGY,MAJOR SURG,EXCISION OF BLADDER ULCER,0,1,,6341.25
499.0,5013015,UROLOGY,MAJOR SURG,EXCISION OF URETERIC STRICTURE AND PRIMARY ANASTOMOSIS,0,2,,11536.8
250.0,5013016,UROLOGY,MAJOR SURG,EXCISION OF URETHRAL DIVERTICULUM,0,2,,11536.8
500.0,5013017,UROLOGY,MAJOR SURG,EXCISION OF URETHRAL FISTULA,0,2,,11536.8
501.0,5013018,UROLOGY,MAJOR SURG,FLEXIBLE URETERORENOSCOPY WITH DJ STENT INSERTION,0,2,,21850.0
251.0,5013019,UROLOGY,MAJOR SURG,FULGRATION OF POSTERIOR URETHRAL VALVE,0,2,,11536.8
502.0,5013020,UROLOGY,MAJOR SURG,LAPARASCOPIC ORCHIDECTOMY (UNILATERAL),0,2,,15620.849999999999
503.0,5013021,UROLOGY,MAJOR SURG,LAPAROSCOPIC OPERATING FOWLER – STEPHENS FOR TESTIS  (1ST STAGE),0,2,,10450.0
252.0,5013022,UROLOGY,MAJOR SURG,LAPAROSCOPIC OPERATING FOWLER – STEPHENS FOR TESTIS (2ND STAGE),0,2,,10032.0
504.0,5013023,UROLOGY,MAJOR SURG,LAPAROSCOPIC ORCHIDECTOMY OF INTRA-ABDOMENAL OR INTRA CANALICULAR TESTIS,0,2,,29925.0
505.0,5013024,UROLOGY,MAJOR SURG,LAPAROSCOPIC ORCHIOPEXY OR ORDIOPEXY,0,2,,10032.0
253.0,5013025,UROLOGY,MAJOR SURG,MARSUPIALIZATION OF RENAL CYST,0,2,,14381.099999999999
506.0,5013026,UROLOGY,MAJOR SURG,NEPHROLITHOTOMY,0,2,,14381.099999999999
507.0,5013027,UROLOGY,MAJOR SURG,NEPHROPEXY,0,2,,11536.8
254.0,5013028,UROLOGY,MAJOR SURG,NESBIT OPERATION FOR PENIS,0,2,,11536.8
508.0,5013029,UROLOGY,MAJOR SURG,PARTIAL CYSTECTOMY,0,2,,14381.099999999999
509.0,5013030,UROLOGY,MAJOR SURG,PARTIAL EXCISION OF TUMOURS OF KIDNEY AND BLADDER,0,2,,14381.099999999999
255.0,5013031,UROLOGY,MAJOR SURG,PERCUTANEOUS NEPHROLITHONOMY (PCNL),0,2,,15841.25
510.0,5013032,UROLOGY,MAJOR SURG,PROSTATIC ABSCESS DRAINAGE,0,2,,11536.8
511.0,5013033,UROLOGY,MAJOR SURG,PYELOLITHOTOMY,0,2,,13141.349999999999
256.0,5013034,UROLOGY,MAJOR SURG,PYELOPLASTY,0,2,,14381.099999999999
512.0,5013035,UROLOGY,MAJOR SURG,RECURRENT URETERAL STRICTURE,0,2,,14381.099999999999
513.0,5013036,UROLOGY,MAJOR SURG,RELEASE OF CHORDEE,0,2,,10032.0
257.0,5013037,UROLOGY,MAJOR SURG,REMOVAL OF PENILE PROSTHESIS,0,2,,13141.349999999999
514.0,5013038,UROLOGY,MAJOR SURG,REPAIR OF FRACTURE PENIS,0,1,,6341.25
515.0,5013039,UROLOGY,MAJOR SURG,REPAIR OF HYPOSPADIAS ,0,2,,14381.099999999999
258.0,5013040,UROLOGY,MAJOR SURG,REPAIR OF RENAL INJURIES,0,2,,14381.099999999999
516.0,5013041,UROLOGY,MAJOR SURG,REPAIR OF RUPTURED URETHRA OR BLADDER,0,2,,14381.099999999999
517.0,5013042,UROLOGY,MAJOR SURG,REPAIR OF URETERAL INJURIES,0,2,,14381.099999999999
259.0,5013043,UROLOGY,MAJOR SURG,RESECTION AND ANASTOMOSIS OR REIMPLANTATION OF URETER        ,0,2,,14381.099999999999
518.0,5013044,UROLOGY,MAJOR SURG,RETROPUBIC PROSTATECTOMY,0,2,,14381.099999999999
519.0,5013045,UROLOGY,MAJOR SURG,SIMPLE NEPHRECTOMY,0,2,,14381.099999999999
260.0,5013046,UROLOGY,MAJOR SURG,SUPRAPUBIC PROSTATECTOMY,0,2,,14381.099999999999
520.0,5013047,UROLOGY,MAJOR SURG,TRANS OBTURATOR TAPE INSERTION (TOT),0,2,,13141.349999999999
521.0,5013048,UROLOGY,MAJOR SURG,TRANS VAGINAL TAPE INSERTION (TVT),0,2,,11536.8
261.0,5013049,UROLOGY,MAJOR SURG,TRANSVESICAL PROSTATECTOMY,0,2,,14381.099999999999
522.0,5013050,UROLOGY,MAJOR SURG,TUNA - TRANSURETHRAL NEEDLE ABLATION FOR PROSTATE ,0,2,,11536.8
523.0,5013051,UROLOGY,MAJOR SURG,TURB / TURBT - TRANS-URETHRAL RESECTION OF BLADDER TUMOR ,0,2,,10105.625
262.0,5013052,UROLOGY,MAJOR SURG,TURP - TRANS-URETHRAL RESECTION OF PROSTATE,0,2,,15841.25
524.0,5013053,UROLOGY,MAJOR SURG,URETEROLITHOTOMY,0,2,,11536.8
525.0,5013054,UROLOGY,MAJOR SURG,URETERORENOSCOPY WITH STONE EXTRACTION,0,2,,11744.374999999998
263.0,5013055,UROLOGY,MAJOR SURG,URETERORENOSCOPY WITH STONE EXTRACTION (BILATERAL),0,2,,12038.4
526.0,5013056,UROLOGY,MAJOR SURG,URETEROSCOPE,0,1,,7609.5
527.0,5013057,UROLOGY,MAJOR SURG,URETHRAL FISTULA TWO STAGES,0,2,,14381.099999999999
264.0,5013058,UROLOGY,MAJOR SURG,VESICOURETERAL REFLUX REPAIR UNDER GA,0,2,,16720.0
,5013059,UROLOGY,MAJOR SURG,PARE-URETHRAL BULKING AGENT INJECTION,0,0,,16150.0
528.0,5014001,UROLOGY,FINE MAJOR SURG,BOARI BLADDER FLAP FOR URETERIC REIMPLANTATION ,0,2,,17556.0
529.0,5014002,UROLOGY,FINE MAJOR SURG,CYSTOSCOPY WITH INTRAVESICAL BOTOX INJECTION,0,2,,12540.0
265.0,5014003,UROLOGY,FINE MAJOR SURG,EXCISION OF  URETEROCELE AND REIMPLANTATION OF URETER,0,2,,14381.099999999999
530.0,5014004,UROLOGY,FINE MAJOR SURG,ILEAL URETER CREATION,0,2,,20106.75
531.0,5014005,UROLOGY,FINE MAJOR SURG,ILIOCYSTOPLASTY,0,2,,17556.0
266.0,5014006,UROLOGY,FINE MAJOR SURG,INSERTION OF PENILE PROSTHESIS,0,2,,17556.0
532.0,5014007,UROLOGY,FINE MAJOR SURG,MEMOKATH PROSTATE WITHOUT STENT ,0,2,,12967.5
533.0,5014008,UROLOGY,FINE MAJOR SURG,MEMOKATH URETER WITHOUT STENT,0,2,,17290.0
267.0,5014009,UROLOGY,FINE MAJOR SURG,MEMOKATH URETHRA WITHOUT STENT  ,0,2,,12967.5
534.0,5014010,UROLOGY,FINE MAJOR SURG,NEPHRECTOMY (TOTAL OR PARTIAL) LAPAROSCOPIC,0,3,,46502.5
535.0,5014011,UROLOGY,FINE MAJOR SURG,NEPHRECTOMY RADICAL / LAPAROSCOPIC,0,3,,38047.5
268.0,5014012,UROLOGY,FINE MAJOR SURG,NEPHRECTOMY RADICAL / OPEN,0,2,,24581.249999999996
536.0,5014013,UROLOGY,FINE MAJOR SURG,NEPHRECTOMY TOTAL OR PARTIAL / OPEN,0,2,,15841.25
537.0,5014014,UROLOGY,FINE MAJOR SURG,PENILE PROSTHESIS WITH IMPLANT (INFLATABLE),0,2,,40330.35
269.0,5014015,UROLOGY,FINE MAJOR SURG,PENILE PROSTHESIS WITH IMPLANT (MALLEABLE),0,2,,23740.5
538.0,5014016,UROLOGY,FINE MAJOR SURG,RADICAL CYSTECTOMY,0,2,,17556.0
539.0,5014017,UROLOGY,FINE MAJOR SURG,RADICAL PROSTATECTOMY,0,2,,20106.75
270.0,5014018,UROLOGY,FINE MAJOR SURG,REPAIR OF  HYPOSPADIAS TWO STAGES,0,2,,20106.75
540.0,5014019,UROLOGY,FINE MAJOR SURG,REPAIR OF URETHRAL INJURIES,0,1,,9279.6
541.0,5014020,UROLOGY,FINE MAJOR SURG,RETROGRADE INTRA RENAL SURGERY (RIRS),0,2,,17556.0
271.0,5014021,UROLOGY,FINE MAJOR SURG,SUPRAPUBIC CYSTOSTOMY (FOR STONE OR ULCERS OF BLADDER),0,2,,11536.8
542.0,5014022,UROLOGY,FINE MAJOR SURG,SURGERY FOR MALIGNANT KIDNEY,0,2,,23740.5
543.0,5014023,UROLOGY,FINE MAJOR SURG,TOTAL  CYSTECTOMY,0,2,,17556.0
272.0,5014024,UROLOGY,FINE MAJOR SURG,URETHROLITHOTOMY (MIDDLE AND LOWER 1/3 CRUSHING),0,2,,11536.8
544.0,5014025,UROLOGY,FINE MAJOR SURG,URETHROPLASTY ONE STAGE,0,2,,14381.099999999999
545.0,5014026,UROLOGY,FINE MAJOR SURG,URETHROPLASTY TWO STAGES,0,2,,20106.75
273.0,5014027,UROLOGY,FINE MAJOR SURG,VASAL REVERSAL,0,2,,20106.75
546.0,5014028,UROLOGY,FINE MAJOR SURG,VASOEPIDIDYMOSTOMY,0,2,,20106.75
547.0,5014029,UROLOGY,FINE MAJOR SURG,VASOVASOSTOMY / VASOVASOCTOMY,0,2,,20106.75
274.0,5021001,UROLOGY,LITHOTREPSY,E S W L FIRST SESSION,0,1,,10105.625
548.0,5021002,UROLOGY,LITHOTREPSY,E S W L SECOND SESSION,0,1,,2458.125
549.0,5021003,UROLOGY,LITHOTREPSY,E S W L THIRD SESSION,0,1,,2458.125
275.0,5021004,UROLOGY,LITHOTREPSY,E S W L BOTH SIDES FIRST SESSION,0,1,,12038.4
550.0,5021005,UROLOGY,LITHOTREPSY,E S W L BOTH SIDES SECOND SESSION,0,1,,3180.6
551.0,5021006,UROLOGY,LITHOTREPSY,LASER DISINTEGRATION,0,1,,10450.0
276.0,6011001,ORTHOPEDIC,MINOR SURG,AMPUTATION OF FINGER OR TOE,0,1,,5599.062499999999
552.0,6011002,ORTHOPEDIC,MINOR SURG,"APPLICATION OF SPLINTS, SLABS, POP WITHOUT REDUCTION",0,1,,2915.5499999999997
553.0,6011003,ORTHOPEDIC,MINOR SURG,ARTHRODESIS OF THE BIG TOE,0,1,,3526.875
277.0,6011004,ORTHOPEDIC,MINOR SURG,C.R. OF FRACTURES OR DISLOCATIONS WITHOUT ANAESTHESIA WITH APPLICATION OF  POP,0,1,,2915.5499999999997
554.0,6011005,ORTHOPEDIC,MINOR SURG,CAUDAL EPIDURAL INJECTION,0,0,,3092.25
555.0,6011006,ORTHOPEDIC,MINOR SURG,CLOSED FRACTURE SMALL BONES OF HAND OR FOOT,0,1,,2915.5499999999997
278.0,6011007,ORTHOPEDIC,MINOR SURG,CLOSED REDUCTION OF DISLOCATED PHALANGES,0,1,,2915.5499999999997
556.0,6011008,ORTHOPEDIC,MINOR SURG,CLOSED REDUCTION OF DISLOCATION AND P.O.P,0,1,,4766.625
557.0,6011009,ORTHOPEDIC,MINOR SURG,COCCYX MUA AND INJECTION,0,1,,4275.0
279.0,6011010,ORTHOPEDIC,MINOR SURG,CORRECTION OF HALLUX VALGUS,0,1,,4766.625
558.0,6011011,ORTHOPEDIC,MINOR SURG,EXCISION OF GANGLION,0,D/C,,3526.875
559.0,6011012,ORTHOPEDIC,MINOR SURG,EXCISION OF OLECRANON BURSA,0,1,,3313.125
280.0,6011013,ORTHOPEDIC,MINOR SURG,"FRACTURE OF ""COLE'S""",0,1,,3313.125
560.0,6011014,ORTHOPEDIC,MINOR SURG,PERCUTANEOUS NEUROTOMY OF FACET JOINT,0,1,,5130.0
561.0,6011015,ORTHOPEDIC,MINOR SURG,POP FOR CORRECTION OF FOOT DEFORMITY,0,D/C,,2731.25
281.0,6011016,ORTHOPEDIC,MINOR SURG,POP TO SIMPLE FRACTURE WITHOUT DISPLACEMENT,0,0,,1744.9125
562.0,6011017,ORTHOPEDIC,MINOR SURG,RECONSTRUCTION OF AMPUTATED FINGER W/O GRAFTING,0,1,,4766.625
563.0,6011018,ORTHOPEDIC,MINOR SURG,REMOVAL K-WIRES WITHOUT INCISION UNDER G.A.,0,1,,3092.25
282.0,6011019,ORTHOPEDIC,MINOR SURG,REPAIR OF AMPUTATED FINGER WITH GRAFTING,0,1,,2915.5499999999997
564.0,6011020,ORTHOPEDIC,MINOR SURG,SACRO ILIAC JOINT INJECTION,0,1,,3092.25
565.0,6011021,ORTHOPEDIC,MINOR SURG,SMALL JOINT INJECTION,0,0,,1786.0
283.0,6012001,ORTHOPEDIC,MEDIUM SURG,ACHILLES TENDON LENGTHENING,0,1,,7503.8125
566.0,6012002,ORTHOPEDIC,MEDIUM SURG,ACHILLES TENDON RELEASE (PONSETI) ,0,1,,5343.75
567.0,6012003,ORTHOPEDIC,MEDIUM SURG,APPLICATION OF HIP SPICA MUGA WITH UII,0,1,,7503.8125
284.0,6012004,ORTHOPEDIC,MEDIUM SURG,BOTOX INJECTION ON MUSCLES (HIP – KNEE – FOOT AND ANKLE – UPPER LIMB ),0,1,,3933.0
568.0,6012005,ORTHOPEDIC,MEDIUM SURG,BUTTLER PROCEDURE FOR OVERLAPPING 5TH TOE ,0,1,,4488.75
569.0,6012006,ORTHOPEDIC,MEDIUM SURG,C.R. OF FRACTURES OR DISLOCATION UGA WITH POP,0,1,,7503.8125
285.0,6012007,ORTHOPEDIC,MEDIUM SURG,CLOSED REDUCTION OF FRACTURE DISLOCATION,0,1,,4766.625
570.0,6012008,ORTHOPEDIC,MEDIUM SURG,CORRECTION OF METATARSUS PRIMUS VARUS ,0,1,,9078.96
