TARIFF,SERVICE_NAMEE,CODE,NAME,DEPARTMENT_NAME,PRICE,price of 1/2/2021,ADA CODE - ONLY FOR DENTAL,CCHI BS  CODE 1,CCHI BS  CODE 2,CCHI BS  CODE 3,CCHI BS  CODE 4,CCHI BS  CODE 5,CCHI BS  CODE 6,CCHI BS  CODE 7,AUDIT DESCRIPTION,Comment
TUIC,SURGICAL PROCEDURES,FMSUR-2024,CELESTINE TUBE IMPLANTATION,SURGERY CLINIC,2552,2808.0,,304900000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2025,ESOPHAGEAL DIVERTICULUM,SURGERY CLINIC,4460.5,4907.0,,305590000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2031,INTRATHORACIC ESOPHAGEAL ANAS- TOMOSIS W.INTERPOSITION COLON,SURGERY CLINIC,8921,9814.0,,305450000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2032,PYLOROMYOTOMY,SURGERY CLINIC,2552,2808.0,,439300000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2033,TOTAL GASTRECTOMY,SURGERY CLINIC,7650.5,8416.0,,305210000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2034,EXCISN OF DUODENAL DIVERTICULM,SURGERY CLINIC,3822.5,4205.0,,303750900,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2035,DIVERSION FROM BILLROTH II TO  BILROTH 1 OPERATION,SURGERY CLINIC,6369,7006.0,,305180100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2036,GASTRO-ENTEROSTOMY,SURGERY CLINIC,3190,3509.0,,305150000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2037,LAPAROSCOPIC REP.HIATUS HERNIA,SURGERY CLINIC,3822.5,4205.0,,306010100,303900000,,,,,,,laparoscopy coded added
TUIC,SURGICAL PROCEDURES,FMSUR-2038,LAPAROSCOPIC VAGOTOMY & PYLO-  ROPLASTY,SURGERY CLINIC,4460.5,4907.0,,304960100,303900000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2039,RELEASE OF TIE TONGUE UNDER    LOCAL ANESTHESIA,SURGERY CLINIC,880,968.0,,302780000,925139900,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2040,REPAIR OF HIATUS HERNIA,SURGERY CLINIC,3190,3509.0,,306010000,,,,,,,,correct if abdominal approach
TUIC,SURGICAL PROCEDURES,FMSUR-2041,LAP. CLOSURE PERF PEPTIC ULCER,SURGERY CLINIC,3641,4006.0,,303751000,303900000,,,,,,,303751000 is correct for -suture of perforated ulcer(duodenal/gastric) 303900000- laparoscopy
TUIC,SURGICAL PROCEDURES,FMSUR-2042,ADJ. SILICONE GASTRIC BANDING,SURGERY CLINIC,5280,5808.0,,315870000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2043,ADJ. NEEDLE FOR GASTRIC BANDING,SURGERY CLINIC,115.5,128.0,,305111400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2044,LAPAROSCOPIC FUNDOPLICATION,SURGERY CLINIC,3465,3812.0,,305270000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2045,EXCISION OF TONGUE MASS,SURGERY CLINIC,1457.5,1604.0,,901350000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2046,Vertical Banding Gastroplasty,SURGERY CLINIC,4950,5445.0,,305110800,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2047,PLEURAL OR ABDOMINAL TAP       (DIAGNOSTIC),SURGERY CLINIC,198,218.0,,304060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2048,PERITONEAL TAP - THERAPEUTIC,SURGERY CLINIC,385,424.0,,304060000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2049,REDUCTION OF VOLVULUS WITHOUT  RESECTION,SURGERY CLINIC,2552,2808.0,,303751200,,,,,,,,code is correct if it is gastric volvulus
TUIC,SURGICAL PROCEDURES,FMSUR-2050,PERMANENT FIXATN OF PERITONEAL CATHETER BETW,SURGERY CLINIC,1534.5,1688.0,,131090000,,,,,,,,code added for long term peritoneal dialysis
TUIC,SURGICAL PROCEDURES,FMSUR-2051,PARTIAL RESECTION OF INTESTINE,SURGERY CLINIC,2552,2808.0,,305660000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2052,EXPLORATORY LAPAROTOMY,SURGERY CLINIC,3850,4235.0,,303730000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2053,CONGENITAL INTESTINAL OBSTR.,SURGERY CLINIC,3850,4235.0,,,,,,,,,To be Excluded/no specific site documented,TO BE EXCLUDED AS NOT USED 
TUIC,SURGICAL PROCEDURES,FMSUR-2054,PERITONEAL WASHOUT,SURGERY CLINIC,3190,3509.0,,303960000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2055,FEEDING INTEROSTOMY,SURGERY CLINIC,3190,3509.0,,314620000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2056,"INTRA-ABDOMINAL MANIPULATION   OF INTESTINES,NOT OTHER SPEC",SURGERY CLINIC,5093,5603.0,,903100000,903070000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2057,LYSIS OF PERITONEAL ADHESION,SURGERY CLINIC,3190,3509.0,,303780000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2058,REPAIR OF MECKELS DIVERTICULUM,SURGERY CLINIC,1914,2106.0,,303750900,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2059,REVISION OF RETROPERITONEAL    TUMOUR,SURGERY CLINIC,4460.5,4907.0,,303210000,,,,,,,,assumed excision of retroperitoneal neuroendocrine tumour
TUIC,SURGICAL PROCEDURES,FMSUR-2060,LAPARSCOPIC OF LYSIS OF PERI-  TONEAL ADHESION,SURGERY CLINIC,6369,7006.0,,303930000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2061,DIAGNOSTIC LAPAROSCOPY,SURGERY CLINIC,1276,1404.0,,303900000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2062,PUNCTURE & ASPIR.INTRA ABD.CYS,SURGERY CLINIC,2552,2808.0,,302240100,,,,,,,,"perc drainage of intr-abdom abscess,haematoma or cyst"
TUIC,SURGICAL PROCEDURES,FMSUR-2063,EXCIS. OF INTRA ABDOMINAL CYST,SURGERY CLINIC,3190,3509.0,,357131400,,,,,,,,357131400 Best fit - don't need second code
TUIC,SURGICAL PROCEDURES,FMSUR-2064,ILEOSTOMY,SURGERY CLINIC,2750,3025.0,,303750100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2065,LAPAROSCOPIC LYSIS OF PERITON- EAL ADHESION,SURGERY CLINIC,3822.5,4205.0,,303930000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2066,LOCAL EXCISN OR DESTRUCTION OF LESION OR TISSUE OF RECTUM,SURGERY CLINIC,3190,3509.0,,903410000,,,,,,,,destruction of lesion of rectum needs more information like by laser/cryotheraphy or by elctrocoagulation]
TUIC,SURGICAL PROCEDURES,FMSUR-2067,LT. LAT. ANAL SPHINCTEROTOMY,SURGERY CLINIC,1023,1126.0,,903380000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2068,EXCISN HIGH ANAL FISTULA,SURGERY CLINIC,2293.5,2523.0,,903150100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2069,CONTROL OF POST-OP HAEMORHHAGE OF ANUS (STOP BLEEDING),SURGERY CLINIC,643.5,708.0,,903450000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2070,DRAINAGE OF PERINEAL ABCESS,SURGERY CLINIC,836,920.0,,321740100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2071,INCISION OF THROMBOSED EXT.    HAEMORRHOIDS,SURGERY CLINIC,517,569.0,,321470000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2072,REPAIR OF PARTIAL PROLAPSE OF  ANUS,SURGERY CLINIC,1534.5,1688.0,,903130100,,,,,,,,manual reduction
TUIC,SURGICAL PROCEDURES,FMSUR-2073,PROCTO-SIGMOIDOSCOPY,SURGERY CLINIC,198,218.0,,320840000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2074,EXCISION OF ANAL FISSURE,SURGERY CLINIC,1540,1694.0,,903150100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2075,EXCISION OF ANAL FISTULA - LOW,SURGERY CLINIC,2420,2662.0,,903150100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2076,HAEMORRHOIDECTOMY,SURGERY CLINIC,1540,1694.0,,321380000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2077,COLOSTOMY,SURGERY CLINIC,3190,3509.0,,303750400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2078,APPENDECTOMY,SURGERY CLINIC,2420,2662.0,,305710000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2079,APPENDECTOMY - COMPLICATED,SURGERY CLINIC,2810.5,3092.0,,305710000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2080,EXCISN OF PILONIDAL SINUS,SURGERY CLINIC,2420,2662.0,,306760100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2081,SUCUTANEOUS HAEMORRHOIDECTOMY,SURGERY CLINIC,2293.5,2523.0,,321380000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2082,BANDING OF HAEMORRHOIDS,SURGERY CLINIC,1023,1126.0,,321350000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2083,ABDOMINO-PERINEAL RESECTN OF   RECTUM,SURGERY CLINIC,7650.5,8416.0,,320390000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2084,LOCAL EXCISION OF LESSION OR   TISSUE OF LARGE INTESTINE,SURGERY CLINIC,4460.5,4907.0,,909590000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2085,HEMICOLECTOMY -RT\LT,SURGERY CLINIC,5093,5603.0,,320060000,320030100,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2086,MULTIPLE SEGMENTAL RESECTION   OF SMALL INTESTINE,SURGERY CLINIC,5093,5603.0,,305660000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2087,MULTIPLE SEGMENTAL RESECTION   OF LARGE INTESTINE,SURGERY CLINIC,6369,7006.0,,320030000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2088,CECOSTOMY,SURGERY CLINIC,3190,3509.0,,303750000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2089,RESECTION OF TRANSVERSE COLON,SURGERY CLINIC,5093,5603.0,,320120000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2091,CLOSURE OF STOMA OF LARGE      INTESTINE,SURGERY CLINIC,4460.5,4907.0,,305620500,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2092,DRAINAGE OF APPENDICEAL ABSCES,SURGERY CLINIC,2552,2808.0,,303940000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2093,COMPLETE RECTAL PROLAPSE       REPAIR THROUGH THE ANUS,SURGERY CLINIC,4400,4840.0,,903130100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2094,REPAIR OF RECTAL PROLAPSE THRU THE ANUS IN CHILD,SURGERY CLINIC,1276,1404.0,,903130100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2096,LAPAROSCOPIC APPENDECTOMY,SURGERY CLINIC,2552,2808.0,,305720000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2097,TRANS-ABDOMINAL RECTOPEXY,SURGERY CLINIC,3300,3630.0,,321170000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2098,LASER-HAEMORRHOIDECTOMY,SURGERY CLINIC,1617,1779.0,,321380100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2099,LASER-FISSURECTOMY,SURGERY CLINIC,1155,1271.0,,903150100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2100,LASER-FISTULECTOMY-LOW,SURGERY CLINIC,1501.5,1652.0,,321590200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2101,LASER-FISTULECTOMY-HIGH,SURGERY CLINIC,2541,2796.0,,903150100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2102,LASER-SPHINCTEROTOMY,SURGERY CLINIC,1386,1525.0,,,,,,,,,To be Excluded/no specific site documented,TO BE EXCLUDED AS NOT USED 
TUIC,SURGICAL PROCEDURES,FMSUR-2103,ABDOMINAL RECTOPEXY,SURGERY CLINIC,3300,3630.0,,321170000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2104,TOTAL COLECTOMY W/ILEO-RECTAL  ANASTOMOSIS,SURGERY CLINIC,7700,8470.0,,320120000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2105,TOTAL PROCTO-COLECTOMY W/ILEAL -POUCH AND ILEO-ANAL ANASTOMOS,SURGERY CLINIC,8800,9680.0,,320510000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2106,LIVER BIOPSY - TROCHAR,SURGERY CLINIC,836,920.0,,304090000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2107,CHOLESYSTECTOMY & EXPLORATION  OF COMMON BILE DUCT,SURGERY CLINIC,5093,5603.0,,304550000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2108,CHOLESYSTECTOMY,SURGERY CLINIC,3850,4235.0,,304430000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2109,CHOLESYSTO-DUODENEOSTOMY,SURGERY CLINIC,3822.5,4205.0,,304600000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2110,REMOVAL OF HEPATIC CYST,SURGERY CLINIC,3822.5,4205.0,,304140000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2111,REPAIR OF RUPTURED LIVER,SURGERY CLINIC,3190,3509.0,,304220000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2112,CHOLECYSTECTOMY CHOLANGIOGRAM,SURGERY CLINIC,3822.5,4205.0,,304430000,589360000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2113,PARTIAL EXCISION OF LIVER,SURGERY CLINIC,5093,5603.0,,304180000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2114,INTERNAL DRAINAGE-PANCREATIC   CYST,SURGERY CLINIC,4460.5,4907.0,,303751400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2115,TRANSDUCTINAL AMPUTATION       SPINCTEROTOMY,SURGERY CLINIC,3190,3509.0,,304580100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2116,CHOLEDOCHODUODINOSTOMY,SURGERY CLINIC,3190,3509.0,,304600300,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2117,CHOLEDOCHOJEJUNOSTOMY,SURGERY CLINIC,3822.5,4205.0,,304600400,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2118,CHOLESYSTOGASTROENTERIC        FISTULECTOMY,SURGERY CLINIC,3190,3509.0,,304600000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2119,PARTIAL HEPATECTOMY,SURGERY CLINIC,5093,5603.0,,304180000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2120,HYDATID CYST (HEPATIC LESSION  EVACUATION),SURGERY CLINIC,4460.5,4907.0,,304340000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2121,PARTIAL PANCREATECTOMY,SURGERY CLINIC,6369,7006.0,,305930000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2122,INTRA-OPERAT.CHOLANGIOGRAPHY,SURGERY CLINIC,2293.5,2523.0,,304390000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2123,LAPAROSCOPIC CHOLECYSTECTOMY,SURGERY CLINIC,4400,4840.0,,304450000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2124,LAPAROSCOPIC CHOLE. W/ADHESION OF CBD & INSRTN. OF T-TUBE,SURGERY CLINIC,6369,7006.0,,304480000,920360000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2125,LAPAROSCOPIC BIOPSY OF HEP.LES,SURGERY CLINIC,2552,2808.0,,304330000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2126,EXCISION OF CHOLEDOCAL CYST    CHOLY CYSTO-JUNOSTOMY,SURGERY CLINIC,2552,2808.0,,439720000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2127,LAPROSCOPY HYPATID CYST        (HEPATIC LESSION),SURGERY CLINIC,4620,5082.0,,304340200,303900000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2128,TRANSDUCTINAL AMPUTATION &     SPHINCTEROPLASTY,SURGERY CLINIC,3190,3509.0,,304580600,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2129,HEPATIC ABSCESS DRAINAGE,SURGERY CLINIC,2552,2808.0,,304310000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2131,SPLENECTOMY,SURGERY CLINIC,3850,4235.0,,305970000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2132,REIMPLANTATN OR TRANPLANTATN   OF SPLEEN,SURGERY CLINIC,2552,2808.0,,303752100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2133,SPLENECTOMY DEVASCULARIZATION,SURGERY CLINIC,5500,6050.0,,314700000,341061900,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2134,MUSCULAR HERNIA REPAIR,SURGERY CLINIC,1914,2106.0,,,,,,,,,To be Excluded/no specific site documented,TO BE EXCLUDED AS NOT USED 
TUIC,SURGICAL PROCEDURES,FMSUR-2135,LAPAROSCOPIC HERNIORRHAPHY,SURGERY CLINIC,2552,2808.0,,306090200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2136,LAPAROSCOPIC BILATERAL HERNIO- RHAPY,SURGERY CLINIC,4460.5,4907.0,,304030100,303900000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2137,SKIN STAPPLING,SURGERY CLINIC,110,121.0,,906760000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2138,LAPAROSCOPIC SPERMATIC VIEN    LIGATION,SURGERY CLINIC,1914,2106.0,,306440301,303900000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-2139,LAPAROSCOPIC ADRENALECTOMY,SURGERY CLINIC,3300,3630.0,,365000100,303900000,,,,,,,365000100 correct for unilateral
TUIC,SURGICAL PROCEDURES,FMSUR-3006,ANTERIOR RESECTN OF RECTUM W/  SYNCHRONOUS COLOSTOMY,SURGERY CLINIC,6369,7006.0,,922080000,303750400,,,,,,,specify procedure details
TUIC,SURGICAL PROCEDURES,FMSUR-3007,VARICOSE VIENS ONE LIMB MODERATE,SURGERY CLINIC,2200,2420.0,,325080001,,,,,,,,specify procedure details
TUIC,SURGICAL PROCEDURES,FMSUR-3008,VARICODE VIENS ONE LIMB MAJOR,SURGERY CLINIC,3300,3630.0,,325080001,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3009,LIGATION OF PERFORANTUS VEINS,SURGERY CLINIC,643.5,708.0,,341061900,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3010,ARTERIOVENOUS FISTULA DIRECT,SURGERY CLINIC,2200,2420.0,,345090000,,,,,,,,Site required to match accurately; assumed lower limb
TUIC,SURGICAL PROCEDURES,FMSUR-3011,ARTERIOVENOUS FISTULA AUTOGENOUS GRAFT,SURGERY CLINIC,3850,4235.0,,345120000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3012,ARTERIOVENOUS FISTULA SYNTHETIC GRAFT ,SURGERY CLINIC,3850,4235.0,,345120100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3013,ARTERIOVENOUS FISTOIR GRAFT LOWERLIMB,SURGERY CLINIC,4950,5445.0,,341120100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3014,ARTERIOVENOUS FISTOIR COMPLICATED ,SURGERY CLINIC,3850,4235.0,,345180000,,,,,,,,Confirmed
TUIC,SURGICAL PROCEDURES,FMSUR-3015,EXCISION & REPAIR OF PERIPH.ANEURYSMS,SURGERY CLINIC,3822.5,4205.0,,331720000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3016,SYMPHATECTOMY CERVICAL LUMBER ,SURGERY CLINIC,3850,4235.0,,350030000,350000000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3017,SYMPHATECTOMY CERVICAL THORACOSOPIC,SURGERY CLINIC,4950,5445.0,,350030000,350030100,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3018,EMBOLECTOMY FEMORAL BRACHIAL ,SURGERY CLINIC,3822.5,4205.0,,338060901,338060101,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3019,VASCULAR SURGERY - ABDOMINAL   VESSELS,SURGERY CLINIC,6369,7006.0,,335480300,,,,,,,,"Description can't be matched as is a diagnosis not a procedure; with clarification still can't be mapped accurately without a site, particularly if artery or vein. Assumed vein with synthetic material"
TUIC,SURGICAL PROCEDURES,FMSUR-3020,FEMORO-POPLITEAL BYPASS ABOVE KNEE,SURGERY CLINIC,6369,7006.0,,327390000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3021,FEMORO-POPLITEAL BYPASS BELOW KNEE,SURGERY CLINIC,7700,8470.0,,327420000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3022,SCLEROTHERAPY FOR VARICOSE     VEINS (SESSION),SURGERY CLINIC,198,218.0,,450270200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3023,SCLEROHERAPHY FOR HEMORRHOIDS  (SESSION),SURGERY CLINIC,126.5,140.0,,321320000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3024,AMPUTATION ABOVE KNEE ,SURGERY CLINIC,3822.5,4205.0,,443670000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3025,AMPUTATION BELOW KNEE ,SURGERY CLINIC,2552,2808.0,,443670200,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3026,AMPUTAION METATARSAL,SURGERY CLINIC,1914,2106.0,,443580001,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3027,AMPUTATION TOE,SURGERY CLINIC,770,847.0,,443380001,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3028,DISTAL INFRAPOPLITEAL BY-PASSES,SURGERY CLINIC,10191.5,11211.0,,327631900,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3029,AORTA BI-FERMORAL BYPASS,SURGERY CLINIC,11000,12100.0,,327080100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3034,PERMICATH INSERTION,SURGERY CLINIC,2200,2420.0,,138150100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3035,PORTA-CATH INSERTION ,SURGERY CLINIC,2200,2420.0,,138150100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3036,CAROTID THROMBOEND ARTREC TOMY,SURGERY CLINIC,7650.5,8416.0,,335000000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3037,DEBRIDEMENT OF DIABETIC FOOT   INFECTION,SURGERY CLINIC,4180,4598.0,,300230001,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3038,RVL. OF PERMA CATH. & REPAIR   OF JAGULAR LINE,SURGERY CLINIC,1732.5,1906.0,,345300400,338270101,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3039,AORTIC ANEURYSM REPAIR ABDOMINAL ,SURGERY CLINIC,16500,18150.0,,331150000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3040,AORTIC ANEURYSM REPAIR A.BI-FEMORAL ,SURGERY CLINIC,16500,18150.0,,331720000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-3041,ARTERIAL OR VENOUS INJURY - MODERATE,SURGERY CLINIC,3850,4235.0,,335480300,,,,,,,,"Description can't be matched as is a diagnosis not a procedure; with clarification still can't be mapped accurately without a site, particularly if artery or vein. Assumed vein with synthetic material"
TUIC,SURGICAL PROCEDURES,FMSUR-3042,ARTERIAL OR VENOUS INJURY - MAJOR,SURGERY CLINIC,4950,5445.0,,335480300,,,,,,,,"Description can't be matched as is a diagnosis not a procedure; with clarification still can't be mapped accurately without a site, particularly if artery or vein. Assumed vein with synthetic material"
TUIC,SURGICAL PROCEDURES,FMSUR-3043,COMBINED ATRERIAL AND VENOUS INJURIES ,SURGERY CLINIC,6600,7260.0,,902090300,902320000,,,,,,,Description can't be matched because it is a diagnosis not a procedure; clarification does not indicate how artery/vein repaired or site. Assumed by suture; unable to match accurately as no site available
TUIC,SURGICAL PROCEDURES,FMSUR-4006,PARTL THYROIDECTOMY,SURGERY CLINIC,4400,4840.0,,303100000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4007,MASTECTOMY - SIMPLE,SURGERY CLINIC,3850,4235.0,,315180000,,,,,,,,Unilateral
TUIC,SURGICAL PROCEDURES,FMSUR-4008,LOBECTOMY - THYROID ,SURGERY CLINIC,2552,2808.0,,303060100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4009,RADICAL MASTECTOMY AND AXILLARY BLOCK DISSECTION ,SURGERY CLINIC,2552,2808.0,,315180000,303360000,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4010,RADICAL MASTECTOMY,SURGERY CLINIC,3850,4235.0,,315180000,303320000,,,,,,,Correct for unilateral
TUIC,SURGICAL PROCEDURES,FMSUR-4011,TOTAL THROIDECTOMY,SURGERY CLINIC,4950,5445.0,,302960100,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4012,ENUNCLIATION OF THYROID CYST   OR ADENOMA,SURGERY CLINIC,1914,2106.0,,303100000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4013,LYMPH NODES BIOPSY (SUPERFICIAL),SURGERY CLINIC,517,569.0,,300750000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4014,LYMPH NODES BIOPSY (DEEP),SURGERY CLINIC,1023,1126.0,,300750000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4015,BRANCHIAL CYST EXCISION,SURGERY CLINIC,1914,2106.0,,302860000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4016,SUPERFICIAL PAROTEDECTOMY,SURGERY CLINIC,4400,4840.0,,302530000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4017,EXPLORATION AND/OR EXCISION OF PARA THYROID GLAND OR ADENOMA,SURGERY CLINIC,2552,2808.0,,303150000,,,,,,,,
TUIC,SURGICAL PROCEDURES,FMSUR-4018,EXCISION OF AXILLARY MASS,SURGERY CLINIC,1826,2009.0,,312050010,312050020,312050030,,,,,,use only 1 code 312050010 small /312050020 medium / 312050030 large
TUIC,SURGICAL PROCEDURES,FMSUR-4019,EXCISION OF LOCALIZED LESION   OF BREAST,SURGERY CLINIC,2200,2420.0,,315000001,,,,,,,,
