HCP Name,S. Type,Code,Provider Service Description,Price,Discount 
,,36-367-19,PENTASA 4GM PROLONGED RELEASE GRANULES IN SACHET,330.3,
,,36-5286-20,ANGINET 80 MG FILM COATED TABLETS,22.4,
,,36-535-19,QUZAL 25 mg Tablets,19.9,
,,36-590-19,ZYTERO PLUS 12.5 mg/ 1000 mg Film Coated Tablet,117.45,
,,3-699-17,DIPROLENE 0.05% OINT,21.0,
,,37-261-19,CLARISCAN 0.5MMOL/ML SOL. FOR INJECTION,984.2,
,,3-735-20,HAIRAL 2% TOPICAL SOLUTION,31.15,
,,37-535-19,QUZAL 25 mg Tablets,9.95,
,,3-756-19,VELTASSA 25.2G SACHET,1219.7,
,,376-212-18,CANDEZA 4 mg Tablet,23.45,
,,377-212-18,CANDEZA 8 mg Tablet,23.45,
,,378-212-18,CANDEZA 16 mg Tablet,34.45,
,,37-887-19,NIMBEX 2MG\ML SOLUTION FOR INJ,40.95,
,,379-212-18,CANDEZA 32 mg Tablet,46.35,
,,37-972-19,CEBO 200 MG CAPSULE,27.85,
,,380-212-18,CANDEZA 16/12.5 mg TABLETS,34.45,
,,381-212-18,CANDEZA 8/12.5 mg TABLETS,23.45,
,,38-261-19,CLARISCAN 0.5MMOL/ML SOL. FOR INJECTION,1265.05,
,,3-850-19,HYABAK 0.15% EYE DROP,21.35,
,,38-535-19,QUZAL 100 mg Tablets,46.9,
,,39-271-18,PADO 20MG FILM COATED TABLET,31.4,
,,39-535-19,QUZAL 100 mg Tablets,23.45,
,,40-150-18,BOTOX 200 UNIT,1342.1,
,,402-277-19,COVATEL 40MG/10MG TABLET,45.7,
,,0403200025,Rinvoq ,4685.422,
,,403-277-19,COVATEL 40MG/5MG TABLET,45.7,
,,40-535-19,QUZAL 200 mg Tablets,87.0,
,,407-277-19,GAVILDA 50MG TABLET     28S,33.25,
,,408-277-19,GAVILDA 50MG TABLET      56S,66.5,
,,409-277-19,GLADOS MET 15/850 TABLETS,93.05,
,,410-212-19,ALVANCO 500MG POW. FOR INFUSION,33.95,
,,410-277-19,GLADOS MET 15/500 TABLETS,93.05,
,,411-212-19,ALVANCO 1000MG POW. FOR INFUSION,30.6,
,,411-277-19,Relif 100 mg Capsule,21.2,
,,412-277-19,Relif 200 mg Capsule,34.4,
,,413-277-19,IMATOX 4MG FILM COATED TABLETS,110.1,
,,414-212-19,EZORA 40 MG GASTRO-RESISTANT HARD CAPSULES (14S),36.75,
,,414-277-19,IMATOX 8MG FILM COATED TABLETS,136.35,
,,415-212-19,EZORA 40 MG GASTRO-RESISTANT HARD CAPSULES (28S),65.65,
,,415-277-19,NIZORTAN PLUS 40/12.5 MG TABLET,53.3,
,,41-535-19,QUZAL 200 mg Tablets,43.5,
,,416-212-19,EZORA 20 MG GASTRO-RESISTANT HARD CAPSULES (14S),26.95,
,,416-277-19,NIZORTAN PLUS 80/12.5 MG TABLET,53.3,
,,417-212-19,EZORA 20 MG GASTRO-RESISTANT HARD CAPSULES (28S),52.55,
,,417-277-19,NIZORTAN PLUS 80/25 MG TABLET,53.3,
,,418-212-19,Imesta 500 mg/500 mg Powder For IV Infusion (10S),348.15,
,,418-277-19,STERILE WATER FOR INJECTION,19.0,
,,419-212-19,Imesta 500 mg/500 mg Powder For IV Infusion (1Vial),34.8,
,,419-277-19,REDUVASC 150MG/5MG F.C.TABLET,81.3,
,,4-20-19,Pneumovax 23 Pneumococcal Vaccine Polyvalent,135.5,
,,420-212-19,IMUTIN 100 MG CAPSULE,795.05,
,,420-277-19,REDUVASC 150MG/10MG F.C.TABLET,81.3,
,,421-212-19,IMUTIN 400 MG CAPSULE,1766.8,
,,421-277-19,REDUVASC 300MG/5MG F.C.TABLET,115.55,
,,422-212-19,FUNGISKA 50 mg Vial,639.7,
,,422-277-19,REDUVASC 300MG/10MG F.C.TABLET,115.55,
,,423-212-19,FUNGISKA 70 mg Vial,819.55,
,,424-212-19,CELLONA 500 mg F.C.TAB,583.65,
,,42-444-19,EMIFLOC 500 mg Film-coated Tablet,41.75,
,,425-212-19,BANORIV 2.5 mg Film Coated Tablet,31.7,
,,42-535-19,QUZAL 300 mg Tablets,71.4,
,,426-212-19,BANORIV 10 mg Film Coated Tablet,71.3,
,,427-212-19,BANORIV 15MG F.C.TABLET,186.3,
,,428-212-19,BANORIV 15 mg Film Coated Tablet,279.45,
,,429-212-19,BANORIV 20 mg Film Coated Tablet,199.6,
,,42-968-19,ZANSOR 150MG F.C.TABLET,40.5,
,,430-212-19,PERTENSIO 125 mg Film-Coated Tablet,6115.65,
,,431-212-19,BENZAFLEX XR 15 mg Capsule,31.1,
,,4-320-19,DEBROMU 40MG F.C.TABLET,17.8,
,,432-212-19,BENZAFLEX XR 30 mg Capsule,62.2,
,,43-222-18,OLFEN PATCHES,36.3,
,,433-212-19,SNAFI 20MG TAB,266.75,
,,434-212-19,EZOLOC 25 MG TABLET,98.7,
,,43-444-19,EMIFLOC 500 mg Film-coated Tablet,29.8,
,,43-535-19,QUZAL 300 mg Tablets,142.8,
,,4-362-19,STRATTERA 18MG CAPSULES,224.55,
,,43-968-19,ZANSOR 300MG F.C.TABLET,49.7,
,,44-444-19,GLOFEL 20 mg Film-coated Tablet,32.0,
,,44-535-19,QUZAL 400 mg Tablets,190.4,
,,44-887-19,NIMBEX 5MG\ML INJ,245.85,
,,44-968-19,QATPEN 25MG F.C.TABLET,29.95,
,,4-5042-18,BRIVIACT 50MG F.C.TABLET,382.05,
,,4-5129-19,SODANOR POWDER FOR ORAL/RECTAL SUSP.,268.75,
,,4-5130-19,DIOZAD 320MG/12.5MG F.C.TABLET,30.1,
,,4-5173-19,ESOPEROL 40MG VIAL,11.2,
,,4-5187-19,CORREX 120MG F.C.TABLET,11.0,
,,4-5243-19,ART FILLER VOLUME,707.85,
,,4-5251-19,ACIDOXAX 4MG VIAL,82.8,
,,4-5252-18,CAVERTA 100MG F.C.TABLET,13.1,
,,45-271-19,DIAPHAGE 1 G SR TABLET,23.8,
,,4-5286-19,Ravildo 3.125 mg F.C Tablets,6.45,
,,4-5287-19,CISPLATIN 1MG-1ML VIAL,45.0,
,,4-5307-19,APROVASC 300MG/10MG F.C.TABLET,135.95,
,,4-5314-19,COMBIWAVE  25MCG/50MCG INHALATION,36.75,
,,4-5328-19,OXIBIN 200MG CAPSULE,12.5,
,,79-19-21,ADVANTAN 0.1% SKIN OINTMENT,18.2,
,,4-5358-19,BEMFOLA 300IU/0.5ML INJECTION,339.55,
,,6-5550-22,IMNOVID 3 mg capsule,29031.45,
,,45-444-19,GLOFEL 20 mg Film-coated Tablet,64.0,
,,45-535-19,QUZAL 400 mg Tablets,95.2,
,,45-968-19,QATPEN 100MG F.C.TABLET,34.15,
,,46-271-19,RELEZIN 2 MG TABLET,14.75,
,,46-390-19,MOTILONE 10MG F.C.TABLET,7.45,
,,46-444-19,GLOFEL 20 mg Film-coated Tablet,192.0,
,,46-535-19,RESPAL ORAL SOLUTION,103.7,
,,57-82-19,ARCOXIA 120MG TAB,18.6,
,,46-968-19,QATPEN 150MG F.C.TABLET,51.25,
,,46-972-19,DUPHASTON 10 MG TAB,52.9,
,,4-699-17,DIPROLENE 0.05% OINT,14.05,
,,47-271-19,RELEZIN 4 MG TABLET,24.2,
,,4-735-20,HAIRAL 5% TOPICAL SOLUTION,31.15,
,,47-968-19,QATPEN 200MG F.C.TABLET,68.35,
,,48-271-19,EDYST 20 MG F.C.TABLET,50.55,
,,48-498-19,MOXIQUIN 400MG TABLET,58.6,
,,49-498-19,ZYROSA 10MG F.C.TABLET,45.2,
,,50-271-19,RUATINE 20MG CAPSULE,55.45,
,,50-498-19,ZYROSA 20MG F.C.TABLET,67.95,
,,5-124-92,MOXIDAD CAPSULES 250MG,7.3,
,,51-271-19,VIVAZAC PLUS 300MG/25MG F.C.TABLET,47.7,
,,52-271-19,VIVAZAC PLUS 300MG/12.5MG F.C.TABLET,47.7,
,,52-887-19,MARCAINE INJ 0.5%,77.8,
,,53-271-19,VIVAZAC PLUS 150MG/12.5MG F.C.TABLET,36.0,
,,5-362-19,STRATTERA 25MG CAPSULES,224.55,
,,53-82-19,ARCOXIA 60MG TAB,37.2,
,,76-5286-20,VIVAZAC 300MG F.C.TABLET,26.85,
,,54-887-19,XYLOPROCT SUPP,14.15,
,,5-5042-18,BRIVIACT 25MG F.C.TABLET,382.05,
,,5-5091-18,SAFLUTAN 15MCG/ML EYE DROPS,80.8,
,,5-5129-19,CARBOSET 600 mg film-coated tablet,25.0,
,,5-5130-19,DIOZAD 320MG/25MG F.C.TABLET,33.45,
,,5-5173-19,PREXET 500 mg Pow for Concentrate for Sol for Inf,2883.5,
,,5-5187-20,GLEPTAL 50MG TABLET,33.25,
,,5-5223-18,DOXORUBICIN 2 MG/ML SOLUTION FOR INFUSION,42.15,
,,75-5286-20,VIVAZAC 150MG F.C.TABLET,26.85,
,,5-5286-19,Ravildo 6. 25 mg F.C Tablets,12.9,
,,5-5287-20,VINCRISTIN SULPH. 1MG-ML VIAL,159.8,
,,5-5314-19,COMBIWAVE  25MCG/125MCG INHALATION,44.5,
,,5-5328-19,OXIBIN 200MG CAPSULE,37.5,
,,78-19-21,ADVANTAN 0.1% SKIN CREAM,18.2,
,,5-5358-19,BEMFOLA 450IU/0.75ML INJECTION,436.95,
,,5-5550-22,IMNOVID 2 mg capsule,27953.3,
,,55-437-19,AVIALIS 5 MG F.C.TABLET,136.15,
,,55-887-19,XYLOPROCT OINT,14.55,
,,56-437-19,AVIALIS 20 MG F.C.TABLET,64.0,
,,57-437-19,AVIALIS 20 MG F.C.TABLET,16.0,
,,57-887-19,NAROPIN 10MG-ML AMP,144.9,
,,58-437-19,XIBAX 60MG F.C.TABLET,41.0,
,,59-437-19,XIBAX 90MG F.C.TABLET,41.0,
,,60-100-13,NOVORAPID FLEXTOUCH 100U\ML,189.0,
,,60-437-19,XIBAX 120MG F.C.TABLET,11.0,
,,61-437-19,CORTRIEF NASAL SPRAY,27.7,
,,6-124-92,MOXIDAD FORTE,12.9,
,,62-437-19,ESCIPRA 10MG FILM COATED TABLET,23.2,
,,6-328-19,ZALDIAR 37.5-325MG F-C TABLETS,27.1,
,,63-437-19,ESCIPRA 20MG FILM COATED TABLET,23.2,
,,6-362-19,STRATTERA 40MG CAPSULES,224.55,
,,64-437-19,EVOKA 30 MG F.C.TABLET,49.0,
,,6-5042-18,BRIVIACT 10MG F.C.TABLET,99.85,
,,6-5173-19,ORYVA 5MG TABLET,34.7,
,,6-5223-18,DOXORUBICIN 2MG/ML SOLUTION FOR INFUSION,175.05,
,,6-5286-19,Ravildo 12.5 mg F.C Tablets,17.6,
,,6-5287-20,VINCRISTIN SULPH. 1MG-ML VIAL,244.45,
,,6-5314-19,COMBIWAVE  25MCG/250MCG INHALATION,64.4,
,,65-437-19,EVOKA 60 MG F.C.TABLET,49.0,
,,67-23-19,MUCOSOLVAN  30MG-5ML ORAL LIQUID,34.9,
,,67-4-19,XARELTO 2.5MG FILM COATED TABLET,241.8,
,,6-813-20,SPASMOLYT 20 MG COATED TABLETS,22.05,
,,68-23-19,DULCOLAX 5MG ENTERIC COATED TABLET,8.4,
,,68-4-19,XOFIGO 1100 kBq/ml Solution for Injection,22054.2,
,,6-861-19,VOSEVI 400MG/100MG/100MG F.C.TABLET,38205.75,
,,69-892-19,ENBREL 50MG PRE-FILLED PEN,4210.55,
,,73-19-19,LOCOID CREAM 0.1%,11.4,
,,7-328-19,TRAMAL 50 MG CAPSULE,34.95,
,,7-362-19,STRATTERA 60MG CAPSULES,224.55,
,,74-19-19,LOCOID LIPO CREAM 0.1%,11.4,
,,7-5042-18,BRIVIACT 10MG/ML ORAL SOLUTION,409.35,
,,6-427-22,TRIUM UD Eye Drops,33.9,
,,7-5173-19,ORYVA 10MG TABLET,63.1,
,,75-19-19,LOCOID LOTION 0.1%,19.8,
,,7-5223-18,Aceda 500mg F.C.Tablet,658.4,
,,7-5286-19,Ravildo 25 mg F.C Tablets,26.65,
,,7-686-19,CABOMETYX 60 mg F.C. Tablet,19658.65,
,,78-249-18,ANASTRALEX 1 MG FILM COATED TABLET,128.4,
,,79-249-19,CLAZ MR 60 mg tablet,21.6,
,,80-171-19,AVORES 400 Film Coated Tablets,41.85,
,,80-249-19,ESURAL 20 mg Delayed Release Tablet,47.65,
,,81-171-19,AVORES 400 Film Coated Tablets,58.6,
,,81-249-19,ESURAL 40 mg Delayed Release Tablet,62.25,
,,8-328-19,TRAMAL 50 MG CAPSULE,15.55,
,,8-463-19,METOJECT 50 mg/ml solution for injection,75.2,
,,8-5042-18,BRIVIACT 10MG/ML VIAL,992.5,
,,8-5173-19,ORYVA 15MG TABLET,63.1,
,,8-5223-18,Aceda 150mg F.C.Tablet,122.9,
,,8-5286-19,FENTEX 50MG/ML SOLUTION FOR INJECTION,128.5,
,,15-420-21,ADVIL 200MG TAB,7.15,
,,8-663-19,LENVIMA 4 mg HARD CAPSULES,6882.5,
,,8-686-19,CABOMETYX 40 mg F.C. Tablet,19658.65,
,,115-15-22,SYNAGIS 100MG\ML I.M Solution for Injection,3679.9,
,,0902200010,SKYRIZI,13774.25,
,,9-340-19,PEYONA 20MG/ML SOL. FOR INF. AND ORAL Solution,831.15,
,,9-463-19,METOJECT 50 mg/ml solution for injection,81.7,
,,9-5023-19,5%W/V DEXTROSE INJECTION 500 ML,160.0,
,,9-5059-18,LAMUCON 500 mg F.C.TAB,158.5,
,,9-5173-19,PANTOXEROL 40MG POWDER FOR INJECTION,17.05,
,,9-5223-18,TABIDEX 1 MG F. C. TABLET,105.1,
,,9-5286-19,SEIZET 25 mg Chewable/Dispersible Tablet,23.25,
,,9-625-20,STRESS TAB WITH ZINC,13.7,
,,9-663-19,LENVIMA 10 mg HARD CAPSULES,6882.5,
,,9-686-19,CABOMETYX 20 mg F.C. Tablet,19658.65,
,,9-828-19,VIAGRA 50 mg Orodispersible Tablet,36.85,
,,0504200047,Pluryal BOOSTER,286.832,
,,0504200048,Pluryal VOLUME,352.25,
,,0504200049,Pluryal CLASSIC,301.928,
,,0504200050,Dolibz,24.998,
,,0504200051,Dolibz,12.498,
,,10-174-20,PROPOVEN 1% VIAL,461.7,
,,111-370-20,LIDOVA 5 mg capsule,11206.25,
,,112-370-20,LIDOVA 10 mg capsule,11749.75,
,,113-370-20,LIDOVA 25 mg capsule,13611.5,
,,11-5117-19,CIALIS ONCE-A-DAY 5MG TABLETS,229.9,
,,13-417-18,GAVISCON ADVANCE PEPPERMINT LIQUID SACHET,25.35,
,,13-5023-19,NORMAL SALINE (0.9% W/V SODIUM CHLORIDE) INJECTION,142.5,
,,13-5286-19,SILOMES 50MG TABLET,40.55,
,,14-417-18,GAVISCON ADVANCE PEPPERMINT LIQUID SACHET,12.65,
,,14-5286-19,SILOMES 100 mg Tablet,60.9,
,,15-110-16,EPANUTIN SUSP 30MG-5ML,7.6,
,,1-5186-18,FLECTOR EP GRANULES,24.3,
,,1-5191-18,HYADENT BARRIER GEL,329.4,
,,1-5289-19,BIOQ ROPIVACAINE 2MG/ML SOL. FOR INFUSION,639.75,
,,1-5299-19,BACLOFEN INTRATHECAL SINTETICA 0.5MG/ML INJECTION ,1374.45,
,,1-5345-20,TACROZ FORTE OINTMENT,29.4,
,,1-5366-19,CANHERA 150MG VIAL,1364.7,
,,1-5416-20,NITYR 2 mg Tablet,2413.55,
,,1-5446-20,DILIZOLEN 600MG TABLET,1404.45,
,,1-5448-20,NICOTINELL TTS-10,60.1,
,,1-5451-20,ERLEADA 60 mg Film-coated Tablet,11731.35,
,,1-5480-20,LEPONEX 100MG TAB,145.15,
,,15-5286-19,SILOMES 200 mg Tablet,114.3,
,,1603200038,DERMALSTYLE forte Lidocaine,342.352,
,,1603200039,DERMALSTYLE smile Lidocaine,342.352,
,,1603200040,Luxturna,1759274.324,
,,1603200041,Amgevita,3743.933,
,,1603200042,Amgevita,3743.933,
,,16-832-19,ALDURAZYME 100 U/ML VIAL,2972.65,
,,1804200053,ANGIRAM,41.849,
,,1804200054,ANGIRAM,32.65,
,,19-949-20,CAL-C-VITA EFFERVESCENT,20.85,
,,2004200055,VITRAKVI,19273.72,
,,2004200056,JIVI powder and solvent for solution for injection,1752.25,
,,2004200057,JIVI powder and solvent for solution for injection,3504.5,
,,2004200058,JIVI powder and solvent for solution for injection,7009.05,
,,2004200059,VITRAKVI,26100.26,
,,2004200060,VITRAKVI,77094.89,
,,0205200066,MILORA HCT,60.15,
,,0205200067,MILORA HCT,51.5,
,,0205200068,MILORA HCT,60.15,
,,0205200070,VERTEX,51.45,
,,0205200071,VERTEX,87.249,
,,210-368-19,YOCAIR 10MG F.C.TABLET,71.45,
,,217-368-20,DAPOX 30MG F.C.TABLET,52.65,
,,218-368-20,DAPOX 60MG F.C.TABLET,52.65,
,,12-5042-20,NEUPRO 2 mg/24 hrs Transdermal Patches,156.35,
,,2-5278-20,KOZAMOD 5% CREAM,140.5,
,,25-305-20,BORTEZON 3.5 mg Powder For Solution For Injection,2177.05,
,,2-5315-20,ZAMINIB 100 MG CAPSULE,795.05,
,,2-5345-20,TACROZ 0.03% OINTMENT,26.5,
,,2-5416-20,NITYR 5 mg Tablet,5012.55,
,,2-5448-20,NICOTINELL TTS-20,60.1,
,,2-5480-20,LEPONEX 25MG TAB,47.1,
,,25-993-19,OXIDOTE 1GM VIAL,2259.65,
,,26-993-20,APRELEX 20MCG/ML INHALATION SOLUTION,2132.15,
,,2-833-20,ADANCOR 10 mg tablet,32.0,
,,301-334-19,RENIS 50MG CAPSULE,15677.45,
,,31-698-19,ISENTRESS 600MG F.C.TABLET,2239.95,
,,31-883-20,SOLIAN 50MG TAB,49.9,
,,324-334-19,ABREMIA 250MG TABLET,5867.25,
,,325-334-20,HERZUMA 150MG VIAL,1364.7,
,,329-334-20,SOTIRA 25MG CAPSULE,15123.9,
,,33-5286-19,MODZAL 15MG/3ML INJECTION,36.9,
,,338-334-20,ESOBLOC 10 mg/ml solution for infusion,13.2,
,,340-334-20,TRUXIMA,3895.5,
,,34-5015-19,CO-OLMEPRESS 20 mg/12.5 mg F.C. Tablet,48.8,
,,3-5260-19,IMATIS 400MG F.C.TABLET,1425.85,
,,3-5299-19,BACLOFEN INTRATHECAL SINTETICA 2MG/ML INJECTION,2748.9,
,,3-5314-19,FLUSORT 0.05% NASAL SPRAY,18.0,
,,3-5315-20,ZAMINIB 400 MG CAPSULE,1766.8,
,,3-5416-20,NITYR 10 mg Tablet,9067.85,
,,3-5448-20,NICOTINELL TTS-30,60.1,
,,37-5015-20,OLMIDIP 20/5 mg FILM COATED TABLET,55.3,
,,38-5015-20,OLMIDIP 40/5 mg FILM COATED TABLET,68.65,
,,39-5015-20,OLMIDIP 40/10 mg FILM COATED TABLET,71.75,
,,40-5286-20,SUTEXA 12.5MG CAPSULE,3527.4,
,,40-968-19,DAMESTA 10MG F.C.TABLET,46.6,
,,41-5286-20,SUTEXA 25MG CAPSULE,7054.85,
,,41-968-19,DAMESTA  20MG F.C.TABLET,83.9,
,,42-5286-20,SUTEXA 50MG CAPSULE,14109.7,
,,426-277-20,LAZURE 50MG F.C.TABLET,117.45,
,,427-277-20,LAZURE 100MG F.C.TABLET,226.2,
,,428-277-20,LAZURE 200MG F.C.TABLET,453.2,
,,429-277-20,PIRAMYL-MET 2/500 mg Film-coated Tablet,26.0,
,,435-212-19,LIFANCE 5MG F.C.TABLET,84.7,
,,436-212-19,LIFANCE 10MG F.C.TABLET,108.9,
,,438-212-20,LEJAM 30MG FILM COATED TABLET,122.85,
,,439-212-20,LEJAM 60MG FILM COATED TABLET,122.85,
,,4-5297-20,ABSTRAL 100MCG SUBLINGUAL TABLET,271.1,
,,4-5299-19,BACLOFEN INTRATHECAL SINTETICA 2MG/ML INJECTION,1099.55,
,,45-5286-20,ENEVOM 80 MG CAPSULE,79.05,
,,46-5286-20,ENEVOM 125 MG CAPSULE,79.05,
,,47-5286-20,PAQUIX 2.5MG FILM COATED TABLET,118.2,
,,47-535-20,NERVICA 75MG CAPSULE,64.2,
,,48-5286-20,PAQUIX 2.5MG FILM COATED TABLET,224.15,
,,48-535-20,NERVICA 150MG CAPSULE,71.95,
,,49-5286-20,PAQUIX 5 MG FILM COATED TABLET,224.15,
,,5-5251-19,BATIPAN 2MG/ML VIAL,237.25,
,,5-5297-20,ABSTRAL 200MCG SUBLINGUAL TABLET,271.1,
,,59-887-20,LANOXIN 0.125MG TAB,16.1,
,,60-887-20,LANOXIN 0.25MG TAB,11.7,
,,61-887-20,IMURAN,101.9,
,,6-20-19,RECOMBIVAX HB,40.45,
,,6-5107-18,TRIUM EYE DROPS,33.9,
,,6-5115-18,FOLOTYN 20MG/ML SOLUTION FOR INFUSION,15091.7,
,,6-5251-19,TECANA 20MG/ML VIAL,169.05,
,,0705200074,MAYZENT,826.95,
,,0705200075,MAYZENT,8264.9,
,,0705200076,MAYZENT,8264.9,
,,7-20-19,RECOMBIVAX HB,46.7,
,,7-666-20,LIPANTHYL 145MG F.C. TABLETS,44.55,
,,82-249-20,LINDEC 600 mg Film-coated Tablet,1706.4,
,,87-15-12,SYMBICORT 320 MCG/9 MCG TURBOHALER,129.55,
,,9-174-20,PROPOVEN 1% VIAL,102.9,
,,9-328-20,NIZORAL SHAMPOO,30.55,
,,7-5547-22,SPINRAZA 2.4 mg/ml Vial,394762.5,
,,0507200103,Renee Touch,184.13,
,,0507200104,Renee Volume,194.653,
,,0507200105,Renee Smile,194.653,
,,0707200107,Cuprior,7303.8,
,,10-5042-20,NEUPRO 8 mg/24 hrs Transdermal Patches,438.55,
,,10-5287-20,ATRACURIUM BESYLATE 10MG-ML AMP,63.15,
,,1-10-86,GASTROGRAFIN 76-ORAL AQUEOUS SOLN.,48.5,
,,11-5042-20,NEUPRO 6 mg/24 hrs Transdermal Patches,328.9,
,,11-5287-20,ACICLOVIR  250MG/10ML ,119.55,
,,1205200078,VIRONTA,82.4,
,,1205200081,VIRONTA,31.1,
,,1205200082,VIRONTA,50.25,
,,122-124-19,PEDEXA,12.5,
,,123-124-19,PEDEXA,12.5,
,,12-5287-20,ACICLOVIR  500MG/20ML,239.1,
,,126-124-19,TYRA 5 mg film-coated tablet,126.05,
,,12-828-20,PREVENAR 13 PRE-FILLED SYRINGE VACCINE,245.85,
,,13-5287-20,CYTARABINE 100MG-1ML VIAL,121.4,
,,13-828-20,PROSTIN E2 VAGINAL TAB. 3MG,174.05,
,,1405200083,PRAVAFEN 40/160 mg,65.35,
,,1407200108,Kavira,402.449,
,,1407200109,Kavira,462.4,
,,14-5287-20,CYTARABINE 100MG-1ML VIAL,302.85,
,,14-828-20,VFEND 200MG POWDER FOR SOLU.FOR INFUSION,327.8,
,,1-5079-20,TAXOTERE 20 MG/ML SOLUTION FOR INFUSION,461.7,
,,1-5356-19,HYQVIA 100MG/ML SOLUTION FOR INFUSION,1120.7,
,,0803221824,DILATREND 25MG TABLET,52.05,
,,1-5477-20,LEMTRADA 12 MG CONCENTRATE FOR SOLUTION FOR INFUSION,32921.25,
,,1-5484-20,LIPANTHYL 200MG MICRONISED CAPS,44.55,
,,1-5498-20,CYCLOGEST 200MG PESSARIES,55.75,
,,1-5499-20,PecFent 400 MCG NASAL SPRAY,201.85,
,,1-5513-20,ATACAND PLUS TABLET,75.9,
,,1-5518-20,NEXIUM 20MG TAB,35.25,
,,15-5287-20,CARBOPLATIN 10MG-ML VIAL,194.5,
,,15-828-20,RAPAMUNE 1 MG Coated tablet,495.9,
,,1-606-20,SIAX,251.7,
,,1-633-20,TWINZOL EYE DROPS,15.9,
,,163-9-20,XIIDRA 50 MG/ML EYE DROPS,361.5,
,,16-5287-20,CARBOPLATIN 10MG-ML VIAL,446.55,
,,1-655-20,BOSENTOR 62.5 mg Film-Coated Tablet,6115.65,
,,1705200084,PEEVO,118.15,
,,1706200098,0.45% w/v Sodium Chloride Injection 500 ml,6.198,
,,17-5287-20,GLYCERYL TRINITRATE 50MG-10ML I-V AMP,131.1,
,,1-768-20,SUPLASYN 20MG/2ML INJECTION,144.65,
,,18-5287-20,VINBLASTINE SULPHATE 10MG-10ML VIAL,223.75,
,,1907200110,NEURITAM ,167.198,
,,1907200111,NEURITAM ,83.6,
,,0205200069,MILORA HCT,51.5,
,,2206200099,Zolinda Oral Solution,197.299,
,,2207200112,LORBRENA ,22662.298,
,,2207200113,Carglumic Acid Waymade ,943.049,
,,2207200114,Carglumic Acid Waymade ,11316.449,
,,2207200116,LORBRENA ,7554.097,
,,2207200117,Levetiracetam TBM ,625.049,
,,2207200118,Metolina ,23.199,
,,23-5083-20,DEXILANT 60 mg,83.85,
,,2307200122,CELEZON ,14033.699,
,,2307200123,CELEZON,11226.949,
,,2307200124,CELEZON,5490.75,
,,2307200125,CELEZON,11226.949,
,,2307200126,Engerix-B10,42.45,
,,2406200100,Takhzyro,52774.452,
,,2506200101,COPSFIN 70MG VIAL,663.849,
,,2-5079-20,TAXOTERE 20 MG/ML SOLUTION FOR INFUSION,1846.8,
,,2-5134-20,ADOL EXTRA CAPLETS,5.7,
,,2-5297-19,NEUPOGEN 30 MU,188.45,
,,2-5356-19,HYQVIA 100MG/ML SOLUTION FOR INFUSION,2241.4,
,,0803221825,DILATREND 6.25 MG TABLET,27.8,
,,2-5484-20,KLACID 125MG-5ML SUSP,37.95,
,,2-5498-20,CYCLOGEST 400MG PESSARIES,67.6,
,,2-5499-20,PecFent 400 MCG NASAL SPRAY,772.4,
,,2-5518-20,NEXIUM 20MG TAB,68.7,
,,2-606-20,SIAX,391.45,
,,2607200127,Hyalo4 Plus,45.001,
,,26-475-19,PARSABIV,1288.9,
,,2-655-20,BOSENTOR 125 mg Film-Coated Tablet,6115.65,
,,27-475-19,PARSABIV,322.2,
,,2-768-20,SUPLASYN 1-SHOT INJECTION,478.05,
,,28-475-19,PARSABIV,644.45,
,,3105200086,INTRAROSA,76.795,
,,32-5286-19,MODZAL 5MG/5ML INJECTION,26.2,
,,341-334-20,SISACURE 2MG/ML AMPOULE,155.7,
,,347-334-20,ZYTEDIN 100MG POWDER FOR INJECTION,1041.65,
,,348-334-20,VULGA 65 mg XR film-coated tablet,80.45,
,,3-5079-20,TAXOTERE 20 MG/ML SOLUTION FOR INFUSION,3693.6,
,,351-334-20,UNAIRA 3GM SACHET,22.75,
,,3-5297-19,NEUPOGEN 30 MU,901.45,
,,3-5356-19,HYQVIA 100MG/ML SOLUTION FOR INFUSION,4482.8,
,,3-5480-20,TOBI PODHALER 28MG,11890.7,
,,3-5499-20,PecFent 100 MCG NASAL SPRAY,201.85,
,,3-5518-20,NEXIUM 40MG TAB,48.05,
,,3-606-20,SIAX,631.15,
,,3-655-20,BUSULCAN 6 mg/ml Vial,9812.0,
,,3-833-20,ADANCOR 20 mg tablet,57.8,
,,38-5286-20,VOSTRAN 2MG/ML SOLUTION FOR INJECTION,112.25,
,,39-5286-20,ZECAST 4 mg Chewable Tablet,40.05,
,,423-277-20,Debilur,206.6,
,,424-277-20,Debilur,206.6,
,,425-277-20,Debilur,206.6,
,,44-390-17,CLERON 250MG F.C.TABLET,22.0,
,,445-212-20,RESEDRA 1MG/ML ORAL SOLUTION,170.75,
,,446-212-20,FLOXAG 320MG F.C. TABLET,47.85,
,,447-212-20,FLOXAG 320MG F.C. TABLET,63.8,
,,4-5165-18,SKINFILL GOLD PLUS INJECTION,558.15,
,,4-5356-19,HYQVIA 100MG/ML SOLUTION FOR INFUSION,8965.6,
,,45-390-17,CLERON 500MG F.C.TABLET,32.5,
,,4-5499-20,PecFent 100 MCG NASAL SPRAY,772.4,
,,4-5518-20,NEXIUM 40MG TAB,85.8,
,,48-972-20,KLENDAM,27.9,
,,49-887-19,DIPRIVAN VIAL 10MG-ML,110.05,
,,49-972-20,Kurenail,66.4,
