Department,3,DESC,LOS,Type,NPHIES Code (Hyphenated )2,Riyadh,Discount,Riyadh.1
ORTHOPAEDIC WORKSHOP,FMORW-0139,Medical Shoes (Anti Varus)Large,0,Service,90595-00-31,990,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0140,Medical Shoes (Straight) Small,0,Service,96092-00-00,915,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0141,Medical Shoes (Straight) Large,0,Service,96092-00-00,990,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0142,Shoes Special Ortho Dennis Brown,0,Service,96092-00-00,755,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0143,Spreader Bar/Dennis Brown,0,Service,96092-00-00,185,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0144,Rivet Type Shoe Plates,0,Service,96092-00-00,195,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0145,Taylor Brace Orthosis I,0,Service,96092-00-00,2995,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0146,Taylor Brace Orthosis Ii,0,Service,90595-00-81,3890,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0147,Synolis I,0,Service,50124-01-10,3240,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0148,Synolis Ii,0,Service,50124-01-10,4045,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0149,Synolis Iii,0,Service,50124-01-10,5655,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0153,Orthosis 1X1,0,Service,96092-00-00,296.1,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0154,Orthosis 1X11,0,Service,96092-00-00,1140,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0155,Medical Shoes,0,Service,96092-00-00,1010,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0156,Above Knee Prosthesis,0,Service,97823-00-00,49615,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0157,Below Knee Prosthesis,0,Service,96092-00-00,27965,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0158,Ankle Foot Orthosis Above Knee,0,Service,96092-00-00,2010,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0159,Ankel Foot Orthosis Below Knee,0,Service,96092-00-00,1605,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0160,Crespine Gel,0,Service,50124-01-21,3335,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0161,Electric Wheelchair,0,Service,96092-00-00,21880,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0162,Orthosis Xi,0,Service,96092-00-00,665,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0163,Orthosis Xii,0,Service,96092-00-00,775,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0164,Orthosis Xiii,0,Service,90595-00-00,3145,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0165,Orthosis Xiv,0,Service,96092-00-00,3310,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0166,Medical Shoes I,0,Service,96092-00-00,995,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0167,Medical Shoes Ii,0,Service,96092-00-00,1325,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0170,Sinovial One,0,Service,50124-01-10,3145,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0171,Ankle Foot Orthosis (Above Knee),0,Service,96092-00-00,2980,0.15,
ORTHOPAEDIC WORKSHOP,FMORW-0172,Ankle Foot Orthosis (Below Knee),0,Service,96092-00-00,1825,0.15,
PAEDIATRICS/SUG,FMPDS-0005,Intercostal Drain (Chest Drain),0,Service,83700-00-00,5020,0.15,
SURGERY,FMPDS-0006,Drainage Of Abscess Under Anea,0,Service,30223-01-10,720.252,0.15,
PAEDIATRICS/SUG,FMPDS-0007,Examination Under Anaesthesia, ,Service,96037-00-00,1260,0.15,
SURGERY,FMPDS-0025,Congenital Hydrocele Ligation,0,Service,90406-00-00,8030.4,0.15,
General Surgery,FMPDS-0033,Sphincterotomy & Rectal Biopsy (Hirschsprung S),0,Service,30071-01-00,1877.634,0.15,
PAEDIATRICS/SUG,FMPDS-0155,Intralesional Injection,0,Service,30207-00-00,500,0.15,
PAEDIATRICS/SUG,FMPDS-1009,Echo Fetal,0,Service,55113-00-00,1575,0.15,
PAEDIATRICS/SUG,FMPDS-1010,Vaccination Service Fee,0,Service,92171-00-00,55,0.15,
Pediatrics,FMPDT00003,Nebulizer With Drug Adminstration,0,Service,99999-99-99,109.2,0.15,
Pediatrics,FMPDT-0002,Nicu Supervision,0,Service,83600-03-00,275,0.15,
Pediatrics,FMPDT-0003,Blood Exchange Transfusion, ,Service,73250-00-60,1965,0.15,
Pediatrics,FMPDT-0004,Endotracheal Intubation For Child,0,Service,22007-00-00,1120,0.15,
Pediatrics,FMPDT-0006,Newborn Neurologic Examination,0,Service,96238-00-00,275,0.15,
Pediatrics,FMPDT-0007,Lumbar Puncture,0,Service,39000-00-00,520,0.15,
Pediatrics,FMPDT-0010,Cardiac Monitor For 24 Hrs, ,Service,92056-00-00,775,0.15,
Pediatrics,FMPDT-0011,Umblical Cannula Insertion With Bandage, ,Service,13300-02-00,675,0.15,
Pediatrics,FMPDT-0012,Urinary Catheter Insertion(Foely), ,Service,36800-00-00,495,0.15,
Pediatrics,FMPDT-0013,Urine Bag, ,Service,11900-00-00,85,0.15,
Pediatrics,FMPDT-0014,Phototherapy 24 Hrs +Eye Pads,0,Service,90677-00-00,275,0.15,
Pediatrics,FMPDT-0016,Im Injection (Up To 4 Yrs), ,Service,96197-19-00,6.300000000000001,0.15,
Pediatrics,FMPDT-0018,Iv Injection (Fr. 5Yrs To Pub ), ,Service,96199-19-00,110,0.15,
Pediatrics,FMPDT-0022,Ear Piercing, ,Service,90111-00-10,270,0.15,
Pediatrics,FMPDT-0024,Jugular Vein Blood Sample Collection,0,Service,73100-00-30,130,0.15,
Pediatrics,FMPDT-0026,Nebulization With Ultrasound For 24 Hrs, ,Service,92043-00-00,245,0.15,
PEDIATRIC,FMPDT-0028,Heat Crib From 1 To 4 Hrs.,0,Service,92178-00-90,99,0.15,
Pediatrics,FMPDT-0032,Endotracheal Mucous Suction, ,Service,96157-00-00,170,0.15,
Pediatrics,FMPDT-0036,Bcg Vaccination And Consultation, ,Service,99999-99-99,1015,0.15,
Pediatrics,FMPDT-0037,Dpt Vaccination Including Consultation & Vaccine,0,Service,92149-00-00,450,0.15,
Pediatrics,FMPDT-0038,Measles Vaccination Including Consultation, ,Service,92153-00-00,450,0.15,
Pediatrics,FMPDT-0039,Mmr Vaccination Including Vaccination And Consultation,0,Service,92156-00-10,450,0.15,
Pediatrics,FMPDT-0040,M/M Vaccination Including Consultation And Vaccine,0,Service,92153-00-00,450,0.15,
Pediatrics,FMPDT-0048,Insertion Of Blood Products Iv Without Bio Test,0,Service,92063-00-00,170,0.15,
Pediatrics,FMPDT-0050,Oral Polio Vaccine,0,Service,92150-00-00,133.35,0.15,
Pediatrics,FMPDT-0057,Endotracheal Intubation For Newborn, ,Service,22007-00-00,1260,0.15,
PEDIATRIC,FMPDT-0063,I.C. Child For 24 Hrs,0,Service,83610-03-00,2342,0.15,
Pediatrics,FMPDT-0083,Im Injection (Above 5Yrs), ,Service,96197-19-00,17.85,0.15,
Pediatrics,FMPDT-0085,T-Vaccine(Tetanus)& T-Antitox,0,Service,92149-00-00,275,0.15,
Pediatrics,FMPDT-0090,Nasogastric Tube Insertion Up To 3 Yrs Max. 34 Hrs, ,Service,92036-00-00,170,0.15,
Pediatrics,FMPDT-0093,Rectal Examination,0,Service,32171-00-00,135,0.15,
Pediatrics,FMPDT-0095,Removal Of Foreign Body Internal Auditory Canal,0,Service,92201-00-00,150,0.15,
Pediatrics,FMPDT-0098,Enema,0,Service,92077-00-00,135,0.15,
Pediatrics,FMPDT01,Day Case /1Hr,0,Service,83610-00-10,105,0.15,
Pediatrics,FMPDT-0109,Gastric Lavage,0,Service,14200-00-00,675,0.15,
Pediatrics,FMPDT-0113,Burn Debridement (Small), ,Service,90665-00-10,105,0.15,
Pediatrics,FMPDT-0121,Central Venous Pressure Up To 2 Yrs Max-24Hrs, ,Service,11600-02-00,420,0.15,
Pediatrics,FMPDT-0122,Central Venous Pressure Over 2 Yrs Max-24Hrs,0,Service,11600-02-00,520,0.15,
Pediatrics,FMPDT-0123,Central Line Insertion (Up To 3Yrs), ,Service,13815-00-00,420,0.15,
Pediatrics,FMPDT-0128,Hepatitis-B Vaccination And Consultation,0,Service,92168-00-00,235.20000000000002,0.15,
Pediatrics,FMPDT-0136,Oxygen Per 1 Hr,0,Service,92044-00-00,110,0.15,
Pediatrics,FMPDT-0137,Oxygen From 1 Hr To 4 Hrs,0,Service,92044-00-00,275,0.15,
Pediatrics,FMPDT-0138,Diet Plan Child 4Yrs & Over,0,Service,96095-00-00,85,0.15,
Pediatrics,FMPDT-0140,Intrathecal Injection,0,Service,92508-10-00,775,0.15,
Pediatrics,FMPDT-0143,Incubator 5 To 24 Hrs,0,Service,83610-03-00,675,0.15,
Pediatrics,FMPDT-0157,Pulse Oximeter 1 - 4 Hours,0,Service,12203-01-00,275,0.15,
Pediatrics,FMPDT-0158,Pulse Oximeter 4 - 12 Hours,0,Service,11600-03-00,420,0.15,
Pediatrics,FMPDT-0159,Pulse Oximeter 12 - 24 Hours, ,Service,11600-03-00,675,0.15,
Pediatrics,FMPDT-0168,Tylenol 100Mg Suppository, ,Service,90344-02-00,70,0.15,
Pediatrics,FMPDT-0169,Tyleno01 200Mg Suppository, ,Service,96201-19-00,70,0.15,
Pediatrics,FMPDT-0170,Tylenol 350Mg Suppository, ,Service,96201-19-00,70,0.15,
Pediatrics,FMPDT-0171,Voltaren 12.5Mg Suppository,0,Service,90344-02-00,70,0.15,
Pediatrics,FMPDT-0173,Glucostrip, ,Service,96164-00-00,70,0.15,
Pediatrics,FMPDT-0174,Primperan Injection,0,Service,96196-19-00,70,0.15,
Pediatrics,FMPDT-0175,Dexamethasone Injection, ,Service,39013-01-00,95,0.15,
Pediatrics,FMPDT-0177,Jaundice Meter, ,Service,30493-00-00,80,0.15,
Pediatrics,FMPDT-0178,Methyl Prednisolone Injecton,0,Service,96199-03-00,110,0.15,
Pediatrics,FMPDT-0179,Solu-Cortef 100 Mg Injection,0,Service,96199-19-00,100,0.15,
Pediatrics,FMPDT-0180,Glycerin Infant Suppository,0,Service,96201-19-00,70,0.15,
Pediatrics,FMPDT-0181,Spirometry,0,Service,11500-00-00,1072.5,0.15,
Pediatrics,FMPDT-0183,Diazepam Suppository,0,Service,96164-00-00,75,0.15,
Pediatrics,FMPDT-0184,Paracetamol Syrup,0,Service,96203-19-00,15,0.15,
Pediatrics,FMPDT-0185,Transport Incubator,0,Service,83610-03-20,570,0.15,
Pediatrics,FMPDT-0186,Intensive Phototherapy, ,Service,90677-00-00,550,0.15,
Pediatrics,FMPDT-0188,Peripherally Inserted Catheter (Picc),0,Service,35317-02-00,3675,0.15,
Pediatrics,FMPDT-0189,Retinopathy Of Prematurity (Rop) Screening,0,Service,90080-00-01,1305,0.15,
Pediatrics,FMPDT-0190,Central Line Insertion (Above 3Yrs), ,Service,13815-00-00,4620,0.15,
Pediatrics,FMPDT-0191,Porta Cath Insertion, ,Service,34528-02-00,2415,0.15,
Pediatrics,FMPDT-0192,Central Line Removal,0,Service,34530-04-00,2310,0.15,
Pediatrics,FMPDT-0194,Gasterostomy Tube Reinsertion (Changing Tube),0,Service,30375-07-00,1050,0.15,
Pediatrics,FMPDT-0197,Insulin Pump,0,Service,96199-06-00,1050,0.15,
Pediatrics,FMPDT02,Day Case /2Hr,0,Service,83610-00-10,210,0.15,
Pediatrics,FMPDT-0200,2 Months (Infanrex Hexa Prevenar Rota Vaccine),0,Service,92157-00-10,1155,0.15,
Pediatrics,FMPDT-0201,4 Months (Infanrex Hexa Prevenar Rota Vaccine),0,Service,92157-00-10,1155,0.15,
Pediatrics,FMPDT-0202,6 Months (Infanrex Hexa Prevenar Oral Polio Vaccine),0,Service,92150-00-00,840,0.15,
Pediatrics,FMPDT-0203,9 Months (Rouvax Menectra Vaccine),0,Service,92166-00-00,630,0.15,
Pediatrics,FMPDT-0204,One Year (Oral Polio-Priorex-Menectra-Prevenar Vaccines),0,Service,92157-00-00,945,0.15,
Pediatrics,FMPDT-0205,18 Months (Oral Polio Priorex Tetra Infanrex Hib A Vaccine),0,Service,92157-00-40,840,0.15,
Pediatrics,FMPDT-0206,Vaccine For 2 Years,0,Service,92161-00-00,210,0.15,
Pediatrics,FMPDT03,Day Case /4Hr,0,Service,83610-00-50,315,0.15,
Pediatrics,FMPDT-1000,Day Case Supervision,0,Service,83700-00-00,470,0.15,
Pediatrics,FMPDT-1006,Diabetes Self Management Education, ,Service,95550-14-00,500,0.15,
Pediatrics,FMPDT-1008,Level I Nicu,0,Service,83610-03-40,6300,0.15,
Pediatrics,FMPDT-1009,Level Ii Nicu Scbu,0,Service,83610-03-60,2625,0.15,
Pediatrics,FMPDT-1010,Level Iii Nicu Nursery,0,Service,83610-02-70,2100,0.15,
Pediatrics,FMPDT-1011,"Vaccine At Birth (Bcg , Hepatitis B)",0,Service,92168-00-00,525,0.15,
Pediatrics,FMPDT-1012,Infanrex Hip (Pediacel),0,Service,92157-00-40,150,0.15,
Pediatrics,FMPDT-1013,Vaccine For 4 - 6 Years (Opv+Dtap+Priorex Tetra),0,Service,92171-00-00,685,0.15,
Pediatrics,FMPDT-1014,Infanrex Hexa,0,Service,92157-00-40,210,0.15,
Pediatrics,FMPDT-1092,Head Cooling,0,Service,22065-00-90,1000,0.15,
Pediatrics,FMPDT-2001,Porta Cath Removal,0,Service,34528-02-00,9900,0.15,
Pediatrics,FMPDT-2002,Nitric Oxide,0,Service,92210-00-00,3150,0.15,
Pediatrics,FMPDT-2003,Peripherally Inserted Central Catheter (Picc) Removal,0,Service,34530-05-00,1155,0.15,
Pediatrics,FMPDT-9919,Body Cooling Machine (One Hour),0,Service,22075-00-00,3500,0.15,
Physiotherapy,FMPDT-9920,Noxbox(One Hour),0,Service,99999-99-99,881.55,0.15,
Pediatrics,FMPDT-9998,Medical Supervision,0,Service,83600-02-10,260,0.15,
Pediatrics,FMPDTC0003,Repeated Echo (Pediatrics),0,Service,55113-00-00,825,0.15,
Pediatrics,FMPDTC0004,Stress Echo,0,Service,55118-00-00,2640,0.15,
Pediatrics,FMPDTC0005,Echo Full Study (Pediatric),0,Service,55118-00-00,1765,0.15,
Pediatrics,FMPDTE0001,Ecg - Pediatrics,0,Service,11700-00-00,170,0.15,
Pediatrics,FMPDTO0003,Cold Compress (Plain), ,Service,22065-00-10,170,0.15,
Pediatrics,FMPDTO0004,Cold Compress With Voltaren,0,Service,22065-00-10,190,0.15,
Pediatrics,FMPDTO0006,Cold Compress W/Tylenol 200Mg., ,Service,22065-00-90,190,0.15,
Pediatrics,FMPDTO0009,Iv Infusion, ,Service,96199-19-00,195,0.15,
Medication,FMPH-0001,Tpn Admixture Neonatle Pharmacy Service,0,Service,96098-00-00,1440,0.15,
Medication,FMPH-00012,Clinical Pharmacy,0,Service,95550-09-00,150,0.15,
Medication,fmph-00013,Tpn - Preparation,0,Service,96098-00-00,150,0.15,
Medication,fmph-00014,Chemotherapy - Preparation,0,Service,40336-00-00,450,0.15,
Medication,FMPH-0002,I.V Admixture Pharmacy Service, ,Service,96199-19-00,72,0.15,
Pain Management,FMPN-0001,Injection Or Aspiration Of Major Joint/Bursa,0,Service,50124-01-31,5250,0.15,
Pain Management,FMPN-0002,Injection Or Aspiration Of Intermediate Joint/Bursa, ,Service,50124-00-21,2100,0.15,
Pain Management,FMPN-0003,Injection Or Aspiration Of Minor Joint/Bursa,0,Service,50124-00-11,1050,0.15,
Pain Management,FMPN-0004,Injection Or Aspiration Of Sacroiliac Joint (Sij) With Fluoroscopy,0,Service,50124-00-01,6300,0.15,
Pain Management,FMPN-0005,Sacroiliac Joint (Sij) Without Fluoroscopy,0,Service,50124-00-01,945,0.15,
Pain Management,FMPN-0009,Genicular Nerve Blocks,0,Service,92512-10-01,3150,0.15,
Pain Management,FMPN-0010,Genicular Nerve Rfa,0,Service,35638-14-00,10500,0.15,
Pain Management,FMPN-0013,Trigger Point Injection, ,Service,93173-00-00,1050,0.15,
Pain Management,FMPN-0014,Trigger Point Injection 2 Or 3 Muscles,0,Service,93173-00-00,3150,0.15,
Pain Management,FMPN-0016,Intramuscular Injections, ,Service,96197-19-00,60,0.15,
Pain Management,FMPN-0021,Greater Occipital Nerve Block,0,Service,92509-10-00,1050,0.15,
Pain Management,FMPN-0022,Lesser Occipital Nerve Block,0,Service,92509-10-00,1050,0.15,
Pain Management,FMPN-0023,Other Peripheral Nerve Block,0,Service,92516-00-00,2100,0.15,
Pain Management,FMPN-0025,Intercostal Nerve Block,0,Service,92510-99-00,1050,0.15,
Pain Management,FMPN-0026,Multiple Intercostal Nerve Block,0,Service,92510-99-00,5250,0.15,
Pain Management,FMPN-0027,Ilioinguinal And Iliohypogastric Nerve Block,0,Service,92510-10-00,2100,0.15,
Pain Management,FMPN-0028,Repeated Stellate Injection 3 Sessions,0,Service,18216-27-00,6300,0.15,
Pain Management,FMPN-0029,Trigeminal Radiofrequency,0,Service,39109-00-00,18900,0.15,
Pain Management,FMPN-0030,Prepheral Sphenopalatine Ganglion,0,Service,18280-00-01,1050,0.15,
Pain Management,FMPN-0031,Sphenopalatine Ganglion,0,Service,18280-00-01,7350,0.15,
Pain Management,FMPN-0032,Stellate Ganglion Rf,0,Service,39323-00-00,6300,0.15,
Pain Management,FMPN-0033,Superior Hypogastric Plexus,0,Service,18262-00-01,10500,0.15,
Pain Management,FMPN-0034,Thoracic Or Lumbar Paravertebral Sympathetic Or Ganglion Impar Block,0,Service,92508-10-00,8400,0.15,
Pain Management,FMPN-0035,Celiac Plexus Block,0,Service,18288-00-00,10500,0.15,
Pain Management,FMPN-0036,Plantar Common Digital Nerve,0,Service,92512-10-01,1050,0.15,
Pain Management,FMPN-0037,Supraorbital Nerve Block Or Infra Orbital Nerve Block,0,Service,92509-10-00,1050,0.15,
Pain Management,FMPN-0038,Interlaminar Cervical Steroid Injection,0,Service,96206-03-00,7350,0.15,
Pain Management,FMPN-0039,Interlaminar Thoracic Or Lumber Injection,0,Service,18216-27-00,7350,0.15,
Pain Management,FMPN-0040,Trans Foraminal Block One Level,0,Service,92508-10-00,4200,0.15,
Pain Management,FMPN-0041,Transforaminal Steroid Injection,0,Service,90028-00-00,6300,0.15,
Pain Management,FMPN-0042,Multiple Level Or Bilateral Trans Foraminal Steroid Injection,0,Service,83700-00-00,8400,0.15,
Pain Management,FMPN-0044,Multiple Level Medial Branch,0,Service,83700-00-00,8400,0.15,
Pain Management,FMPN-0045,Intraarticular Joint Or Medial Branch Block (Mbb), ,Service,39013-01-00,6300,0.15,
Pain Management,FMPN-0046,Bilateral Multiple Level Median Branches,0,Service,83700-00-00,10500,0.15,
Pain Management,FMPN-0047,Radiofrequency Ablation (Rfa),0,Service,39323-00-00,10500,0.15,
Pain Management,FMPN-0048,Radiofrequency Ablation (Rfa) Of Dorsal Root Ganglin,0,Service,39323-00-00,12600,0.15,
Pain Management,FMPN-0056,Prf Of Nerve Root,0,Service,35638-14-00,6300,0.15,
Pain Management,FMPN-0057,Prf Of Multiple Levels,0,Service,83700-00-00,12600,0.15,
Pain Management,FMPN-0064,Carpal Tunnel Injection,0,Service,96205-03-00,1575,0.15,
Pain Management,FMPN-0065,Conscious Sedation,0,Service,92515-10-00,630,0.15,
Pain Management,FMPN-0073,Moderate Complexity Repeated Visits And Reassessment And Management,0,Service,83600-00-70,2100,0.15,
Pain Management,FMPN-0075,Acute Pain Service One Day,0,Service,18230-00-00,525,0.15,
Pain Management,FMPN-0078,"Intra Venous Medications For Acute Headache Or Neuropatic Pain ,Sick",0,Service,18230-00-00,1260,0.15,
Pain Management,FMPN-0079,Intrvenous Mediccation For Neuropathic Pain 3 Sessions,0,Service,92519-10-00,3150,0.15,
Pain Management,FMPN-0080,Rf Of Maxillary Or Mandibular,0,Service,90609-00-00,2100,0.15,
Pain Management,FMPN-0081,Botox Injection For Migraine,0,Service,90660-00-00,2100,0.15,
Pain Management,FMPN-0082,Genicular Nerve Ablation By Rf,0,Service,50124-01-10,6300,0.15,
Pain Management,FMPN-0083,Oxygen For Migraine Or Cluster Headache,0,Service,13020-00-00,1575,0.15,
Pain Management,FMPN-0084,Trigemial Rf One Nerve,0,Service,39323-00-00,10500,0.15,
Pediatrics,FMPNTE0002,Ecg Repeated - Pediatrics,0,Service,11700-00-00,145,0.15,
LABORATORY,FMPOCT-1,Point Of Care Arterial Blood Gas (Abg),0,Service,73050-14-50,470,0.15,
LABORATORY,FMPOCT-6,Point Of Care Ketone Whole Blood, ,Service,73050-00-00,50,0.15,
Psychiatry ,FMPSCY0031,Psychiatry Training Two Weeks,0,Service,96001-00-00,710,0.15,
Plastic Surgery,FMPSD-0004,Removal Of Multiple Navi More Than 6 Under L.A.,0,Service,48406-16-01,1240,0.15,
Plastic Surgery,FMPSD-0005,Test Dose For Vascular Lazer,0,Service,45027-02-00,260,0.15,
Plastic Surgery,FMPSD-0006,Extra Large Lesion For Erbium Lazer,0,Service,30195-02-00,4470,0.15,
Plastic Surgery,FMPSD-0011,Repair Of Cut Wound, ,Service,30026-00-10,483,0.15,
SURGERY,FMPSD-1055,DEBRIDEMENT OF DEVITALISED TISSUES (SMALL),0,Service,90665-00-10,612,0.15,
Plastic Surgery,FMPSDA0010,Repair Of Big Defecpt Of Lower Lip,0,Service,30052-02-00,7940,0.15,
Plastic Surgery,FMPSDA0013,Excision Of Tumopor Of Lower Lip & Repair,0,Service,31230-03-00,7635,0.15,
Plastic Surgery,FMPSDA0025,Q-Switch For Pigmentation And Tatoo Smal Area,0,Service,90662-00-00,1320,0.15,
Plastic Surgery,FMPSDA0026,Q-Switch For Pigmentation And Tatto Medium Area,0,Service,30207-00-00,2670,0.15,
Plastic Surgery,FMPSDA0027,Q-Switch For Pigmentation And Tattoo Large Area,0,Service,90662-00-00,3890,0.15,
Plastic Surgery,FMPSDA0028,Q-Switch For Pigmentation And Tattoo Extra Large Area,0,Service,90662-00-00,4900,0.15,
Plastic Surgery,FMPSDA0029,Q-Switch For Pigmentation And Tattoo Test Dose,0,Service,90662-00-00,550,0.15,
Plastic Surgery,FMPSDA0030,Microdermabration Test Dose Of 1% Maxial Surface Area (Package Of 5 Session),0,Service,45021-01-00,1120,0.15,
Plastic Surgery,FMPSDA0034,Microdermabrastion Hands Or Neck (Package Of 5 Session),0,Service,45021-01-00,2190,0.15,
Plastic Surgery,FMPSDA0035,Microdermabrastion Chest,0,Service,45021-01-00,915,0.15,
Plastic Surgery,FMPSDA0036,Microdermabrastion Chest(Package Of 5 Session),0,Service,45021-01-00,2640,0.15,
Plastic Surgery,FMPSDA0037,Microderma Brasion Lower Abdomen/Upper Abdomen,0,Service,45021-01-00,1765,0.15,
Plastic Surgery,FMPSDA0038,Microdermabrasion Lower Abdomen/Upper Abdomen(Package Of 5 Session),0,Service,45021-01-00,6345,0.15,
Plastic Surgery,FMPSDA0039,Chemical Peel (Glycolic Acid) M.D. Forte Package Of 6 Peels,0,Service,45019-00-00,3825,0.15,
Plastic Surgery,FMPSDA0040,Chemical Peel (Glycolic Acid)M.D. Forte Single Additional Peel,0,Service,45019-00-00,915,0.15,
Plastic Surgery,FMPSDA0041,Silicone Gel Sheet Major Size,0,Service,30055-00-30,540,0.15,
Plastic Surgery,FMPSDA0042,Silicone Gel Sheet Medium Size,0,Service,96092-00-00,455,0.15,
Plastic Surgery,FMPSDA0043,Silicone Gel Sheet Small Size,0,Service,96092-00-00,315,0.15,
Plastic Surgery,FMPSDA0045,Repair Of Minor Laceration In The Face L.A.P/D,0,Service,30032-00-10,3295,0.15,
Plastic Surgery,FMPSDA0046,Repair Of Minor Laceration In The Face G.A.P/D, ,Service,30026-00-10,6585,0.15,
Plastic Surgery,FMPSDA0051,Fat Aspiration Under Local Anesthesia,0,Service,30216-02-00,5600,0.15,
Plastic Surgery,FMPSDB0002,Nasal Tip Correction,0,Service,45632-00-00,6345,0.15,
Plastic Surgery,FMPSDB0005,Repairt Of Soft Tissue Laciration Of Nose,0,Service,30052-03-00,4075,0.15,
Plastic Surgery,FMPSDE0010,Repair Of Lacerations Of,0,Service,30052-01-01,4075,0.15,
Plastic Surgery,FMPSDE0039,Excision Of Small Keloid Of Face,0,Service,45506-00-00,1180,0.15,
Plastic Surgery,FMPSDE0040,Excision Of Medium Keloid Of Face,0,Service,45515-00-00,2265,0.15,
Plastic Surgery,FMPSDE0050,Repair Of The Lower And Upper Eyelids,0,Service,90085-00-01,6615,0.15,
Plastic Surgery,FMPSDF0012,Repair Of Minor Laceration Of Hand, ,Service,30026-00-10,3375,0.15,
Plastic Surgery,FMPSDF0014,Repair Of Major Laceration Of Hand, ,Service,30026-00-30,5425,0.15,
Plastic Surgery,FMPSDF0022,Finger Tip Reconstruction (L.A), ,Service,92513-99-00,750,0.15,
Plastic Surgery,FMPSDF0023,Finger Tio Reconstruction (Ga),0,Service,30026-00-10,1185,0.15,
Plastic Surgery,FMPSDH0002,Dermabrasion 1%,0,Service,45021-01-00,2010,0.15,
Plastic Surgery,FMPSDH0003,Resussitation Of Major Burn,0,Service,96199-19-00,5425,0.15,
Plastic Surgery,FMPSDH0004,Burn Dressing > 30 %,0,Service,30014-00-00,2815,0.15,
Plastic Surgery,FMPSDH0005,Burn Dressing 20 - 30%,0,Service,30014-00-00,2265,0.15,
Plastic Surgery,FMPSDH0006,Burn Dressing 10 - 20%, ,Service,30014-00-00,1435,0.15,
Plastic Surgery,FMPSDH0007,Burn Dressing 5 - 10%, ,Service,30010-00-20,490,0.15,
Plastic Surgery,FMPSDH0008,"Burn Dressing , 5%", ,Service,30010-00-10,330,0.15,
Plastic Surgery,FMPSDH0009,Wound Dressing Major, ,Service,30055-00-30,330,0.15,
Plastic Surgery,FMPSDH0010,Wound Dressing Moderate, ,Service,30055-00-00,250,0.15,
Plastic Surgery,FMPSDH0011,Wound Dressing Small, ,Service,30055-00-10,190,0.15,
Plastic Surgery,FMPSDH9919,Hand Surgery Polidactyl Repair,0,Service,46465-00-01,7350,0.15,
Plastic Surgery,FMPSDJ0001,Rotation Flap (Major),0,Service,45200-00-00,9350,0.15,
Plastic Surgery,FMPSDJ0013,Excision Of Lipoma (Small, ,Service,31205-00-10,1120,0.15,
Plastic Surgery,FMPSDJ0014,Excision Of Sebaceus Cyst(Big), ,Service,31205-00-30,1710,0.15,
Plastic Surgery,FMPSDJ0016,Excision Of Seba. Cyst(Small), ,Service,31205-00-10,615,0.15,
Plastic Surgery,FMPSDJ0020,Scar Revision,0,Service,45515-00-00,1650,0.15,
Plastic Surgery,FMPSDJ0026,Resurfacing Erbian Lazer Test Dose,0,Service,30195-02-00,260,0.15,
Plastic Surgery,FMPSDJ0027,Resufacing Erbian Lazer Small Lession,0,Service,30195-03-10,1185,0.15,
Plastic Surgery,FMPSDJ0028,Resurfacing Erbian Lazer Mediu M Lession,0,Service,30195-02-00,2430,0.15,
Plastic Surgery,FMPSDJ0029,Resurfacing Erbian Lazer Large Lession,0,Service,30195-03-20,3525,0.15,
Plastic Surgery,FMPSDJ0030,Age Juenesse Eye Zone,0,Service,83700-00-00,480,0.15,
Plastic Surgery,FMPSDJ0031,Age Juenesse Skin Of The Face,0,Service,83700-00-00,1185,0.15,
Plastic Surgery,FMPSDJ0033,Moderate Lession Of Port Wine Stain & Haemagioma,0,Service,45030-00-00,3525,0.15,
Plastic Surgery,FMPSDJ0040,Fat Injection In The Other Are As,0,Service,45018-02-00,964.8,0.15,
Plastic Surgery,FMPSDJ0053,Piercing (Any Part Of The Body), ,Service,90661-00-00,1050,0.15,
