Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
FMPDT-0007,Lumbar Puncture,Service,39000-00-00,-,261.25,0.25,287.0,319.0
FMORW-0031,Lumbar Spine Brace,Service,96092-00-00,-,7465.63,0.25,8212.0,9116.0
FMSUR-0198,LUMBAR/VERTICAL DISC,Service,30075-00-00,-,6235.54,0.25,6859.0,7614.0
FMINT-0056,"LUNG VOLUME ""OR"" DIFFUSION CAPACITY",Service,61348-00-00,-,1267.585,0.25,1394.0,1548.0
FMENT-3146,Lymph Node Biopsy Of Neck,Service,30075-00-00,-,1323,0.25,1455.0,1615.0
MTSUR-0040,LYMPH NODES BIOPSY (DEEP),Service,30075-00-00,-,1102.5,0.25,1213.0,1346.0
MTSUR-0041,LYMPH NODES BIOPSY (SUPERFICIAL),Service,30075-00-00,-,1102.5,0.25,1213.0,1346.0
FMINT-0053,M V V,Service,11506-00-00,-,85.07,0.25,94.0,104.0
FMORW-0123,Mailwaikee Brace Orthop.Medium,Service,96092-00-00,-,11549.2,0.25,12704.0,14102.0
FMPSYA0013,MAINTAINING DIRECTION,Service,96101-00-00,-,255.22,0.25,281.0,312.0
FMORT-0540,MALLET SPLINT,Service,96092-00-00,-,362.61,0.25,399.0,443.0
FMPSYA0008,MANUAL DEXTERITY,Service,83700-00-00,-,170.15,0.25,187.0,208.0
FMORT-0550,MANUAL MANIPULAT'N SACRO-ILIAC,Service,50115-00-00,-,539.73,0.25,594.0,659.0
FMINT-0062,MAX RESPIRATORY PRESSURE,Service,11503-14-00,-,163.18,0.25,179.0,199.0
FMNEU-0155,Measuring Intra Thecal Pressure Through Lumber Puncture,Service,39000-00-00,-,750,0.25,825.0,916.0
FMPDT-0134,MECONIUM TEST OF N.B.,Service,96037-00-00,-,54.39,0.25,60.0,66.0
FMSUR-3636,MEDIASTINOSCOPY,Service,38448-01-00,-,26125,0.25,28738.0,31899.0
FMORW-0155,Medical Shoes,Service,96092-00-32,-,882,0.25,970.0,1077.0
FMORW-0139,Medical Shoes (Anti Varus)Large,Service,96092-00-32,-,719.65,0.25,792.0,879.0
FMORW-0138,Medical Shoes (Anti Varus)Small,Service,96092-00-32,-,677.81,0.25,746.0,828.0
FMORW-0137,Medical Shoes (Flat Foot)Large,Service,96092-00-32,-,677.81,0.25,746.0,828.0
FMORW-0136,Medical Shoes (Flat Foot)Small,Service,96092-00-31,-,638.76,0.25,703.0,780.0
FMORW-0141,Medical Shoes (Straight) Large,Service,96092-00-32,-,719.65,0.25,792.0,879.0
FMORW-0140,Medical Shoes (Straight) Small,Service,96092-00-32,-,677.81,0.25,746.0,828.0
FM39099998,MEDICAL SUPERVISION-NURSERY,Service,83600-03-00,-,153.615,0.25,169.0,188.0
FMERDA0066,Medium Dressing 15 - 25 Cm,Service,30055-00-20,-,37,0.25,41.0,45.0
FMPSDH0013,MEDIUM SKIN GRAFTING 3-10% ,Service,45415-00-00,-,3495,0.25,3845.0,4267.0
FMPSYA0021,MEMORY TEST,Service,92204-00-00,-,338.9,0.25,373.0,414.0
FMORT-0707,Menerva Cast,Service,96092-00-00,-,1538.31,0.25,1692.0,1878.0
FMSUR-0335,MESENTERIC LYMPH NODE EXCISION,Service,90282-00-00,-,314,0.25,345.0,383.0
FMINT-1006,Metabolic Therapeutic Care,Service,96067-00-00,-,198.45,0.25,218.0,242.0
FMONC-0028,Metastron C Radioactive Strontium,Service,16015-00-00,-,15376.15,0.25,16914.0,18774.0
FMLAB10280,Methyl Tetrahydrofolate Reductase (Mthfr),lab,73200-06-20,-,1669.91,0.25,1837.0,2039.0
FMURO-2003,METHYLENE BLUE TEST FOR VAGINAL FISTULA,Service,59739-03-00,-,1102.5,0.25,1213.0,1346.0
FMNEU-3442,Micro Vascular Decompression - Other Cranial Nerves,Service,39112-00-00,-,5242,0.25,5766.0,6400.0
MTENT-0122,MICROSCOPIC EXAM. OF THE EAR  UNDER G.A. BILATERAL,Service,90119-00-02,-,1230.09,0.25,1353.0,1502.0
FMENTE3018,Microscopic Examination Bilateral,Service,90119-00-02,-,308.22,0.25,339.0,376.0
FMENTE3017,Microscopic Examination Unilateral,Service,90119-00-01,-,231.51,0.25,255.0,283.0
FMPTD-0005,Microwave Op,Service,92178-00-90,-,170.15,0.25,187.0,208.0
FMURO-0069,Micturating Cystourethrogram (Mcug),Service,58721-00-00,-,350.2422,0.25,385.0,428.0
FMORW-0124,Milwaikee Brace Ortho -Large,Service,97823-00-00,-,14208.82,0.25,15630.0,17349.0
FMORW-0122,Milwaikee Brace Orthop - Small,Service,96092-00-00,-,8881.21,0.25,9769.0,10844.0
FMORT-1025,Minor Joint Injection,Service,50124-01-10,-,1472.6558,0.25,1620.0,1798.0
FMCAR-3024,Mitral Balloon Valvuloplasty,Service,38300-00-00,-,40000,0.25,44000.0,48840.0
FMENTE0044,MODIFIED CANALITH REPOSITIONING MANUEVER,Service,90118-00-01,-,585.76,0.25,644.0,715.0
FMPSYB0013,MODIFIED INSULIN THERAPY,Service,96200-06-00,-,377.95,0.25,416.0,461.0
FMENTE2016,MODIFIED SKIN ALLERGY TEST,Service,73100-18-20,-,308.7,0.25,340.0,377.0
FMLAB-9274,Monoclonal Immunoglobolin,lab,73100-10-60,-,1192.44,0.25,1312.0,1456.0
FMMOR-0001,MORGUE PER DAY,Service,83700-00-00,-,139.47,0.25,153.0,170.0
FMLAB-1654,Mrsa Screening,lab,73350-02-30,-,1100,0.25,1210.0,1343.0
FMPTD-2174,MS STIMULATION SESSION,Service,96155-00-00,-,220.5,0.25,243.0,269.0
FMSUR-3175,Multiple Segmental Resection Of (Intestine) Small Bowel,Service,32000-02-00,-,14069.88,0.25,15477.0,17179.0
FMOPTA0021,Multivision Contrast Test,Service,96039-00-00,-,178.52,0.25,196.0,218.0
FMNUM-0042,Muscle Biopsy Package Biopsy & Hist,Service,30075-01-01,-,1653.75,0.25,1819.0,2019.0
MTENT-0039,MYRINGOTOMY AND ASPIRATION OF FLUID BILATERAL L.A.,Service,41626-01-00,-,1764,0.25,1940.0,2154.0
MTENT-0037,MYRINGOTOMY AND ASPIRATION OF FLUID UNILATERAL (LA,Service,41626-00-00,-,1047.38,0.25,1152.0,1279.0
FMENTE0048,MYRINGOTOMY UNDER SURFACE ANESTHESIA,Service,41626-01-00,-,261.25,0.25,287.0,319.0
PK236,Myringotomy With Insertion Of Ear Grommets Under Ga,Service,41632-00-00,-,3228.75,0.25,3552.0,3942.0
FMPSYB0017,NARCAN CHALLENGE TEST,Service,92001-00-00,-,285.91,0.25,315.0,349.0
FMDER-0125,NARROW BAND REGIONAL 1ST COURSE 15 SESSIONS for dermatological condition,Service,14050-02-00,-,1783.77,0.25,1962.0,2178.0
FMDER-0126,NARROW BAND REGIONAL 2ND COURSE 15 SESSIONS,Service,14050-02-00,-,1253.8,0.25,1379.0,1531.0
FMDER-0122,Narrow band UVB therapy 1 session,Service,14050-02-00,-,200.83,0.25,221.0,245.0
FMENT-3118,Nasal Biopsy,Service,41761-00-00,-,1045,0.25,1150.0,1276.0
FMENT-3101,Nasal Cautery Under G.A.,Service,41677-00-00,-,1634.38,0.25,1798.0,1996.0
FMENTN2063,NASAL ENDOSCOPY,Service,41764-00-00,-,194.579,0.25,214.0,238.0
FMENTN2062,NASAL SINUSCOPY,Service,41764-01-00,-,308.22,0.25,339.0,376.0
FMENTN2064,NASAL SINUSCOPY WITH BIOPSY,Service,41764-01-00,-,846.56,0.25,931.0,1034.0
FMPSDB0002,NASAL TIP CORRECTION,Service,45632-00-00,-,2480.63,0.25,2729.0,3029.0
FMERDA0051,NASAL TUBE SUCTIONING,Service,41704-00-00,-,82.9521,0.25,91.0,101.0
FMENT-0145,Nasogastric Tube Insertion,Service,92036-00-00,-,153.615,0.25,169.0,188.0
FMPDT-0090,Nasogastric Tube insertion up to 3 yrs max. 34 hrs,Service,92036-00-00,-,85.07,0.25,94.0,104.0
FMENTP0001,NASOPHARYNGOSCOPY,Service,41653-00-00,-,275.63,0.25,303.0,337.0
ENT-0009,NASOPHARYNGOSCOPY WITH BIOPSY,Service,41764-02-00,-,1159,0.25,1275.0,1415.0
FMNUM-0058,NCV 2 UNITS,Service,11015-00-00,-,271.3865,0.25,299.0,331.0
FMNUM-0059,NCV 3 UNITS,Service,11015-00-00,-,1267.88,0.25,1395.0,1548.0
FMNUM-0060,NCV 4 UNITS,Service,11018-00-00,-,597.0503,0.25,657.0,729.0
fmneu-3804,Ncv Study For 8 Units,Service,11018-00-00,-,1600,0.25,1760.0,1954.0
FMPTD-0104,Nebulization,Service,92043-00-00,-,70.6629,0.25,78.0,86.0
FMPDT-0026,Nebulization With Ultrasound For 24 Hrs,Service,92043-00-00,-,91,0.25,100.0,111.0
FMERDA0073,Nebulizer (Ventoline/ Atrovent),Service,92043-00-00,-,51.205,0.25,56.0,63.0
FMINT-0075,Nebulizer /Ventolin,Service,92043-00-00,-,66.56649999999999,0.25,73.0,81.0
FMNEP-0038,Nebulizer Session,Service,92043-00-00,-,132.3,0.25,146.0,162.0
FMSUR-0134,NECK EXPLORATION,Service,90047-01-00,-,4622,0.25,5084.0,5643.0
FMURO-0101,Needle Biopsy Prostate,Service,37218-00-00,-,900.95,0.25,991.0,1100.0
FMOPTE0003,NEGLECTED CORNEAL F.B,Service,30061-02-01,-,352.8,0.25,388.0,431.0
FMSUR-9183,NEONATAL INGUINAL HERNIA REPAIR(OBSTRUCTION)- UNILATERAL,Service,30614-03-00,-,12269.25,0.25,13496.0,14981.0
FMLAB-1080,Neonatal Packed Rbcs,Service,13706-02-00,-,386.32,0.25,425.0,472.0
FMURO-3037,Nephrostomy,Service,36516-00-00,-,5225,0.25,5748.0,6380.0
FMPTD-0051,NERVE CONDUCTION - 1 NERVE,Service,11012-01-00,-,546.8693999999999,0.25,602.0,668.0
FMPTD-0052,NERVE CONDUCTION - 2 NERVES,Service,11015-00-00,-,267.2901,0.25,294.0,326.0
FMPTD-0053,NERVE CONDUCTION - 3 NERVES,Service,11015-00-00,-,408.64,0.25,450.0,499.0
FMPTD-0054,NERVE CONDUCTION - 4 NERVES,Service,11018-00-00,-,539.73,0.25,594.0,659.0
FMPDT-0029,NEURO EXAM - CONCUSSION CONT-  USION OF CEREBRUM OR SUSP.,Service,96008-00-00,-,255.22,0.25,281.0,312.0
FMENTE0014,NEURO-OTOLOGICAL HEARING TEST,Service,96009-00-00,-,686.17,0.25,755.0,838.0
FMPSYA0014,NEW WORDS LEARNING TEST,Service,92204-00-00,-,85.07,0.25,94.0,104.0
FMPDT-0006,Newborn Neurologic Examination,Service,96037-00-00,-,170.15,0.25,187.0,208.0
fmvas-0090,NG FEEDING 24 HOURS,Service,92036-00-00,-,150,0.25,165.0,183.0
FMPDT-2002,Nitric Oxide,Service,92210-00-00,-,355.3,0.25,391.0,434.0
FMPSYC0011,Non Verbal Iq,Service,96037-00-00,-,172.94,0.25,190.0,211.0
FMERDA0035,Nose Laceration Suturing,Service,90132-00-00,-,110,0.25,121.0,134.0
FMNUR-0142,NURSE ESCORT FOR PT. BY AIR    (PER DAY),Service,83610-04-50,-,854.93,0.25,940.0,1044.0
FMORW-0055,Nylon Stocking,Service,96092-00-00,-,139.47,0.25,153.0,170.0
ORT-0025,"O.R.I.F. with Screw/ Plates of Tibia, Fibula or Ulna",Service,47566-01-01,-,1507,0.25,1658.0,1840.0
FMNEP-0037,O2 Oxygen Session,Service,92044-00-00,-,172.0488,0.25,189.0,210.0
FMDER-0085,Occlusive Dressing - Large,Service,30055-00-30,-,262.2,0.25,288.0,320.0
FMDER-0084,Occlusive Dressing - Medium,Service,30055-00-20,-,132.49,0.25,146.0,162.0
FMDER-0083,Occlusive Dressing - Small,Service,30055-00-10,-,93.44,0.25,103.0,114.0
FMENDE0019,OESOPHAGEAL PH MONITORING      24 HOURS,Service,11810-00-00,-,1616.41,0.25,1778.0,1974.0
FMENDE0020,OESOPHAGEAL PH MONITORING      3 HOURS,Service,11810-00-00,-,808.9,0.25,890.0,988.0
FMEND-0234,OESOPHAGEAL PH MONITORING (48 HRS),Service,11810-00-00,-,1874.25,0.25,2062.0,2288.0
FMNUR-0068,OGT FEEDING PER CRITICAL AREA,Service,92036-00-00,-,50,0.25,55.0,61.0
FMLAB-1620,Oncotype Dx Breast,lab,73200-06-20,-,24500,0.25,26950.0,29915.0
FMONC-0056,One Fraction,Service,83700-00-00,-,461.63,0.25,508.0,564.0
FMONC-0062,One Fraction Half Body,Service,15600-02-00,-,769.85,0.25,847.0,940.0
FMONC-0050,One Week 5 Fractions,Service,15254-00-00,-,1538.31,0.25,1692.0,1878.0
FMANA-0030,OPD Anaesthetest assistant  fee ,Service,83600-02-60,-,238.14,0.25,262.0,291.0
FMPDS-0045,OPEN ORCHIDOPEXY,Service,37604-10-00,-,4037.55,0.25,4441.0,4930.0
FMORT-0082,OPEN REDUCT OF FRACT W/O INT. FIX AT HUMERUS,Service,47429-00-01,-,4514,0.25,4965.0,5512.0
FMORT-0486,Open Reduction Of Int. Fix Of Fract. & Disloc. Spine,Service,47699-01-00,-,3010,0.25,3311.0,3675.0
FMSUR-4005,"Open , Bilateral salpingoophorectomy",Service,35713-07-00,-,3305,0.25,3636.0,4035.0
FMOPTA0016,Opthalmic Pachymetry,Service,90067-00-11,-,539.73,0.25,594.0,659.0
MTOPT-0038,Optical Coherent Tomography (OCT) - One Eye,Service,11219-00-11,-,413.7363999999999,0.25,455.0,505.0
MTOPT-0039,Optical Coherent Tomography (Oct) - Two Eyes,Service,11219-00-12,-,656.26,0.25,722.0,801.0
FMENDE0060,OR SIGMOIDOSCOPY COMPLEMENTRY TO ANO RECTAL SURGER,Service,32084-00-00,-,60.64,0.25,67.0,74.0
FMERDA0067,ORDINARY DRESSING,Service,30055-00-00,-,54.39,0.25,60.0,66.0
FMORW-0093,Orthopaedic Shoes (One Pair),Service,96092-00-32,-,892.58,0.25,982.0,1090.0
FMORW-0153,Orthosis 1X1,Service,96092-00-00,-,1201.73,0.25,1322.0,1467.0
FMORW-0154,Orthosis 1X11,Service,96092-00-00,-,1135.58,0.25,1249.0,1387.0
FMORW-0001,ORTHOSIS I,Service,96092-00-31,-,2799.09,0.25,3079.0,3418.0
FMORW-0002,ORTHOSIS II,Service,96092-00-00,-,5606.54,0.25,6167.0,6846.0
FMORW-0003,ORTHOSIS III,Service,96092-00-31,-,9796.5,0.25,10776.0,11962.0
FMORW-0010,Orthosis IV,Service,96092-00-00,-,14208.82,0.25,15630.0,17349.0
FMORW-1110,ORTHOSIS IX,Service,96092-00-31,-,377.95,0.25,416.0,461.0
FMORW-0005,ORTHOSIS V,Service,96092-00-00,-,17761.03,0.25,19537.0,21686.0
FMORW-0006,Orthosis VI,Service,96092-00-31,-,563.44,0.25,620.0,688.0
FMORW-0008,Orthosis VII,Service,96092-00-31,-,193.86,0.25,213.0,237.0
FMORW-0009,Orthosis VIII,Service,96092-00-31,-,93.44,0.25,103.0,114.0
FMORW-0162,Orthosis Xi,Service,96092-00-00,-,661.5,0.25,728.0,808.0
FMORW-0025,Orthosis-Shortening Hip Spica Upto 6 Years,Service,96092-00-00,-,4859,0.25,5345.0,5933.0
FMNEU-3617,Other Peripheral Nerve Decompression In The Lower Limbs,Service,90016-01-00,-,2496,0.25,2746.0,3048.0
FMENTE0013,OTOACOUSTIC EMISSION TEST,Service,11332-02-00,-,422.9533,0.25,465.0,516.0
FMORW-0059,Otto Beck Pereneural Splint,Service,96092-00-00,-,2992.95,0.25,3292.0,3654.0
FMOBG-0063,OVUM PROCESSING,Service,73400-01-90,-,854.93,0.25,940.0,1044.0
FMANA-0014,OXYGEN (O2) PER HOUR,Service,92044-00-00,-,54.2773,0.25,60.0,66.0
FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL FOR 24 HRS INCLUDING O2,Service,92044-00-00,-,509.05,0.25,560.0,622.0
FMPDT-0137,OXYGEN from 1 HR to 4 hrs,Service,92044-00-00,-,170.15,0.25,187.0,208.0
FMINT-0072,Oxygen Inhalation,Service,92044-00-00,-,99.23,0.25,109.0,121.0
FMPDT-0136,Oxygen Per 1 Hr,Service,92044-00-00,-,36,0.25,40.0,44.0
FMERDA0150,Oxygen Service - Cpap,Service,92209-00-00,-,2768.41,0.25,3045.0,3380.0
FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,Service,92044-00-00,-,355.3,0.25,391.0,434.0
FMOBG-0142,OXYTOCIN CHALL. TEST MORE 4HRS,Service,16514-01-00,-,854.93,0.25,940.0,1044.0
FMOBG-0141,OXYTOCIN CHALLENGE TEST(LESS  THAN 4 HRS.) INC. CTG MON.500,Service,16514-01-00,-,509.05,0.25,560.0,622.0
FMORT-0777,Ozon Injection,Service,18360-01-01,-,476.97,0.25,525.0,582.0
FMORT-0440,P.O.P. TO SIMPLE FRACTURE 2ND VISIT,Service,96092-00-00,-,178.52,0.25,196.0,218.0
FMORT-0444,P.O.P. To Simple Fracture W/O Displacement,Service,96092-00-00,-,209,0.25,230.0,255.0
FMICU-0003,PACEMAKER PER DAY,Service,38353-00-00,-,481.7449999999999,0.25,530.0,588.0
FMPSYA0016,PAIRED ASSOCIATE LEARNING,Service,96238-00-00,-,85.07,0.25,94.0,104.0
FMONC-0037,Palliative Treatment,Service,15254-00-00,-,1616.41,0.25,1778.0,1974.0
FMURO-0133,Papaverin Test,Service,37415-00-00,-,362.61,0.25,399.0,443.0
FMPSYA0042,PARANOIA,Service,96180-00-00,-,344.48,0.25,379.0,421.0
FMPSDB0011,PART. RECONST. OF NOSE BY COMPOSITE GRAFT,Service,90676-00-00,-,2551,0.25,2806.0,3115.0
FMSUR-2222,Partial Hepatectomy,Service,30464-00-00,-,4622,0.25,5084.0,5643.0
FMNEU-3414,Partial Lobectomy For Epilepsy,Service,40703-02-00,-,5990,0.25,6589.0,7314.0
FMDER-0062,Pathergy Test,Service,96020-00-00,-,101.81,0.25,112.0,124.0
FMCAR-3034,"PDA coil closure (patent ductus arteriosus) Consumable (sheath, wire, catheter and coil)",Service,38700-01-00,-,14630,0.25,16093.0,17863.0
FMCAR-3033,"PDA device closure (patent ductus arteriosus) Consumable (sheath, wire, catheter, long sheath and device)",Service,38700-00-00,-,21318,0.25,23450.0,26029.0
FMPDT-0162,PDT SPECIAL NURSE FOR 24 HRS.,Service,95550-13-00,-,480.7,0.25,529.0,587.0
FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,Service,83600-02-00,-,170.15,0.25,187.0,208.0
FMINT-0074,Peack Flow Meter,Service,11512-00-00,-,135.85,0.25,149.0,166.0
FMSUR-3123,Pediatric Endoscopy,Service,30511-07-00,-,6335.834999999999,0.25,6969.0,7736.0
FMINT-0106,PEG-TAIL INSERTION FOR THORACENTESIS OF CHEST PLEU,Service,38800-00-00,-,2422.53,0.25,2665.0,2958.0
FMORW-0115,Pelvic-Thigh Orthosis - Large,Service,96092-00-00,-,7104.41,0.25,7815.0,8674.0
FMORW-0114,Pelvic-Thigh Orthosis - Medium,Service,96092-00-31,-,5329.01,0.25,5862.0,6507.0
FMORW-0113,Pelvic-Thigh Orthosis - Small,Service,96092-00-00,-,3914.82,0.25,4306.0,4780.0
FMPDS-0040,PENILE FISTULA,Service,90405-01-00,-,1701.49,0.25,1872.0,2078.0
FMCAT-0025,PER CARDIAL SYNTHESIS,Service,38359-00-00,-,5492,0.25,6041.0,6706.0
FMICU-0016,PERCAUTENOUS DILATATIONAL TRACHEOSTOMY,Service,41880-00-00,-,3960.55,0.25,4357.0,4836.0
FMINT-0008,PERCUTANEOUS KIDNEY BIOPSY,Service,36627-01-01,-,1964.6,0.25,2161.0,2399.0
FMPSYC0005,PEREX BEHAVIORAL EVALUATION,Service,96101-00-00,-,242.55,0.25,267.0,296.0
FMCAR-0013,Pericardiocentsis,Service,38359-00-00,-,5632.55,0.25,6196.0,6877.0
FMOPTA0007,Perimetry (Visual Field),Service,96040-00-00,-,535.6043,0.25,589.0,654.0
MTOBG-0029,PERINEURRAPHY,Service,90485-00-00,-,3075.23,0.25,3383.0,3755.0
FMSUR-0176,PERIPHERAL NERVE GRAFT,Service,39318-00-00,-,5344.35,0.25,5879.0,6525.0
FMNEU-3661,Peripheral Nerve Injection - One Nerve,Service,18216-31-00,-,1198,0.25,1318.0,1463.0
FMNEP-0006,Peritoneal Dialysis,Service,13100-07-00,-,10669.45,0.25,11736.0,13027.0
FMURO-7211,PERITONEAL DRAINAGE,Service,30394-00-00,-,1738,0.25,1912.0,2122.0
FMSUR-0010,PERITONEAL TAP - THERAPEUTIC,Service,30406-00-00,-,539.73,0.25,594.0,659.0
FMSUR-0096,PERITONEAL WASHOUT,Service,30396-00-00,-,2896,0.25,3186.0,3536.0
FMPDT-0135,PERSPIRATION TEST-SUSPECT      MUCOVISCIDOSIS,Service,92204-00-00,-,139.47,0.25,153.0,170.0
FMCARS0008,Pharmacological Stress ECHOCardiography,Service,55113-00-00,-,2306.77,0.25,2537.0,2817.0
FMPSYA0057,PHOBIA SCALE,Service,96238-00-00,-,255.22,0.25,281.0,312.0
FMPDT-0034,PHONOCARDIOGRAPHY - CHILD OVER 4 YRS,Service,92044-00-00,-,139.47,0.25,153.0,170.0
FMPDT-0065,PHONOCARDIOGRAPHY-N.B. UPTO 3Y,Service,55113-00-00,-,255.22,0.25,281.0,312.0
MTOPT-0005,Photo Dynamic Therapy - One Eye,Service,42503-00-01,-,330.75,0.25,364.0,404.0
FMDER-0022,Photopatch Test,Service,12012-00-00,-,362.61,0.25,399.0,443.0
FMOPT-4104,Photorefractive Keratectomy [P.R.K.] (One Eye),Service,90063-00-01,-,5335.77,0.25,5869.0,6515.0
FMPDT-0014,Phototherapy 24 HRS +Eye pads,Service,90677-00-00,-,275.4829,0.25,303.0,336.0
FMPDT-0234,PIC LINE INSERTION,Service,13815-01-00,-,2000,0.25,2200.0,2442.0
FMOPTD0008,PICKING OF P.T.D.,Service,42587-04-01,-,396.0549999999999,0.25,436.0,484.0
FMORT-1043,Plantar Fascia Injection,Service,18360-01-01,-,1350,0.25,1485.0,1648.0
FMDER-0020,Planter Wart,Service,30186-00-01,-,308.275,0.25,339.0,376.0
FMNEP-0025,Plasma Pharesis (Tpe),Service,13750-00-00,-,3044.085,0.25,3348.0,3717.0
FMNEP-0031,Plasmapharesis,Service,13750-00-00,-,3998.5,0.25,4398.0,4882.0
FMHC-0061,Plaster Cast Removal,Service,96094-00-10,-,92.169,0.25,101.0,113.0
FMSUR-0223,PLASTER SLAB (ARM),Service,96092-00-00,-,239.88,0.25,264.0,293.0
ORT-0026,Plaster Spica Or Jacket,Service,47708-00-00,-,685.52,0.25,754.0,837.0
FMORT-0283,Plastic Operation On Hand W/ Other Graft Or Implant,Service,90547-00-01,-,7513,0.25,8264.0,9173.0
FMLAB-1006,Platelet Aphresis,Service,13750-03-00,-,2090,0.25,2299.0,2552.0
FMDERP0002,Platelet Rich Plasma (Prp) 1 Session,Service,92062-00-00,-,783.75,0.25,862.0,957.0
FMLAB-1450,PLATELETS CONCENTRATE 150ML,Service,92062-00-00,-,1497,0.25,1647.0,1828.0
FMLAB-1101,PLATELETS CONCENTRATE 50ML,Service,99999-99-99,-,332.8325,0.25,366.0,406.0
FMENTE0011,PLAY AUDIOMETRY (PED),Service,11306-00-00,-,539.73,0.25,594.0,659.0
FMPSYB0030,PLAY THERAPHY(5 SESSION),Service,96148-00-00,-,1362.59,0.25,1499.0,1664.0
FMPSYB0028,PLAY THERAPY(PER SESSION)      DEV.THERAP.FOR MENTAL RETARD.,Service,96148-00-00,-,338.9,0.25,373.0,414.0
PKINT-0003,Plethysmography,Service,11503-01-00,-,1878.91,0.25,2067.0,2294.0
FMSUR-3222,Pleural Biopsy (Abram’S Needle) Without Histopathology Test,Service,38418-08-01,-,1472.6558,0.25,1620.0,1798.0
FMSUR-0006,PLEURAL OR ABDOMINAL TAP      (DIAGNOSTIC),Service,30406-00-00,-,277.54,0.25,305.0,339.0
FMSUR-0007,PLEURAL TAP (THERAPEUTIC),Service,38803-00-00,-,539.73,0.25,594.0,659.0
FMSUR-0264,PLEURECTOMY,Service,38424-00-00,-,27170,0.25,29887.0,33175.0
FMDER-0143,Podophyllin Application - Large Area,Service,90660-00-00,-,178.52,0.25,196.0,218.0
FMORW-0070,Polio Above Knee Walking Brace Thigh Cuff,Service,96092-00-00,-,29838.8,0.25,32823.0,36433.0
FMORW-0069,Polio Above Knee Walking Brace With Tuber System,Service,96092-00-00,-,24249,0.25,26674.0,29608.0
FMENTE6001,POLITZERIZATION,Service,90113-00-02,-,178.52,0.25,196.0,218.0
FMONC-0012,Polycythemia(Therapeutic Dose),Service,90960-00-00,-,4674.91,0.25,5142.0,5708.0
FMSUR-3223,Polysomnography (Overnight Diagnostic Test Only),Service,92012-00-00,-,3597.935,0.25,3958.0,4393.0
FMPDT-0191,Porta Cath Insertion,Service,13815-00-00,-,12595,0.25,13855.0,15378.0
FMPDT-2001,Porta Cath Removal,Service,34530-04-00,-,4182,0.25,4600.0,5106.0
FMCAR-0018,Portable Echo Screening,Service,55113-00-00,-,1417.3544,0.25,1559.0,1731.0
FMPTD-0119,PORTABLE VENTILATOR OXYLOG PER HOUR,Service,92209-00-00,-,194.579,0.25,214.0,238.0
FMPDS-0063,PORTOENTEROSTOMY,Service,43978-00-00,-,9687.33,0.25,10656.0,11828.0
FMNEU-3564,Post-Discectomy/Laminectomy Re-Explor - One Level,Service,48654-01-00,-,1738,0.25,1912.0,2122.0
FMORT-0671,Posterior Cruciate Ligament Reconstruction,Service,49542-01-01,-,5726,0.25,6299.0,6991.0
FMENT-3124,POSTERIOR NASAL PACK UNDER GENERAL ANESTHESIA,Service,92031-00-00,-,2299,0.25,2529.0,2807.0
FMPDS-0057,POSTERIOR SAGITTAL ANORECTOPLASTY,Service,43966-00-00,-,8896.55,0.25,9786.0,10863.0
FMORT-0704,Postero Lateral Rotatory InstabiLity (Dlri),Service,47363-00-01,-,5192,0.25,5711.0,6339.0
FMOBG-0069,POST-NATAL PROGRAM 4 SESSION,Service,83700-00-00,-,255.22,0.25,281.0,312.0
EXURO-0016,POST-OP.REG.URETHRAL DLTN. FORURETHRAL STRUCTURE USING MTL G,Service,37303-00-00,-,539.73,0.25,594.0,659.0
FMCAR-0025,PPM Interrogation,Service,11718-00-00,-,330.75,0.25,364.0,404.0
FMENTP3015,PRE & POST EVALUATION OF OSAS,Service,96037-00-00,-,2306.77,0.25,2537.0,2817.0
FMXRAY1631,Premedication Visit,Service,96237-00-40,-,110,0.25,121.0,134.0
FMOBG-0068,PRE-NATAL PROGRAM 6 SESSION,Service,95550-11-00,-,430.95,0.25,474.0,526.0
FMOPTA0005,Prescription For Glasses,Service,96024-00-00,-,51.205,0.25,56.0,63.0
fmvas-0091,Pressure Relieving Matress,Service,96092-00-00,-,298.0131,0.25,328.0,364.0
FSSUR-0002,Proctoscopy,Service,32171-00-00,-,175.56,0.25,193.0,214.0
MTSUR-0046,PROCTO-SIGMOIDOSCOPY,Service,32084-00-00,-,242.55,0.25,267.0,296.0
FMENDE0008,PROCTOSIGMOIDOSCOPY (RIGID),Service,32075-00-00,-,771.75,0.25,849.0,942.0
FMENTN0004,PROETZ MANOEUVRE (NASAL SINUS,Service,41704-00-00,-,178.52,0.25,196.0,218.0
FMONC-0017,Profile Stronium Beta Irradiation Complete Package,Service,16015-00-00,-,940,0.25,1034.0,1148.0
FMONC-0016,Profile Stronium Beta Irradiation Complete Pkg (3 Session),Service,16015-00-00,-,754.51,0.25,830.0,921.0
FMCAR-1008,Programing Of Ppm (Crt - Ddd - Icd),Service,90203-05-00,-,255.22,0.25,281.0,312.0
FMENTE6038,PROGRAMMABLE HEARING AID FITTING (BASIC),Service,41557-02-01,-,2773.98,0.25,3051.0,3387.0
