Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
FMLAB-1012,Activated Clotting Time,Lab,73100-08-50,-,145.0,0.15,160.0,174.0
FMLAB-8511,IMMUNOFLUORENCE EBV G,Lab,73100-21-70,-,145.0,0.15,160.0,174.0
FMLAB-2035,Lipoprotein Electrophoresis,Lab,73050-23-30,-,145.0,0.15,160.0,174.0
FMLAB-6029,PLATE FOR AIR EXAMINATION,Lab,73350-06-00,-,145.0,0.15,160.0,174.0
FMLAB-1092,TOTAL EOSINOPHIL COUNT  URINE SMEAR,Lab,73150-01-20,-,145.0,0.15,160.0,174.0
FMLAB-9363,"Anti Dnase (Anti-Streptococal-Dnase B, Anti Streptodornase B)",Lab,73100-12-90,-,144.2,0.15,159.0,173.0
FMLAB-7006,CARDIAC ENZYMES PANEL,Service,92204-00-00,-,144.2,0.15,159.0,173.0
FMOPTA0010,Fundus Photography,Service,96188-00-00,-,144.2,0.15,159.0,173.0
FMLAB-9992,Cryptosporidiosis Screening And Identification In Stool,Lab,73050-45-50,-,143.0,0.15,157.0,171.0
877,"Addition to removable appliance   clasp, spring or tooth",Dental,97877-01-00,-,141.75,0.15,156.0,170.0
876,"Repair of removable appliance – clasp, spring or tooth",Dental,97876-00-00,-,141.75,0.15,156.0,170.0
875,Repair of removable appliance – resin base,Dental,97875-00-00,-,141.75,0.15,156.0,170.0
776,Impression   dental appliance repair/modification,Dental,97719-01-10,-,141.75,0.15,156.0,170.0
768,Adding tooth to partial denture to replace an extracted or decoronated tooth   per tooth,Dental,97768-00-00,-,141.75,0.15,156.0,170.0
761,Reattaching pre-existing clasp to denture,Dental,97761-00-00,-,141.75,0.15,156.0,170.0
754,Denture base modification,Dental,97754-00-00,-,141.75,0.15,156.0,170.0
741,Adjustment of a denture,Dental,97741-00-00,-,141.75,0.15,156.0,170.0
737,Resilient lining,Dental,97737-00-00,-,141.75,0.15,156.0,170.0
732,Occlusal rest   per rest,Dental,97732-00-00,-,141.75,0.15,156.0,170.0
FMLAB-2071,Total Lipids,Lab,73000-00-60,-,142.14,0.15,156.0,170.0
FMLAB-2304,CALCIUM 24 HOURS URINE,Lab,73050-05-80,-,142.0,0.15,156.0,170.0
FMLAB-2307,CREATININE 24 HOURS URINE,Lab,73050-09-90,-,142.0,0.15,156.0,170.0
FMLAB-2315,PHOSPHOROUS 24 HOURS URINE,Lab,73050-28-20,-,142.0,0.15,156.0,170.0
FMLAB-2302,SODIUM 24 HOURS URINE,Lab,73050-33-20,-,142.0,0.15,156.0,170.0
FMLAB-2308,URIC ACID 24 HOURS URINE,Lab,73050-37-80,-,142.0,0.15,156.0,170.0
FMLAB-5078,ROSE WELLER,Lab,73100-05-20,-,140.86,0.15,155.0,169.0
FMLAB-9368,Anti YO (Purkinje Cells),Lab,73200-08-80,-,140.0,0.15,154.0,168.0
FMLAB-9172,Bilirubin (Amniotic Fluid),Lab,73050-02-90,-,140.0,0.15,154.0,168.0
FMLAB-1906,CANDIDA AURIS SCREENING,Lab,73100-20-10,-,140.0,0.15,154.0,168.0
FMOPTE0001,Foreign Body Removal - Superficial,Service,30061-02-01,-,140.0,0.15,154.0,168.0
FMOPTC0004,Incision Of Eyelid Stye,Service,90084-00-01,-,140.0,0.15,154.0,168.0
FMOPT-4143,RETROBULBAR ALCOHOLIC INJ.,Service,42824-00-01,-,140.0,0.15,154.0,168.0
FMPDT-0126,APPLICATN OF DRESSING TO LARGE2NDARY HEALING WOUND UPTO 3YRS,Service,30055-00-30,-,139.47,0.15,153.0,167.0
FMPTD-0057,FACIAL NERVE COND. - 1 SIDE,Service,11012-01-00,-,139.47,0.15,153.0,167.0
FMMOR-0001,MORGUE PER DAY,Service,83700-00-00,-,139.47,0.15,153.0,167.0
FMPDT-0034,PHONOCARDIOGRAPHY - CHILD OVER 4 YRS,Service,92044-00-00,-,139.47,0.15,153.0,167.0
FMPDT-0070,SCHELLONG-TEST (B.P. TEST),Service,11600-03-00,-,139.47,0.15,153.0,167.0
FMXRAY1606,Follow Up Xray,Radiology,99999-99-92,-,153.0,0.15,153.0,
FMXRAY1202,X-RAY SHOULDER AP.,Radiology,57700-00-11,-,138.02,0.15,152.0,165.0
FMERDA0083,FINE FAC.SUTRES.USING 8-12 SUT USING 5 OR 6 SUTURE,Service,30032-00-30,-,138.02,0.15,152.0,165.0
FMPDT-0109,Gastric Lavage,Service,14200-00-00,-,138.02,0.15,152.0,165.0
FMDNTM0013,Local Treatment Of Oral Lesion Small,Dental,97989-00-10,-,136.4,0.15,150.0,164.0
FMENTE9914,Dix-Hallpike Test For Bppv,Service,96064-00-20,-,135.96,0.15,150.0,163.0
FMLAB-9626,PAH / PARA-AMINO HIPPURIC ACID,Lab,83700-00-00,-,134.0,0.15,147.0,161.0
FMPDT-0087,ALLERGY INHALATION PROVOCATION TST EACH LLGN INCL.CRTL PTNT,Service,11503-17-00,-,134.0,0.15,147.0,161.0
FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,Service,11503-16-00,-,134.0,0.15,147.0,161.0
FMXRAY1252,X-RAY CHEST PA & LAT. VIEWS,Radiology,58500-00-20,-,132.87,0.15,146.0,159.0
FMXRAY1223,X-RAY FINGERS STRESS VIEW,Radiology,57506-04-11,-,132.87,0.15,146.0,159.0
FMXRAY1228,X-RAY HIP FOR HEAD OF FEMUR(30 CA/AG),Radiology,57712-00-11,-,132.87,0.15,146.0,159.0
FMDER-0153,Incision & Drainage Of Absess -Small,Service,30223-01-00,-,132.87,0.15,146.0,159.0
FMPTD-0082,Local Injection,Service,96205-19-00,-,132.87,0.15,146.0,159.0
FMDER-0122,Narrow band UVB therapy 1 session,Service,14050-02-00,-,132.87,0.15,146.0,159.0
FMPSDH0009,Wound Dressing Major,Service,30055-00-30,-,132.87,0.15,146.0,159.0
fmlab-1306,Gestational Diabetes Screening (Ogtt / 50 Grs) One Test,Lab,66542-00-20,-,132.49,0.15,146.0,159.0
MTNUR-0008,DRESSING WITH BANDAGE,Service,30055-00-00,-,132.49,0.15,146.0,159.0
FMORT-0398,WALKING HEEL,Service,96092-00-00,-,132.49,0.15,146.0,159.0
FMLABM0031,2 SWAB SAMPLING,Lab,73100-09-80,-,132.3,0.15,146.0,159.0
FMNUR-0061,TRACHEOSTOMY TUBE CARE,Service,22065-00-10,-,132.3,0.15,146.0,159.0
FMLAB-5040,HERPES II ( IgG) ABS,Lab,73100-23-10,-,131.84,0.15,145.0,158.0
FMLAB-3024,Total T3,Lab,73050-36-50,-,131.84,0.15,145.0,158.0
EXOBG-0016,C & S Skin,Lab,73050-41-30,-,130.0,0.15,143.0,156.0
fmlab-1343,C & S Umbilical,Lab,73050-40-90,-,130.0,0.15,143.0,156.0
FMLAB-6851,ROUTINE CULTURE MYCOLOGY,Lab,73050-41-50,-,130.0,0.15,143.0,156.0
FMXRAY1605,FLUROSCOPY IN OR5 MINUTES,Radiology,60503-00-00,-,129.0,0.15,142.0,155.0
FMXRAY1178,X-RAY A.C. JOINT WITH WEIGHT BEARING,Radiology,57700-00-11,-,129.0,0.15,142.0,155.0
FMXRAY1206,X-RAY SHOULDER OF INTERTUBECULARIS GROOVE,Radiology,57700-00-11,-,129.0,0.15,142.0,155.0
FMXRAY1205,X-RAY SHOULDER SPECIAL VIEW FOR GLENOID,Radiology,57700-00-11,-,129.0,0.15,142.0,155.0
FMENTE0029,Comptuer Assisted Vestibular Rehabiliation Exercise,Service,96130-00-00,-,129.0,0.15,142.0,155.0
FMDNL-0059,Ear Plug,Service,41647-01-00,-,129.0,0.15,142.0,155.0
FMENTE3026,HEARING AID,Service,96092-00-41,-,129.0,0.15,142.0,155.0
FMPTD-0003,Infrared - Op,Service,22065-00-40,-,129.0,0.15,142.0,155.0
FMENTL0017,SPEACH THERAPY SINGLE,Service,95550-05-00,-,129.0,0.15,142.0,155.0
FMERDA0123,Back Slab Short - Below Elbow,Service,90595-00-51,-,128.75,0.15,142.0,154.0
FMLAB-9010,Alpha-1-Antitrypsin,Lab,73050-01-50,-,128.0,0.15,141.0,153.0
FMLAB-6036,FOOD EXAM (BACTERIOLOGICAL),Lab,97048-01-00,-,128.0,0.15,141.0,153.0
FMLAB-5039,HSV I IgG,Lab,73100-23-00,-,128.0,0.15,141.0,153.0
FMORT-0422,DRESSING OF WOUND - SMALL,Service,30055-00-10,-,127.72,0.15,140.0,153.0
fmvas-0093,Tpn Administration,Service,96098-00-00,-,126.0,0.15,139.0,151.0
733,Tooth/teeth (partial denture),Dental,97765-00-00,-,125.0,0.15,138.0,150.0
FMLAB-1023,CBC With automated Differential,Lab,73100-00-80,-,124.875,0.15,137.0,150.0
FMLAB-5051,Rota Virus Ag In Stool,Lab,73050-49-90,-,124.63,0.15,137.0,149.0
FMLAB-1091,TOTAL EOSINOPHIL COUNT  SPUTUM SMEAR,Lab,73400-01-30,-,124.63,0.15,137.0,149.0
FMLAB-1093,TOTAL EOSINOPHIL COUNT EY DISC H.,Lab,73400-01-20,-,124.63,0.15,137.0,149.0
FMLAB-2072,Triglycerides,Lab,73050-36-20,-,124.63,0.15,137.0,149.0
FMXRAY1241,X-RAY ANKLE AP & LAT.,Radiology,57518-03-11,-,124.63,0.15,137.0,149.0
FMXRAY1189,X-RAY CERVICAL SPINE AP & LAT.,Radiology,58100-00-00,-,124.63,0.15,137.0,149.0
FMXRAY1176,X-RAY CLAVICLE 5% AP OR PA,Radiology,57706-00-01,-,124.63,0.15,137.0,149.0
FMXRAY1208,X-RAY ELBOW AP & LAT.,Radiology,57506-01-21,-,124.63,0.15,137.0,149.0
FMXRAY1231,X-RAY FEMUR AP & LAT.,Radiology,57518-00-11,-,124.63,0.15,137.0,149.0
FMXRAY1246,X-RAY FOOT AP & OBL.,Radiology,57518-04-11,-,124.63,0.15,137.0,149.0
FMXRAY1212,X-RAY FOREARM AP. & LAT.,Radiology,57506-02-01,-,124.63,0.15,137.0,149.0
FMXRAY1217,X-RAY HAND AP. & OBL.,Radiology,57506-04-11,-,124.63,0.15,137.0,149.0
FMXRAY1207,X-RAY HUMERUS AP & LAT.,Radiology,57700-00-11,-,124.63,0.15,137.0,149.0
FMXRAY1232,X-RAY KNEE AP & LAT.,Radiology,57518-01-11,-,124.63,0.15,137.0,149.0
FMXRAY1234,X-RAY KNEE TUNNEL FRIK POSITION,Radiology,57518-01-11,-,124.63,0.15,137.0,149.0
FMXRAY1244,X-RAY OS-CALSIS (HEEL)TANGENTIAL LAT.,Radiology,57518-04-11,-,124.63,0.15,137.0,149.0
FMXRAY1260,X-RAY PORTABLE CHARGE,Radiology,96093-00-00,-,124.63,0.15,137.0,149.0
FMXRAY1198,X-RAY SACRUM COCCYX AP & LAT.,Radiology,58109-00-00,-,124.63,0.15,137.0,149.0
FMXRAY1203,X-RAY SHOULDER AP & AXIAL,Radiology,57700-00-21,-,124.63,0.15,137.0,149.0
FMXRAY1213,X-RAY WRIST PA. & LATERAL,Radiology,57506-03-11,-,124.63,0.15,137.0,149.0
FMERDA0093,E.C.G. ANALYZER,Service,11700-00-00,-,124.63,0.15,137.0,149.0
FMLAB-2002,ACID PHOSPHATASE,Lab,73050-27-40,-,124.12,0.15,137.0,149.0
FMLAB-6400,RESPIRATORY SYNCYTIAL VIRUS AG,Lab,73050-46-90,-,124.0,0.15,136.0,149.0
FMORW-0079,Correction Of Shoe - Small,Service,96092-00-00,-,124.0,0.15,136.0,149.0
FMORW-0008,Orthosis VII,Service,96092-00-31,-,124.0,0.15,136.0,149.0
FMORW-0132,Silicon Heel,Service,97823-00-00,-,124.0,0.15,136.0,149.0
FMACUA0022,TRIGGER POINT STIMULATION,Service,96155-00-00,-,124.0,0.15,136.0,149.0
746,Remodelling – partial denture,Dental,97746-00-00,-,122.85,0.15,135.0,147.0
FMSUP-00019,CCU - Medical Supervision,Service,83600-02-30,-,121.28,0.15,133.0,145.0
FMERDA0141,IV FLUIDS - ONGOING INFUSION,Service,96199-19-00,-,121.28,0.15,133.0,145.0
FMLAB-3036,COMPLEMENT 3 PROACTIVATOR,Lab,73100-12-50,-,121.0,0.15,133.0,145.0
FMLAB-9494,FLUORIDE INHIB. PSEUDOCHOLINESTER,Lab,73050-39-70,-,121.0,0.15,133.0,145.0
FMLAB-6012,NASAL SWAB C/S,Lab,73050-40-90,-,121.0,0.15,133.0,145.0
FMLAB-1089,Nitro Blue Tetrazon,Lab,73100-17-40,-,121.0,0.15,133.0,145.0
FMXRAY1184,X-RAY STERNO-CLAVICULAR JOINTS,Radiology,58521-00-00,-,121.0,0.15,133.0,145.0
766,Reattaching existing tooth on denture – per tooth,Dental,97766-01-00,-,120.0,0.15,132.0,144.0
418,Root canal obturation – each additional canal,Dental,97418-00-00,-,120.0,0.15,132.0,144.0
FMOBG-0016,Antenatal (CTG)Monitoring/HR,Service,16514-01-00,-,120.25,0.15,132.0,144.0
fmrmb-9929,Room Difference (Semi Pvt - Pvt),Accomodation,83610-01-10,-,120.0,0.15,132.0,144.0
FMXRAY1586,X-RAY Bone Age 1 view ,Radiology,58300-00-00,-,120.0,0.15,132.0,144.0
FMXRAY1248,X-RAY FOOT TANGENTIAL & LAT. IN STANDING,Radiology,57518-04-11,-,119.48,0.15,131.0,143.0
FMERDA0001,ABCESS INCISION AND DRAINAGE - SUPERFECIAL,Service,30223-01-00,-,119.48,0.15,131.0,143.0
FMENTE3001,Ear Wash - Unilateral,Service,41647-00-00,-,119.48,0.15,131.0,143.0
FMDER-0159,Electrocautery - Small Area,Service,30192-00-10,-,119.48,0.15,131.0,143.0
FMENTL0015,INDIRECT LARYNGOSCOPY USING ENDOSCOPE,Service,41849-00-00,-,119.48,0.15,131.0,143.0
FMDER-0139,Liquid Nirtogen Application - Medium,Service,30192-00-10,-,119.48,0.15,131.0,143.0
FMERDA0006,Removal Of Stitches,Service,92200-00-00,-,119.48,0.15,131.0,143.0
FMDER-0163,Mollusca Bodies Extraction - Small,Service,30189-00-00,-,119.48,0.15,131.0,143.0
FMXRAY1337,Doppler. Portable In O.R.,US,99999-99-92,-,119.48,0.15,131.0,143.0
FMERDA0008,Burn Dressing 5 % - Bsa,Service,30010-00-10,-,119.0,0.15,131.0,143.0
FMLAB-5090,G6PD (QUALITATIVE),Lab,73050-16-10,-,116.0,0.15,128.0,139.0
FMLAB-4014,Opiates,Lab,73300-08-20,-,116.0,0.15,128.0,139.0
FMXRAY1211,X-RAY ELBOW FOR SULCRUS ULNARIS VIEW,Radiology,57506-01-11,-,116.0,0.15,128.0,139.0
FMENT-9000,C.P Program - 1 Session (P.D),Service,83620-00-30,-,116.0,0.15,128.0,139.0
FMPN-0065,Conscious Sedation,Service,92515-10-00,-,116.0,0.15,128.0,139.0
FMENTN2010,CONTROL OF EPISTAXIS BY CHEMICAL CAUTERIZATION - BILATERAL,Service,41677-00-00,-,116.0,0.15,128.0,139.0
FMENT-3550,CORTICOSTEROID INJ.-TURBINATE,Service,96205-03-00,-,116.0,0.15,128.0,139.0
FMDER-0031,Dermo Test,Service,12000-00-00,-,116.0,0.15,128.0,139.0
FMDER-0063,Diathermy Curretage,Service,30195-00-00,-,116.0,0.15,128.0,139.0
FMSUR-0021,DRAINAGE SM.ABCESS-LOCAL ANAES,Service,30223-01-00,-,116.0,0.15,128.0,139.0
FMOPTA0012,Eye Suture Removal,Service,42668-00-01,-,116.0,0.15,128.0,139.0
FMORW-0116,Halux Valgus Brace,Service,90595-00-31,-,116.0,0.15,128.0,139.0
FMOPTA0019,Hess Test,Service,42503-00-01,-,116.0,0.15,128.0,139.0
FMURO-0151,intracorporeal Inj VR Test,Service,37415-00-00,-,116.0,0.15,128.0,139.0
FMERDA0034,Lip Laceration Suturing,Service,90676-00-00,-,116.0,0.15,128.0,139.0
FMENTE3017,Microscopic Examination Unilateral,Service,90119-00-01,-,116.0,0.15,128.0,139.0
FMOPTA0021,Multivision Contrast Test,Service,96039-00-00,-,116.0,0.15,128.0,139.0
FMDER-0143,Podophyllin Application - Large Area,Service,90660-00-00,-,116.0,0.15,128.0,139.0
FMENTE6001,POLITZERIZATION,Service,90113-00-02,-,116.0,0.15,128.0,139.0
FMENTN0004,PROETZ MANOEUVRE (NASAL SINUS,Service,41704-00-00,-,116.0,0.15,128.0,139.0
FMURO-0113,Re-Eswl From Addmission 1St Month,Service,36546-00-00,-,116.0,0.15,128.0,139.0
FMENTE4007,Removal Of Grommet-Unilateral,Service,90114-00-01,-,116.0,0.15,128.0,139.0
MTSUR-0057,SCLEROTHERAPHY FOR HAEMORRHOIDS (SESSION),Service,32132-00-00,-,116.0,0.15,128.0,139.0
FMENTE2004,SUTURE OF LACERATION OF EXTRNAL EAR (PER SUTURE),Service,30052-00-01,-,116.0,0.15,128.0,139.0
FMOPTA0020,Synptophore Examination,Service,96044-00-01,-,116.0,0.15,128.0,139.0
FMERDA0036,Toungue Laceration Suturing,Service,90335-01-00,-,116.0,0.15,128.0,139.0
FMENTE0021,Transient evoked Otoacoustic Emissions (PED),Service,11332-00-00,-,116.0,0.15,128.0,139.0
FMNEU-0048,Trigger Point Injection (More Than 2 Trigger Points),Service,90595-00-00,-,116.0,0.15,128.0,139.0
FMDER-0026,Uretheral Scrapping,Service,90365-00-00,-,116.0,0.15,128.0,139.0
FMURO-0056,Dressing Of Wound,Service,30055-00-00,-,116.0,0.15,128.0,139.0
FMLAB-1764,CALCIUM CREATININE RATIO IN URINE,Service,73050-39-70,-,128.0,0.15,128.0,
FMLAB-6076,ACINETOBACTER SCREENING,Lab,-,73050-39-70,128.0,0.15,128.0,
FMLAB-5294,ANTINATAL CARE HIV AG/AB,Lab,73050-49-40,-,115.76,0.15,127.0,139.0
FMONC-0063,HALF BODY ONCE-PLANNING,Service,15556-00-00,-,115.76,0.15,127.0,139.0
FMDER-0052,TOPICAL APPLICATION - ALOPECIA LOTION,Service,99999-99-99,-,115.76,0.15,127.0,139.0
833,Removal of banding – per arch,Dental,97833-00-10,-,113.4,0.15,125.0,136.0
FMLAB-2211,C.K.MB,Lab,73050-09-60,-,113.3,0.15,125.0,136.0
FMLAB-2013,CK (CPK),Lab,73050-09-40,-,113.3,0.15,125.0,136.0
FMLAB-2055,Lipase,Lab,73050-23-00,-,113.3,0.15,125.0,136.0
FMLAB-2090,Phosphorus In Urine,Lab,73050-28-30,-,113.3,0.15,125.0,136.0
FMLAB-6841,BONE MARROW TREPHINE NEEDLE,Service,30081-00-00,-,113.3,0.15,125.0,136.0
FMPDT-0081,CHANGE OF I.V.FLUID (BLOOD OR BLOOD PRODUCT) NEXT BOTTLE,Service,13706-01-00,-,113.3,0.15,125.0,136.0
FMERDA0640,DEEP CUT WOUND SMALL ( 3 - 5 STITCHES),Service,83700-00-00,-,113.3,0.15,125.0,136.0
FMINTH-0005,Endoscopic Biopsy,Service,30473-01-00,-,113.3,0.15,125.0,136.0
FMPDT-0137,OXYGEN from 1 HR to 4 hrs,Service,92044-00-00,-,113.3,0.15,125.0,136.0
FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,Service,83600-02-00,-,113.3,0.15,125.0,136.0
FMPDT-0014,Phototherapy 24 HRS +Eye pads,Service,90677-00-00,-,113.3,0.15,125.0,136.0
FMENTN2055,REMOVAL OF NASAL PACK,Service,92031-00-00,-,113.3,0.15,125.0,136.0
FMPSYA0004,TAYLOR`S ANXIETY SCALE,Service,96237-00-00,-,113.3,0.15,125.0,136.0
FMPSYA0067,INTRAVENOUS INFUSION,Service,96199-19-00,-,113.3,0.15,125.0,136.0
FMLAB-6354,VAINAL SMEAR (FOR TRICHOMONAS & MONILIA),Lab,73050-60-10,-,112.0,0.15,123.0,134.0
FMLAB-1054,Partial Thromboplastin Time (PTT),Lab,73100-09-50,-,111.0,0.15,122.0,133.0
FMLAB-1318,"CELL COUNT, BODY FLUID, CSF",Lab,73400-00-70,-,110.25,0.15,121.0,132.0
FMPTD-0123,ADULT ABG EXTRACTION,Service,13842-00-00,-,110.25,0.15,121.0,132.0
FMPDTE0001,Ecg - Pediatrics,Service,11700-00-00,-,110.25,0.15,121.0,132.0
FMPNTE0002,ECG Repeated - Pediatrics,Service,11700-00-00,-,110.25,0.15,121.0,132.0
FMLAB-9225,GALACTOSAEMIA SCREEN (PAPER SPOT),Lab,73050-13-80,-,110.0,0.15,121.0,132.0
FMLAB-9153,RETINOL BINDING PROTEIN,Lab,83700-00-00,-,110.0,0.15,121.0,132.0
FMPDT-0086,ALLERGY NASAL-PROVOCATION TEST EACH ALLERGN INCL.CONTROL PTNT,Service,12000-00-00,-,110.0,0.15,121.0,132.0
FMPSYA0035,BACK DEPRSS`N INVENTORY TEST,Service,96237-00-00,-,110.0,0.15,121.0,132.0
FMPSYA0060,BENDER GESTALT TEST,Service,95550-10-00,-,110.0,0.15,121.0,132.0
FMPSYA0012,BENTON VISUAL RETENTION TEST,Service,96037-00-00,-,110.0,0.15,121.0,132.0
FMENDA0002,Bronchoalveolar Lavage,Service,41898-02-01,-,110.0,0.15,121.0,132.0
FMORT-0377,ELASTIC BANDAGE BELOW KNEE W/O MEDICINE,Service,96092-00-00,-,110.0,0.15,121.0,132.0
FMPDT-0054,EXAMINATION OF CHILDREN 5 YRS  AND OLDER,Service,96037-00-00,-,110.0,0.15,121.0,132.0
FMDER-0081,Incision & Drainage Of Absess - Superfacial,Service,30223-01-00,-,110.0,0.15,121.0,132.0
FMPDT-0091,INSRT.ORO-GASTRIC NUTRIT TUBE  UPTO 24HRS CHDRN OVER 3 YRS,Service,92036-00-00,-,110.0,0.15,121.0,132.0
FMANA-0032,LOCAL ANAESTHESIA ASSISTANT/HR,Service,83670-00-60,-,110.0,0.15,121.0,132.0
FMPDT-0006,Newborn Neurologic Examination,Service,96037-00-00,-,110.0,0.15,121.0,132.0
FMERDA0035,Nose Laceration Suturing,Service,90132-00-00,-,110.0,0.15,121.0,132.0
FMXRAY1631,Premedication Visit,Service,96237-00-40,-,110.0,0.15,121.0,132.0
FMPDT-0157,Pulse Oximeter 1 - 4 HOURS,Service,12203-01-00,-,110.0,0.15,121.0,132.0
FMXRAY1628,X-Ray Scaphoid - 1 View,Radiology,57506-03-11,-,109.0,0.15,120.0,131.0
FMXRAY1656,X-Ray Skull - 1 View,Radiology,57901-00-10,-,109.0,0.15,120.0,131.0
FMLAB9995,SARS COV2 (COVID-19) Antigen - POCT,Lab,73100-15-10,-,108.15,0.15,119.0,130.0
FMICU-0007,ECG PORTABLE,Service,11700-00-00,-,108.15,0.15,119.0,130.0
P15NOVAT-+,Nova T copper loop,Consumable,46920,-,119.0,0.0,119.0,
FMLAB-2323,CHLORIDE STOOL,Lab,73050-07-90,-,107.0,0.15,118.0,128.0
FMXRAY1632,"Potassium, Stool",Lab,73050-39-70,-,107.0,0.15,118.0,128.0
FMLAB-9146,Pyruvate (Csf),Lab,73050-31-70,-,107.0,0.15,118.0,128.0
FMLAB-2310,SODIUM STOOL,Lab,73050-33-30,-,107.0,0.15,118.0,128.0
FMERDA0108,TEPID SPONGE BATH EMERGENCY,Service,96153-00-00,-,106.94,0.15,118.0,128.0
FMLABM0301,COVID-19 PCR,Lab,73050-58-10,-,105.0,0.15,116.0,126.0
FMSUR-0285,ADJ. NEDDLE FOR GASTRIC BANDING,Service,30511-13-00,-,105.0,0.15,116.0,126.0
FMPDS-0014,INJECTION SCLEROTHERAPY OF LYMPHANGIOMA OR HEMANGIOMA,Service,45027-02-00,-,105.0,0.15,116.0,126.0
FMENTE0031,TINNITUS MASKING,Service,96065-00-00,-,105.0,0.15,116.0,126.0
FMNEP-0037,O2 Oxygen Session,Service,92044-00-00,-,104.74,0.15,115.0,126.0
753,Cleaning and polishing of pre-existing denture,Dental,97753-00-00,-,103.95,0.15,114.0,125.0
FMNBD-0050,BILI CHECK,Lab,73050-04-30,-,103.0,0.15,113.0,123.0
FMLAB-1022,CBC without automated Differential,Lab,73100-00-90,-,103.0,0.15,113.0,123.0
FMLAB-9034,Ceruloplasmin (S),Lab,73050-07-40,-,103.0,0.15,113.0,123.0
FMLAB-1035,Cross Matching,Lab,73250-01-60,-,103.0,0.15,113.0,123.0
FMLAB-2069,TIBC (Total Iron Binding Capacity),Lab,73050-21-20,-,103.0,0.15,113.0,123.0
FMLAB-2089,Uric Acid In Urine,Lab,73050-37-80,-,103.0,0.15,113.0,123.0
FMXRAY1235,X-RAY KNEE STRESS (1 SIDE),Radiology,57518-01-11,-,103.0,0.15,113.0,123.0
FMXRAY1169,X-RAY NASAL BONES LATERAL,Radiology,57921-00-00,-,103.0,0.15,113.0,123.0
FMXRAY1224,X-RAY PELVIS AP,Radiology,57715-00-00,-,103.0,0.15,113.0,123.0
FMXRAY1238,X-Ray Skyline View For Patella (Unilateral) - Right,Radiology,57518-01-11,-,103.0,0.15,113.0,123.0
FMERDA0127,DRESSING CHANGE - LARGE (> 25 CM),Service,30055-00-30,-,103.0,0.15,113.0,123.0
FMOPTA0005,Prescription For Glasses,Service,96024-00-00,-,103.0,0.15,113.0,123.0
FMORT-0545,CLOSURE OF CAST,Service,90595-00-91,-,101.81,0.15,112.0,122.0
FMSUR-0267,INTERMITTAT COMPRESSION LESSION,Service,99999-99-99,-,101.81,0.15,112.0,122.0
FMPTD-0044,TILT TABLE - IP,Service,11724-00-00,-,101.81,0.15,112.0,122.0
FMPTD-0043,TILT TABLE - OP,Service,11724-00-00,-,101.81,0.15,112.0,122.0
FMNUM-0010,ZEEN TRAINER PER SETTING,Service,83700-00-00,-,101.81,0.15,112.0,122.0
655,Removal of crown,Dental,97655-00-00,-,100.0,0.15,110.0,120.0
FMLAB-9346,Alpha A Anti -Trypsin,Lab,73050-01-50,-,100.0,0.15,110.0,120.0
FMLAB-9372,ANTI STAPHYLOLYSIN,Lab,73050-58-20,-,100.0,0.15,110.0,120.0
FMLAB-1661,Automated Swab For Infection Control,Lab,73050-40-90,-,100.0,0.15,110.0,120.0
FMLAB-2016,Carbon Dioxide,Lab,73050-06-40,-,100.0,0.15,110.0,120.0
FMLAB-9422,Chloride (CSF),Lab,73050-07-90,-,100.0,0.15,110.0,120.0
FMLAB-1032,Cold Agglutinins Titre,Lab,73100-12-30,-,100.0,0.15,110.0,120.0
FMLAB-2043,"Glucose Fasting, Random & Post Prandial",Lab,73050-15-50,-,100.0,0.15,110.0,120.0
FMPDT-0172,GROWTH HORMONE TEST,Lab,73050-17-10,-,100.0,0.15,110.0,120.0
FMLAB-2056,Magnesium (Serum),Lab,73050-24-00,-,100.0,0.15,110.0,120.0
FMLAB-9605,MYCOPLASMA CULTURE (SEMEN),Lab,73100-25-00,-,100.0,0.15,110.0,120.0
fmvas-0092,Skin Preparation,Lab,73050-44-80,-,100.0,0.15,110.0,120.0
FMLAB-8013,Special Stain (Each),Lab,73200-08-50,-,100.0,0.15,110.0,120.0
FMLAB-9329,SYNOVIAL FLUID CRYSTAL,Lab,73400-00-90,-,100.0,0.15,110.0,120.0
FMLAB-2076,Uric Acid Clearance,Lab,73050-37-70,-,100.0,0.15,110.0,120.0
FMLAB-2078,Urine Albumin,Lab,73050-00-80,-,100.0,0.15,110.0,120.0
FMOPT-0742,FLOURESCIEN STAINING TWO EYES,Service,42503-00-02,-,100.0,0.15,110.0,120.0
FMOPTA0025,Keratometry,Service,83700-00-00,-,100.0,0.15,110.0,120.0
fmvas-0090,NG FEEDING 24 HOURS,Service,92036-00-00,-,100.0,0.15,110.0,120.0
FMPDT-0095,Removal of foreign body internal auditory canal,Service,41500-00-01,-,100.0,0.15,110.0,120.0
FMORT-1033,Trigger Point Injection One Muscle,Service,18360-01-01,-,100.0,0.15,110.0,120.0
FMLAB-2009,BILIRUBIN DIRECT & TOTAL,Lab,73050-04-30,-,97.85000000000001,0.15,108.0,117.0
