Department,ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2, price vip & A,Price 2022 ( B-C-Referral)
NEUROSURGERY,FMNEU-3505,Insertion Of Cervical Disc Prosthesis - Two Levels -W/Out Implant,3,PKG,48691-01-00,85000,76500
NEUROSURGERY,FMNEU-3504,Insertion Of Cervical Disc Prosthesis - One Level - W/Out Implant,4,PKG,48691-00-00,70000,63000
NEUROSURGERY,FMNEU-3503,Posterior Cervical Nerve Root Decompression – More Than 3 Nerve Roots,2,PKG,40334-00-00,60750,54675
NEUROSURGERY,FMNEU-3502,Posterior Cervical Nerve Root Decompression – 3 Nerve Roots,2,PKG,40334-00-00,52500,47250
NEUROSURGERY,FMNEU-3501,Posterior Cervical Nerve Root Decompression – 2 Nerve Roots,2,PKG,40334-00-00,47500,42750
NEUROSURGERY,FMNEU-3500,Posterior Cervical Nerve Root Decompression – One Nerve Root,1,PKG,40331-00-00,41500,37350
NEUROSURGERY,FMNEU-3499,Cervical Discectomy Anterior Approach – More Than 3 Levels With Fusion W/Out Implant,3,PKG,40333-01-00,85000,76500
NEUROSURGERY,FMNEU-3498,Cervical Discectomy Anterior Approach – 3 Levels With Fusion W/Out Implant,3,PKG,40333-01-00,78000,70200
NEUROSURGERY,FMNEU-3497,Cervical Discectomy Anterior Approach – 2 Levels With Fusion W/Out Implant,3,PKG,40333-01-00,73000,65700
NEUROSURGERY,FMNEU-3496,Cervical Discectomy Anterior Approach – 1 Level With Fusion W/Out Implant,3,PKG,40333-00-00,62000,55800
NEUROSURGERY,FMNEU-3495,Cervical Discectomy Anterior Approach – 1 Level Without Fusion W/Out Implant,3,PKG,40333-00-00,49500,44550
NEUROSURGERY,FMNEU-3494,Cervical Laminoplasty - More Than 3 Levels W/Out Implant,2,PKG,90011-01-00,95000,85500
NEUROSURGERY,FMNEU-3493,Cervical Laminoplasty - 3 Levels W/Out Implant,1,PKG,90011-01-00,85000,76500
NEUROSURGERY,FMNEU-3492,Cervical Laminoplasty - 2 Levels W/Out Implant,3,PKG,90011-01-00,75000,67500
NEUROSURGERY,FMNEU-3491,Cervical Laminoplasty - 1 Level W/Out Implant,3,PKG,90011-01-00,65000,58500
NEUROSURGERY,FMNEU-3490,Cervical Decompressive Laminectomy - More Than 3 Levels,3,PKG,40334-00-00,65000,58500
NEUROSURGERY,FMNEU-3489,Cervical Decompressive Laminectomy - 3 Levels,3,PKG,40334-00-00,60000,54000
NEUROSURGERY,FMNEU-3488,Cervical Decompressive Laminectomy - 2 Levels,2,PKG,40334-00-00,55000,49500
NEUROSURGERY,FMNEU-3487,Cervical Decompressive Laminectomy - 1 Level,2,PKG,90024-00-00,50000,45000
NEUROSURGERY,FMNEU-3486,Posteriolateral Thoracic Or Lumbar Corpectomy - Three Levels - W/Out Implant,2,PKG,40351-00-00,98000,88200
NEUROSURGERY,FMNEU-3485,Posteriolateral Thoracic Or Lumbar Corpectomy - Two Levels - W/Out Implant,2,PKG,40351-00-00,88000,79200
NEUROSURGERY,FMNEU-3484,Posteriolateral Thoracic Or Lumbar Corpectomy - One Level - W/Out Implant,2,PKG,40351-00-00,78000,70200
NEUROSURGERY,FMNEU-3483,Anterolateral Thoraco Or Lumber Approach With Stabilization – Three Levels W/Out Implant,2,PKG,40351-00-00,115000,103500
NEUROSURGERY,FMNEU-3482,Anterolateral Thoraco Or Lumber Approach With Stabilization – Two Levels W/Out Implant,2,PKG,40351-00-00,105000,94500
NEUROSURGERY,FMNEU-3481,Anterolateral Thoraco Or Lumber Approach With Stabilization – One Level W/Out Implant,2,PKG,40351-00-00,95000,85500
NEUROSURGERY,FMNEU-3480,Anterior Thoracic Corpectomy And Stabilization - Three Levels W/Out Implant,2,PKG,40348-00-00,105000,94500
NEUROSURGERY,FMNEU-3479,Anterior Thoracic Corpectomy And Stabilization - Two Levels W/Out Implant,2,PKG,40348-00-00,95000,85500
NEUROSURGERY,FMNEU-3478,Anterior Thoracic Corpectomy And Stabilization - One Level W/Out Implant,2,PKG,40348-00-00,88000,79200
NEUROSURGERY,FMNEU-3477,Anterior Cervical Corpectomy And Stabilization - Three Levels W/Out Implant,2,PKG,40335-00-00,98000,88200
NEUROSURGERY,FMNEU-3476,Anterior Cervical Corpectomy And Stabilization - Two Levels W/Out Implant,2,PKG,40335-00-00,88000,79200
NEUROSURGERY,FMNEU-3475,Anterior Cervical Corpectomy And Stabilization - One Level W/Out Implant,2,PKG,40331-00-00,78000,70200
NEUROSURGERY,FMNEU-3474,Removal Of Vagus Nerve Stimulator (Vns) Electrodes,1,PKG,90016-01-00,31250,28125
NEUROSURGERY,FMNEU-3473,Removal Of Vagus Nerve Stimulator (Vns) – Extension Electrodes,1,PKG,90016-01-00,31250,28125
NEUROSURGERY,FMNEU-3472,Removal Of Spinal Cord Stimulator (Scs) Extension Electrodes,1,PKG,90011-01-00,31250,28125
NEUROSURGERY,FMNEU-3471,Removal Of Spinal Cord Stimulator (Scs) Electrodes,1,PKG,90011-01-00,31250,28125
NEUROSURGERY,FMNEU-3470,Removal Of Peripheral Nerve Stimulator (Pns) – Extension Electrodes,1,PKG,39136-02-00,25000,22500
NEUROSURGERY,FMNEU-3469,Removal Of Peripheral Nerve Stimulator (Pns) – Electrodes,1,PKG,39136-02-00,25000,22500
NEUROSURGERY,FMNEU-3468,Removal Of Occipital Nerve Stimulator (Ons) Electrodes,1,PKG,90016-01-00,31250,28125
NEUROSURGERY,FMNEU-3467,Removal Of Occipital Nerve Stimulator (Ons) – Extension Electrodes,1,PKG,90016-01-00,31250,28125
NEUROSURGERY,FMNEU-3466,Removal Of Motor Cortex Stimulation (Mcs) Extension Electrodes,1,PKG,40712-01-00,37500,33750
NEUROSURGERY,FMNEU-3465,Removal Of Motor Cortex Stimulation (Mcs) – Electrodes (With Craniotomy),3 INCLUDING ICU,PKG,40712-01-00,62500,56250
NEUROSURGERY,FMNEU-3464,Adjustment Of Dbs Electrodes,1,PKG,39131-02-00,37500,33750
NEUROSURGERY,FMNEU-3463,Removal Dbs Electrodes,1,PKG,39136-02-00,37500,33750
NEUROSURGERY,FMNEU-3462,Removal Dbs – Extension Electrodes,1,PKG,39136-02-00,37500,33750
NEUROSURGERY,FMNEU-3461,Selective Dorsal Root Rhizotomy - More Than Three Levels,1,PKG,90011-06-00,92500,83250
NEUROSURGERY,FMNEU-3460,Selective Dorsal Root Rhizotomy - Three Levels,1,PKG,40330-00-00,82500,74250
NEUROSURGERY,FMNEU-3459,Selective Dorsal Root Rhizotomy - Two Levels,1,PKG,40330-00-00,72500,65250
NEUROSURGERY,FMNEU-3458,Selective Dorsal Root Rhizotomy - One Level,1,PKG,40330-00-00,62500,56250
NEUROSURGERY,FMNEU-3455,Implantation Of Intrathecal Pump Excluding The Pump,1,PKG,90020-00-00,60000,54000
NEUROSURGERY,FMNEU-3454,Trigeminal Nerve Chemical Rhizotomy,1,PKG,40330-00-00,48000,43200
NEUROSURGERY,FMNEU-3453,Trigeminal Nerve Balloon Compression W/Out Implant,1,PKG,39109-01-00,48000,43200
NEUROSURGERY,FMNEU-3452,Trigeminal Nerve Radiofrequency Rhizotomy,1,PKG,90016-01-00,48000,43200
NEUROSURGERY,FMNEU-3451,Insertion Of Vagus Nerve Stimulator (Vns) - (Stimulator Electrodes + Battery + Implants Not Included),2,PKG,18244-00-01,87500,78750
NEUROSURGERY,FMNEU-3450,Percutaneous Insertion Of Spinal Cord Stimulator - (Stimulator Electrodes + Battery + Implants Not Included),1,PKG,90011-02-00,58500,52650
NEUROSURGERY,FMNEU-3449,Surgical Insertion Of Spinal Cord Stimulator - (Stimulator Electrodes + Battery + Implants Not Included),2,PKG,90011-02-00,65500,58950
NEUROSURGERY,FMNEU-3448,Insertion Of Peripheral Nerve Stimulator (Pns) - (Stimulator Electrodes + Battery + Implants Not Included),1,PKG,39138-00-00,52500,47250
NEUROSURGERY,FMNEU-3447,Insertion Of Occipital Nerve Stimulator (Ons) - (Stimulator Electrodes + Battery + Implants Not Included),1,PKG,18242-00-01,52500,47250
NEUROSURGERY,FMNEU-3446,Steriotactic Insertion Of Deep Brain Stimulator For Motor Disorder (Stimulator Electrodes + Battery + Implants Not Included),1,PKG,90007-01-00,125000,112500
NEUROSURGERY,FMNEU-3445,Insertion Of Motor Cortex Stimulator (Stimulator Electrodes + Battery + Implants Not Included),1,PKG,90007-01-00,75000,67500
NEUROSURGERY,FMNEU-3444,Stereotactic Guided Polidotomy For Motor Disorder,2,PKG,90007-01-00,98000,88200
NEUROSURGERY,FMNEU-3443,Stereotactic Guided Thalamotomy For Motor Disorder,2,PKG,90007-01-00,98000,88200
NEUROSURGERY,FMNEU-3442,Micro Vascular Decompression - Other Cranial Nerves,2,PKG,39112-00-00,95000,85500
NEUROSURGERY,FMNEU-3441,Micrvascular Decompression Of Trigeminal Nerve,2,PKG,90016-01-00,95000,85500
NEUROSURGERY,FMNEU-3440,Micrvascular Decompression For Hemifacial Spasm,2,PKG,41569-00-00,95000,85500
NEUROSURGERY,FMNEU-3439,Optic Nerve Sheeth Fenestration,1,PKG,42545-00-00,3210.13,2918.3
NEUROSURGERY,FMNEU-3438,Decompression Of Optic Nerve - Optic Canal Part,3,PKG,42545-01-01,85000,76500
NEUROSURGERY,FMNEU-3437,Endoscopic Simple Skull Osteotom For Craniosynostosis,3,PKG,90569-00-01,50000,45000
NEUROSURGERY,FMNEU-3436,Cranial Vault Remodeling For Craniosynostois,4,PKG,45785-03-00,95000,85500
NEUROSURGERY,FMNEU-3435,Simple Skull Osteotomy For Craniosynostois,3,PKG,90569-00-01,40000,36000
NEUROSURGERY,FMNEU-3434,Fronto-Orbital Advancement For Craniosynostois,4,PKG,45593-02-01,95000,85500
NEUROSURGERY,FMNEU-3433,Excision Of Skull Vault Encephalocele,3,PKG,90007-01-00,44000,39600
NEUROSURGERY,FMNEU-3432,Excision/Repair Of Basal Encephacole,2,PKG,40109-00-00,55000,49500
NEUROSURGERY,FMNEU-3431,Stereotatic Implant. Of Shunt,2,PKG,99999-99-99,4377.780000000001,3979.8
NEUROSURGERY,FMNEU-3430,Removal Of Ventriculo-Peritoneal Shunt,2,PKG,40003-02-00,30000,27000
NEUROSURGERY,FMNEU-3429,Removal Of Ventriculo-Pleural Shunt,2,PKG,40009-03-00,30000,27000
NEUROSURGERY,FMNEU-3428,Removal Of Ventriculo-Peritoneal Or V-Atrial Shunt,2,PKG,40003-02-00,30000,27000
NEUROSURGERY,FMNEU-3427,Revision Of Ventriculo-Peritoneal Shunt,2,PKG,40003-02-00,40000,36000
NEUROSURGERY,FMNEU-3426,Revision Of Ventriculo-Pleural Shunt,2,PKG,40009-00-00,40000,36000
NEUROSURGERY,FMNEU-3425,Revision Of Ventriculo-Atrial Shunt,2,PKG,40003-00-00,40000,36000
NEUROSURGERY,FMNEU-3424,Ventriculo-Pleural Shunt Insertion,2,PKG,40003-01-00,35000,31500
NEUROSURGERY,FMNEU-3423,Ventriculo-Peritoneal Or Ventriculo-Atrial Shunt Insertion,2,PKG,40003-02-00,35000,31500
NEUROSURGERY,FMNEU-3422,Endoscopic Management Of Hydrocephalus,2,PKG,90007-01-00,55000,49500
NEUROSURGERY,FMNEU-3421,Endoscopic Third Ventriculostomy,3,PKG,40012-00-00,55000,49500
NEUROSURGERY,FMNEU-3420,Subdural Strip Or Grids Insertion For Epilepsy,1,PKG,39130-00-00,55000,49500
NEUROSURGERY,FMNEU-3419,Subdural Electrode Insertion For Epilepsy,1,PKG,40709-00-00,1046.65,951.5
NEUROSURGERY,FMNEU-3418,Implantation Of Depth Electrodes For Epilepsy,2,PKG,39130-00-00,55000,49500
NEUROSURGERY,FMNEU-3417,Use Of Cortical Stmltr. For Mapping Of Epileptic Cortex,1,PKG,96050-00-00,699.38,635.8
NEUROSURGERY,FMNEU-3416,Microscopic Brain Excision Of Epileptic Focus,2,PKG,39700-00-00,95000,85500
NEUROSURGERY,FMNEU-3415,Hemispherectomy,3,PKG,40706-00-00,125000,112500
NEUROSURGERY,FMNEU-3414,Partial Lobectomy For Epilepsy,3 INCLUDING ICU,PKG,40703-02-00,95000,85500
NEUROSURGERY,FMNEU-3413,Awake Cranitomy And Cortical Resection For Epilespy,3,PKG,39706-00-00,115000,103500
NEUROSURGERY,FMNEU-3412,Cortical Resection For Epilespy,2,PKG,40703-00-00,95000,85500
NEUROSURGERY,FMNEU-3411,Corpus Callosotomy For Epilepsy Surgery,3,PKG,40700-00-00,6252.07,5683.7
NEUROSURGERY,FMNEU-3410,Temporal Lobectomy For Epilepsy Surgery,3 days including ICU ,PKG,40703-02-00,95000,85500
NEUROSURGERY,FMNEU-3409,Embolization Spinal Vascular Malformation/Lesion,2,PKG,35321-10-00,98000,88200
NEUROSURGERY,FMNEU-3408,Resection Of Spinal Cord Avm/Vascular Malformation,2,PKG,40318-00-00,98000,88200
NEUROSURGERY,FMNEU-3407,Reinforcement Of Cerebral Aneurysm,6 including ICU ,PKG,59970-02-00,135000,121500
NEUROSURGERY,FMNEU-3406,Extracranial To Intracranial Bypass With Radial Artery Graft,3,PKG,90006-00-00,95000,85500
NEUROSURGERY,FMNEU-3405,Extracranial To Intracranial Bypass With Saphenous Vein Graft,3,PKG,39821-00-00,95000,85500
NEUROSURGERY,FMNEU-3404,Extracranial To Intracranial Bypass With Superficial Temporal Artery - Indirect,2,PKG,39818-00-00,75000,67500
NEUROSURGERY,FMNEU-3403,Extracranial To Intracranial Bypass With Superficial Temporal Artery - Direct,3,PKG,39818-00-00,75000,67500
NEUROSURGERY,FMNEU-3402,Endovascular Intervention For Cerebral Aneurysm,3 INCLUDING ICU,PKG,35412-00-00,98000,88200
NEUROSURGERY,FMNEU-3401,Endovascular Intervention For Cerebro-Vascular Lesion,3 INCLUDING ICU,PKG,99999-99-99,98000,88200
NEUROSURGERY,FMNEU-3400,Carotid-Cavernous Fistula Embolization,2,PKG,35321-03-00,98000,88200
NEUROSURGERY,FMNEU-3399,Crainiotomy And Surgical Excision Of Infratentorial Cranial Arterio-Venous Malformation,4 INCLUDING ICU ,PKG,39806-00-00,145000,130500
NEUROSURGERY,FMNEU-3398,Crainiotomy And Surgical Excision Of Supratentorial Cranial Arterio-Venous Malformation,4 INCLUDING ICU ,PKG,39806-00-00,125000,112500
NEUROSURGERY,FMNEU-3397,Craniotomy For Surgical Clipping Of Cerebral Aneurysm - Posterior Circulation,4 INCLUDING ICU ,PKG,39800-00-00,145000,130500
NEUROSURGERY,FMNEU-3396,Craniotomy For Surgical Clipping Of Cerebral Aneurysm - Anterior Circulation,4 INCLUDING ICU ,PKG,39800-00-00,125000,112500
NEUROSURGERY,FMNEU-3394,Endoscopic Biopsy Of Brain Tumour,2,PKG,40903-01-00,75000,67500
NEUROSURGERY,FMNEU-3393,Endoscopic Excision Of Intra-Ventricular Tumour,2,PKG,39712-03-00,93000,83700
NEUROSURGERY,FMNEU-3392,Craniotomy Excision Of Brainstem Tumour,4 INCLUDING ICU ,PKG,39903-00-00,120000,108000
NEUROSURGERY,FMNEU-3391,Craniotomy Excision Of Deep Cerebellar Tumour,4 including ICU ,PKG,90007-02-00,98000,88200
NEUROSURGERY,FMNEU-3390,Craniotomy Excision Of Superficial Cerebellar Tumour,3 INCLUDING ICU,PKG,39906-00-00,75000,67500
NEUROSURGERY,FMNEU-3389,Craniotomy Excision Of Skull Base Tumour,4 INCLUDING ICU,PKG,99999-99-99,95000,85500
NEUROSURGERY,FMNEU-3388,Craniotomy Excision Of Parasagittal Tumour,4,PKG,90007-02-00,93000,83700
NEUROSURGERY,FMNEU-3387,Craniotomy Excision Of Deep Cerebral Tumour,4 including ICU ,PKG,90007-02-00,92000,82800
NEUROSURGERY,FMNEU-3386,Craniotomy Excision Of Superficial Cerebral Tumour,3 INCLUDING ICU,PKG,90007-02-00,62000,55800
NEUROSURGERY,FMNEU-3383,Craniotomy And Excision Of C-P Angle Tumour,4 INCLUDING ICU,PKG,90007-02-00,115000,103500
NEUROSURGERY,FMNEU-3381,Trans-Sphenoidal Excision Of Sellar Tumour,4,PKG,90007-00-00,95000,85500
NEUROSURGERY,FMNEU-3380,Awake Craniotomy For Brain Tumour,3 INCLUDING ICU,PKG,90007-00-00,75000,67500
NEUROSURGERY,FMNEU-3379,Craniotomy And Biopsy Of Brain Tumour,2,PKG,90007-00-00,36000,32400
NEUROSURGERY,FMNEU-3378,Burr Hole And Biopsy Of Brain Or Meninges Lesion,2,PKG,39012-00-00,30000,27000
NEUROSURGERY,FMNEU-3375,Repair Skull Base For Csf Fistula,2,PKG,90007-00-00,58000,52200
NEUROSURGERY,FMNEU-3370,Endoscopic Evacuation Of Intraventricular Haematoma,2,PKG,30223-00-00,60000,54000
NEUROSURGERY,FMNEU-3369,Endoscopic Evacuation Of Intracerebral Hematoma,2,PKG,30223-00-00,60000,54000
NEUROSURGERY,FMNEU-3367,Craniotomy And Evacuation Of Intracerebellar Hematoma,3 INCLUDING ICU,PKG,30223-00-00,60000,54000
NEUROSURGERY,FMNEU-3365,Remvl Of Foreign B.& Repairing The Intracranial Dura,3,PKG,92138-00-00,10726.65,9751.5
NEUROSURGERY,FMNEU-3361,Reconstruction Of The Skull Base,3,PKG,90007-00-00,58000,52200
NEUROSURGERY,FMNEU-3360,Cranioplasty,3,PKG,40600-03-00,4595.58,4177.8
NEUROSURGERY,FMNEU-3358,Endoscopic Drainage Of Intracranial Cyst,3,PKG,39703-01-00,65000,58500
NEUROSURGERY,FMNEU-3357,Craniotomy And Drainage Of Intracranial Cyst,2,PKG,39703-01-00,55000,49500
NEUROSURGERY,FMNEU-3356,Stereotactic Guided Aspiration Of Intra-Cerebral Collection/Hematoma,3,PKG,90908-00-11,55000,49500
NEUROSURGERY,FMNEU-3355,Ct Guided Aspiration Of Intra-Cerebral Collection,2,PKG,90908-00-11,43000,38700
NEUROSURGERY,FMNEU-3352,Craniotomy And Evacuation Of Extradural + Subdural Collection + Brain Abscess,3 INCLUDING ICU,PKG,39703-01-00,85000,76500
NEUROSURGERY,FMNEU-3351,Craniotomy And Evacuation Of Extradural + Subdural Collection,3 INCLUDING ICU,PKG,39703-01-00,64000,57600
NEUROSURGERY,FMNEU-3350,Craniotomy And Evacuation Of Subdural Collection,2,PKG,90007-00-00,46000,41400
NEUROSURGERY,FMNEU-3349,Craniotomy And Evacuation Of Extradural Collection,2,PKG,90007-00-00,37000,33300
NEUROSURGERY,FMNEU-3348,Burr Hole And Evacuation Of Subdural Collection – Unilateral,3,PKG,39012-00-00,28000,25200
NEUROSURGERY,FMNEU-3347,Burr Hole And Evacuation Of Subdural Collection – Bilateral,2,PKG,39012-00-00,36000,32400
NEUROSURGERY,FMNEU-3346,Craniotomy And Evacuation Of Brain Abscess,3 INCLUDING ICU,PKG,39615-00-00,46875,42187.5
NEUROSURGERY,FMNEU-3345,Stereotactic Guided Aspiration Of Brain Abscess,2,PKG,90007-00-00,35000,31500
NEUROSURGERY,FMNEU-3344,Ct Guided Aspiration Of Brain Abscess,2,PKG,90908-00-11,24000,21600
NEUROSURGERY,FMNEU-3343,Burr Hole And Aspiration Of Brain Abscess,3,PKG,39703-01-00,35000,31500
NEUROSURGERY,FMNEU-3342,Endoscopic Evacuation Of Chronic Subdural Collection – Bilateral,2,PKG,90007-00-00,45000,40500
NEUROSURGERY,FMNEU-3341,Endoscopic Evacuation Of Chronic Subdural Collection – Unilateral,2,PKG,90007-00-00,40000,36000
NEUROSURGERY,FMNEU-3340,Endoscopic Evacuation Of Acute Subdural Hematoma,3,PKG,90007-00-00,55000,49500
NEUROSURGERY,FMNEU-3337,Craniotomy And Evacuation Of Intracerebral Hematoma,3,PKG,90007-00-00,52000,46800
NEUROSURGERY,FMNEU-3336,Craniotomy And Evacuation Of Extradural Hematoma,3,PKG,90007-00-00,37000,33300
NEUROSURGERY,FMNEU-3335,Repair Of Skull Fracture With Damaged Brain Tissue,4 WITH IICU ,PKG,90007-00-00,45000,40500
NEUROSURGERY,FMNEU-3334,Repair Of Compound Skull Fracture,4,PKG,39609-02-00,35000,31500
NEUROSURGERY,FMNEU-3333,Repair Of Simple Skull Fracture,3,PKG,39606-01-00,29000,26100
NEUROSURGERY,FMNEU-3332,Excision Of Skull Vault Tumour,1,PKG,39330-00-00,25000,22500
NEUROSURGERY,FMNEU-3331,Repair Of Scalp Injury Under General Anaesthesia,1,PKG,30026-00-10,16000,14400
NEUROSURGERY,FMNEU-3330,Excision Of Scalp Swelling Or Tumour,1,PKG,39703-01-00,17000,15300
NEUROSURGERY,FMNEU-3329,Craniotomy And Evacuation Of Acute Subdural Hematoma,3 INCLUDING ICU,PKG,39640-00-00,46000,41400
NEUROSURGERY,FMNEU-3328,Craniotomy And Excision Of Foramen Mangum Tumour,3,PKG,39640-00-00,125000,112500
NEUROSURGERY,FMNEU-3327,Craniotomy And Excision Of Clival Tumour,4 INCLUDING ICU ,PKG,39640-00-00,120000,108000
NEUROSURGERY,FMNEU-3308,Ventriculo-Peritoneal Shunt Insertion,2,PKG,40003-02-00,18000,16200
NEUROSURGERY,FMNEU-3306,Craniotomy And Exesion Of Deep Sealed / Skull Base Brain Tumor,4 INCLUDING ICU ,PKG,40600-03-00,112000,100800
NEUROSURGERY,FMNEU-3299,Arnold Chiari Decompression Craniectomy,2,PKG,40106-01-00,45000,40500
NEUROSURGERY,FMNEU-3297,Craniotomy And Elevation Of Depressed Skull Fracture,3,PKG,39609-01-00,29000,26100
Neurology,FMNEU-3100,Deep Brain Stimulation Incluing The Implants,5,PKG,90007-02-00,250000,225000
ENT,FMNEU-1999,Encephaloduroarteriosynangiosis,4,PKG,40109-00-00,60000,54000
Neurology,FMNEU-0992,Subcautenous Single Neurofibroma Resection Under General Anaethsia ,1,PKG,39324-02-00,10000,9000
NEUROSURGERY,FMNEU-0206,Microneurosurgical Cervical Discectomy And Fusion Two Level,3,PKG,40333-01-00,"60,000 SR","60,000 SR"
NEUROSURGERY,FMNEU-0205,Microneurosurgical Cervical Corpectomy And Fusion,3,PKG,40335-00-00,"50,000 SR","50,000 SR"
NEUROSURGERY,FMNEU-0204,Microneurosurgical Cervical Discectomy And Fusion Four Level,3,PKG,40333-01-00,"90,000 SR","90,000 SR"
NEUROSURGERY,FMNEU-0203,Microneurosurgical Cervical Discectomy And Fusion Three Level,3,PKG,40333-01-00,"75,000 SR","75,000 SR"
NEUROSURGERY,FMNEU-0202,Microneurosurgical Cervical Discectomy And Fusion One Level,3,PKG,40333-00-00,"35,000 SR ","35,000 SR "
NEUROSURGERY,FMNEU-0201,Microneurosurgical Decompression At Two Level Lumbar Spine - 3Days,3,PKG,90024-01-00,"60,000 SR","60,000 SR"
NEUROSURGERY,FMNEU-0200,Microneurosurgical Decompression At One Level Lumbar Spine - 3 Days,3,PKG,90024-00-00,"35,000 SR","35,000 SR"
General surgery,FMGEN0020,Anal Incontinence Treatment By Infrared Coagulation,1,PKG,32126-00-00,7000,6300
General surgery,FMGEN0019,Anal Warts + Proctoscopy By Radiofrequency Advanced,1,PKG,32177-00-00,10500,9450
General surgery,FMGEN0018,Anal Warts + Proctoscopy By Radiofrequency,1,PKG,32177-00-00,7000,6300
General surgery,FMGEN0017,Lateral Internal Sphincterotomy + Irc,1,PKG,90338-00-00,10500,9450
General surgery,FMGEN0016,Sphincteroplasty,1,PKG,32126-00-00,14000,12600
General surgery,FMGEN0015,Anal Fissure(Fissurectomy),1,PKG,32159-00-00,10500,9450
General surgery,FMGEN0014,Pilonidal Abscess(Deep Retrorectal Or Ischioanal Abscess) By Laser,1,PKG,30676-00-00,14000,12600
General surgery,FMGEN0013,I&D Of Anal Abscess By Laser,1,PKG,32174-01-00,10500,9450
General surgery,FMGEN0012,Complex Pilo A Treatment With Endo Laser And Cleft Lift Repair,1,PKG,30676-00-00,17500,15750
General surgery,FMGEN0011,"Pilonidal Sinus Excision, Complicated By Endo Laser",1,PKG,30676-00-00,14000,12600
General surgery,FMGEN0010,Pilonidal Sinus Excision By Endo Laser,1,PKG,30676-00-00,10500,9450
General surgery,FMGEN0009,"Laser (Fistulectomy/Fistulotomy) Complex Or Multiple, W Or W/O Placement Of Seton & Sphincteroplasty Anal For Incontinence Or Prolapse Adult",1,PKG,32159-00-00,17500,15750
General surgery,FMGEN0008,"Laser (Fistulectomy/Fistulotomy) Complex Or Multiple, With Or Without Placement Of Seton",1,PKG,32159-00-00,17500,15750
General surgery,FMGEN0007,Laser (Fistulectomy/Fistulotomy) Submuscular,1,PKG,32159-00-00,10500,9450
General surgery,FMGEN0006,Hemorrhoidectomy + Ligation + Mucopexy By Ligaure & Laser,1,PKG,32138-00-00,17500,15750
General surgery,FMGEN0005,"Ligasure + Laser Hemorrhoidectomy Internal & External, Complex Or Extensive Even Stage 3 Or 4",1,PKG,32138-01-00,17500,15750
General surgery,FMGEN0004,"Ligasure Hemorrhoidectomy Internal & External, Complex Or Extensive Even Stage Ii",1,PKG,32138-01-00,14000,12600
General surgery,FMGEN0003,"Laser Hemorrhoidectomy Internal & External, Complex Or Extensive",1,PKG,32138-01-00,14000,12600
General surgery,FMGEN0002,"Proctoplasty For Prolapse Of Mucous Membrane & Ligation Of Internal Hemorrhoids By Thd Stage (2,3,4)",1,PKG,32135-00-00,14000,12600
General surgery,FMGEN0001,Destruction Of Internal Hemorrhoid By Infrared Coagulation,1,PKG,32135-01-00,4900,4410
ENT,FMENTS0002,ANTRAL PUNCTURE + WASH-BILAT,1,PKG,90133-00-00,90133-00-00,3500
ENT ,FMENTP0001,Nasopharyngoscopy,1,PKG,41764-00-00,122.21,111.1
ENT,FMENTN2038,Choanal Atresia Repair - Bilateral,1,PKG,45645-00-00,15000,13500
ENT,FMENTN2037,Choanal Atresia Repair - Unilateral,1,PKG,45645-00-00,9000,8100
ENT,FMENTE6026,Cochlear Implant Surgery,1,PKG,41617-00-01,16855.3,15323
Neurology,FMENT-3250,Endoscopic Trans Sphenoidal Repair Of Csf Rhinorrhoea. ,4,PKG,41752-00-00,40000,36000
Plastic Surgery,FMENT-3249,Pk-Lower Back Lifting Including O.R. Anaeasthesia One Night In Hospital,1,PKG,30168-00-00,21600,19440
Plastic Surgery,FMENT-3248,Pk-Thigh Lifting Including O.R. Anaeasthesia Two Night In Hospital,2,PKG,30168-00-00,18000,16200
Plastic Surgery,FMENT-3247,Pk-Buttock Lifting Including O.R. Anaeasthesia Two Night In Hospital,2,PKG,30168-00-00,18000,16200
Plastic Surgery,FMENT-3246,Pk-Full Abdominoplasty - Large (Skincare) Including O.R. Anaeasthesia Two Night In Hospital,2,PKG,30165-00-00,21600,19440
Plastic Surgery,FMENT-3245,Pk-Full Abdominoplasty - Small (Skincare) Including O.R. Anaeasthesia Two Night In Hospital,2,PKG,30165-00-00,19200,17280
Plastic Surgery,FMENT-3244,Pk-Mini Abdominoplasty (Skincare)Including O.R. Anaeasthesia Two Night In Hospital,2,PKG,30168-00-00,14400,12960
Plastic Surgery,FMENT-3243,Pk-Liposuction Chin (Skincare)Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,4800,4320
Plastic Surgery,FMENT-3242,Pk-Liposuction Arms (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,10800,9720
Plastic Surgery,FMENT-3241,Pk-Liposuction Upper Back (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,10800,9720
Plastic Surgery,FMENT-3240,Pk-Liposuction Lower Back (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,10800,9720
Plastic Surgery,FMENT-3239,Pk-Liposuction Buttock (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,14400,12960
